account_id,ml_indicator,checking_only_indicator,prior_ctr_indicator,address_change_2x_indicator,cross_border_trx_indicator,in_person_contact_indicator,linkedin_indicator,atm_deposit_indicator,trx_10ksum_indicator,common_merchant_indicator,direct_deposit_indicator,marital_status,primary_transfer_cat,citizenship_country_risk,occupation_risk,num_transactions,num_acctbal_chgs_gt2000,distance_to_employer,distance_to_bank,income,credit_score,ml_indicator_type,marital_status_type,primary_transfer_cat_type,id_suspicious_activity_reported,id_identified_by_employee,id_account_activity_1w
10461,0,1,1,0,0,1,1,0,0,0,1,2,1,0,0,85,18,4,3,68003,710,no_money_launder,divorced,check,false,false,true
10462,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,389,61,5,12,43575,732,no_money_launder,married,check,false,false,false
10463,0,0,1,0,0,1,0,0,0,1,1,2,1,0,1,22,20,36,1,72988,664,no_money_launder,divorced,check,false,false,false
10464,0,0,0,0,0,1,0,1,0,0,1,2,1,4,0,30,17,4,7,63589,678,no_money_launder,divorced,check,false,false,false
10465,0,0,0,1,1,0,1,1,0,0,1,0,1,2,0,94,20,1,9,49234,684,no_money_launder,single,check,true,false,false
10466,0,0,1,0,0,0,1,1,0,1,1,1,0,4,2,68,27,6,15,66619,668,no_money_launder,married,cash,false,false,false
10467,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,48,10,1,4,141164,657,no_money_launder,single,check,false,false,false
10468,0,0,1,0,1,1,1,0,1,0,1,2,0,0,0,100,21,3,2,138931,681,no_money_launder,divorced,cash,false,false,false
10469,0,0,0,0,0,1,1,1,0,0,1,2,0,1,0,11,4,3,3,85184,746,no_money_launder,divorced,cash,false,true,false
10470,0,0,0,1,0,1,1,1,0,0,1,2,1,4,0,457,48,4,15,255648,707,no_money_launder,divorced,check,false,false,true
10471,0,1,1,0,1,1,1,0,0,0,1,1,1,3,3,94,13,1,4,6255,629,no_money_launder,married,check,false,false,false
10472,0,0,0,1,1,1,1,0,0,1,0,1,1,3,1,55,116,10,3,6098,562,no_money_launder,married,check,false,false,false
10473,0,1,0,0,1,1,1,1,1,0,1,2,1,1,0,35,101,1,5,45384,657,no_money_launder,divorced,check,false,false,true
10474,0,0,0,0,0,1,0,0,0,0,1,1,0,2,2,50,8,1,11,68110,682,no_money_launder,married,cash,false,false,true
10475,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,89,13,5,20,64333,637,no_money_launder,single,cash,false,false,false
10476,0,0,0,1,0,0,1,1,0,0,1,2,1,3,0,285,166,3,14,19698,710,no_money_launder,divorced,check,false,false,false
10477,0,1,1,0,1,1,0,1,0,0,1,0,1,4,6,93,68,5,1,71545,679,no_money_launder,single,check,false,false,false
10478,0,0,1,0,0,1,1,0,0,0,1,2,1,2,1,13,11,4,11,224395,768,no_money_launder,divorced,check,false,false,true
10479,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,205,13,5,12,86102,654,no_money_launder,married,check,false,false,true
10480,0,1,0,0,1,1,1,0,0,1,1,2,1,2,4,18,240,4,12,27011,741,no_money_launder,divorced,check,false,false,false
10481,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,116,46,3,11,181751,708,no_money_launder,married,check,true,false,false
10482,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,186,37,2,7,83361,723,no_money_launder,married,check,false,false,false
10483,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,18,17,1,25,26255,701,no_money_launder,married,check,false,false,true
10484,0,1,0,0,1,1,0,1,0,0,1,1,1,2,1,13,92,5,1,74376,643,no_money_launder,married,check,false,true,true
10485,0,1,0,0,0,1,1,0,0,0,1,2,1,0,1,87,13,5,15,54101,722,no_money_launder,divorced,check,false,false,false
10486,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,64,22,18,3,67220,741,no_money_launder,married,check,false,false,true
10487,0,0,0,0,1,0,1,0,0,0,1,1,1,2,1,111,18,8,15,72090,673,no_money_launder,married,check,false,false,false
10488,0,1,1,0,1,0,0,0,1,0,1,2,1,2,0,25,29,1,8,199855,594,no_money_launder,divorced,check,false,false,true
10489,0,0,0,0,1,0,0,1,0,0,0,0,1,5,0,283,18,4,26,68569,633,no_money_launder,single,check,false,false,true
10490,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,39,10,1,8,64618,673,no_money_launder,married,check,false,false,false
10491,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,196,110,5,12,10653,577,no_money_launder,married,check,false,false,false
10492,0,0,1,0,1,1,1,0,0,0,1,2,1,1,0,60,57,2,1,9145,716,no_money_launder,divorced,check,false,false,false
10493,0,1,0,0,1,1,1,1,0,0,1,2,1,2,0,44,25,4,2,69971,717,no_money_launder,divorced,check,false,false,false
10494,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,84,13,2,5,66160,662,no_money_launder,married,check,false,false,true
10495,0,0,1,1,1,0,1,1,0,0,0,1,1,2,2,299,124,4,12,69371,732,no_money_launder,married,check,false,false,false
10496,0,1,0,1,1,1,0,0,0,0,1,1,1,3,0,243,17,2,3,70778,669,no_money_launder,married,check,false,false,false
10497,0,1,0,0,1,0,0,1,0,0,1,1,2,2,3,82,15,4,5,7157,750,no_money_launder,married,wire,false,false,false
10498,0,1,1,0,1,0,1,0,0,0,1,0,1,2,0,231,125,10,11,48041,687,no_money_launder,single,check,false,true,true
10499,0,0,1,0,1,1,1,1,0,0,1,2,1,0,0,182,22,4,4,74921,689,no_money_launder,divorced,check,false,false,false
10500,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,78,142,2,8,48244,702,no_money_launder,married,check,false,false,true
10501,0,0,1,0,0,1,1,0,0,0,0,2,1,1,3,41,44,2,25,100385,573,no_money_launder,divorced,check,false,false,true
10502,0,0,1,0,0,0,1,0,0,0,1,2,2,3,0,396,136,3,7,12296,702,no_money_launder,divorced,wire,false,false,false
10503,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,95,27,1,5,47481,670,no_money_launder,married,check,false,false,true
10504,0,0,1,0,1,0,1,1,0,0,0,1,2,4,4,160,20,5,4,70876,743,no_money_launder,married,wire,false,false,false
10505,0,0,1,0,0,1,0,0,0,0,0,0,2,4,1,51,137,14,2,14947,731,no_money_launder,single,wire,false,true,false
10506,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,26,29,2,5,142150,723,no_money_launder,single,check,false,true,false
10507,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,365,106,2,17,88298,715,no_money_launder,single,check,true,false,false
10508,0,1,0,0,1,0,0,0,1,1,0,1,2,1,0,490,64,19,6,60176,756,no_money_launder,married,wire,false,false,false
10509,0,1,1,1,1,1,1,1,0,0,1,0,1,0,3,61,67,19,1,63294,602,no_money_launder,single,check,false,false,false
10510,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,234,77,4,26,138050,771,no_money_launder,married,check,false,false,false
10511,0,1,0,1,1,0,1,0,0,0,1,2,1,2,0,86,7,10,5,148774,611,no_money_launder,divorced,check,false,true,false
10512,0,0,1,0,0,1,1,1,0,0,1,0,1,1,7,49,10,1,4,271923,800,no_money_launder,single,check,false,false,true
10513,0,0,0,0,0,1,0,1,0,0,1,2,1,1,2,20,19,3,13,60905,706,no_money_launder,divorced,check,false,false,true
10514,0,0,1,0,0,1,0,1,0,0,1,0,1,2,0,29,13,5,11,58731,665,no_money_launder,single,check,false,false,false
10515,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,124,10,1,15,153109,679,no_money_launder,married,cash,false,false,true
10516,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,123,111,1,1,82239,763,no_money_launder,married,check,false,false,false
10517,0,0,0,1,0,0,1,0,0,0,1,2,1,0,0,172,6,4,7,132523,816,no_money_launder,divorced,check,false,false,false
10518,0,1,0,1,0,1,1,1,0,1,1,1,1,2,0,8,13,5,15,75920,709,no_money_launder,married,check,false,false,true
10519,0,0,0,1,0,1,1,1,1,0,1,0,1,2,1,13,81,5,4,51480,662,no_money_launder,single,check,false,false,true
10520,0,0,1,0,1,0,1,1,0,0,0,0,1,1,4,20,82,5,12,62241,633,no_money_launder,single,check,false,false,true
10521,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,254,37,5,7,9835,769,no_money_launder,married,check,false,false,false
10522,0,0,1,0,0,1,1,1,0,0,1,1,1,2,3,62,87,1,12,68643,695,no_money_launder,married,check,false,false,true
10523,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,499,2,16,4,20816,689,no_money_launder,single,check,false,false,false
10524,0,0,1,0,1,1,0,0,0,0,0,1,1,2,3,96,7,5,5,86942,605,no_money_launder,married,check,false,false,false
10525,0,0,0,0,1,1,0,1,0,0,0,2,1,1,0,69,46,1,1,98589,745,no_money_launder,divorced,check,false,false,false
10526,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,18,12,2,2,116821,814,no_money_launder,married,cash,false,false,false
10527,0,1,0,0,0,1,0,1,0,1,1,0,2,6,1,90,109,3,2,62237,636,no_money_launder,single,wire,false,false,false
10528,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,98,40,1,17,41498,612,no_money_launder,married,check,false,false,false
10529,0,0,0,0,1,1,1,0,0,0,1,1,1,7,1,236,36,4,14,63326,731,no_money_launder,married,check,false,false,false
10530,0,1,1,0,0,1,0,1,0,0,0,1,1,2,1,483,161,4,12,84102,683,no_money_launder,married,check,false,false,true
10531,0,0,0,0,0,1,1,1,0,0,0,2,1,4,7,325,27,3,1,50474,764,no_money_launder,divorced,check,false,false,false
10532,0,0,1,0,0,1,0,1,0,0,1,1,1,2,0,154,18,2,3,63264,755,no_money_launder,married,check,true,false,false
10533,0,0,0,1,1,1,1,1,0,0,1,0,1,0,2,16,1,3,14,57023,797,no_money_launder,single,check,false,false,true
10534,0,0,0,1,0,0,0,1,0,0,1,2,1,0,0,256,33,2,11,8315,638,no_money_launder,divorced,check,false,false,false
10535,0,0,1,1,1,0,0,1,0,0,1,2,1,4,4,66,49,20,10,61693,654,no_money_launder,divorced,check,false,false,true
10536,0,1,0,1,0,1,0,1,0,0,1,0,1,2,0,98,127,4,4,62369,714,no_money_launder,single,check,false,false,false
10537,0,0,1,0,0,0,0,0,0,1,1,2,1,1,2,35,7,3,14,78061,580,no_money_launder,divorced,check,false,false,true
10538,0,0,0,0,1,0,1,1,0,0,1,2,1,0,0,35,14,3,16,129982,818,no_money_launder,divorced,check,false,false,false
10539,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,80,2,1,32,7740,657,no_money_launder,married,check,false,false,false
10540,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,30,1,1,5,35312,773,no_money_launder,married,check,false,false,false
10541,0,1,0,0,0,1,1,0,0,0,1,1,1,2,0,230,46,4,16,5855,704,no_money_launder,married,check,false,false,false
10542,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,27,57,2,3,6802,800,no_money_launder,married,check,false,false,false
10543,0,0,1,0,0,1,1,0,0,0,1,2,1,2,0,305,43,3,14,112656,792,no_money_launder,divorced,check,false,false,true
10544,0,1,0,1,1,1,1,0,0,0,1,2,1,3,0,28,30,11,2,74242,587,no_money_launder,divorced,check,false,false,false
10545,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,52,14,1,4,63263,766,no_money_launder,single,cash,false,false,false
10546,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,56,184,1,6,33091,796,no_money_launder,married,check,false,false,false
10547,0,0,1,1,0,1,0,0,0,0,0,1,1,1,3,295,77,43,3,19081,745,no_money_launder,married,check,false,false,false
10548,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,329,12,5,1,52363,542,no_money_launder,married,check,false,false,true
10549,0,0,0,0,0,1,0,1,0,0,1,0,1,2,6,163,178,3,5,136624,687,no_money_launder,single,check,false,false,true
10550,0,0,1,0,0,1,1,1,0,0,0,1,2,0,5,28,64,1,4,41029,694,no_money_launder,married,wire,false,false,false
10551,0,0,0,1,1,1,1,1,0,0,1,2,2,6,1,68,43,5,13,6397,681,no_money_launder,divorced,wire,false,false,true
10552,0,1,0,0,1,1,1,1,0,0,1,1,1,2,0,9,14,5,13,63715,727,no_money_launder,married,check,false,false,false
10553,0,0,0,0,0,0,1,1,0,0,0,2,1,2,5,29,41,5,11,18571,755,no_money_launder,divorced,check,false,false,true
10554,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,52,29,5,3,70649,670,no_money_launder,married,check,false,false,false
10555,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,76,42,4,3,64889,720,no_money_launder,married,check,false,false,false
10556,0,1,1,1,0,0,0,1,0,0,0,1,2,2,5,318,21,4,13,67334,504,no_money_launder,married,wire,false,false,true
10557,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,87,92,5,44,68677,755,no_money_launder,married,check,false,false,false
10558,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,84,148,4,4,70963,607,no_money_launder,married,check,false,false,false
10559,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,152,103,4,2,163556,662,no_money_launder,single,check,false,false,true
10560,0,0,1,1,0,0,0,0,0,0,1,2,1,1,1,37,23,4,9,63288,692,no_money_launder,divorced,check,false,false,false
10561,0,0,1,1,1,1,1,1,0,1,0,2,2,2,0,304,29,1,1,61991,737,no_money_launder,divorced,wire,false,true,false
10562,0,1,1,0,1,1,1,1,0,0,1,0,1,0,3,27,8,3,2,13337,709,no_money_launder,single,check,false,false,true
10563,0,0,1,0,1,1,1,1,0,0,1,1,2,1,1,209,7,2,2,14176,739,no_money_launder,married,wire,false,false,false
10564,0,1,1,0,0,1,0,0,0,0,1,2,1,2,0,11,26,5,8,64797,614,no_money_launder,divorced,check,false,false,false
10565,0,0,0,1,0,0,0,0,1,0,1,1,0,0,2,2,50,4,47,19118,800,no_money_launder,married,cash,true,false,false
10566,0,0,0,0,1,0,1,0,0,0,1,1,1,0,3,210,7,1,10,74458,726,no_money_launder,married,check,false,false,true
10567,0,0,0,0,1,0,1,0,0,1,1,0,1,7,2,22,190,3,6,99136,799,no_money_launder,single,check,false,false,false
10568,0,1,1,0,0,1,0,1,1,1,1,1,1,2,0,37,27,7,46,49623,766,no_money_launder,married,check,false,false,false
10569,0,1,0,1,0,1,0,0,0,0,0,1,1,2,0,28,36,1,1,10321,673,no_money_launder,married,check,false,false,false
10570,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,129,130,5,7,38825,631,no_money_launder,married,check,false,true,true
10571,0,1,0,0,1,1,1,1,0,0,1,1,1,2,0,100,23,5,4,54694,730,no_money_launder,married,check,false,false,false
10572,0,0,0,0,1,1,1,0,1,0,0,1,1,2,4,42,5,2,5,62592,739,no_money_launder,married,check,false,false,false
10573,0,1,1,0,0,0,1,1,0,0,1,0,1,5,0,62,13,4,19,8990,738,no_money_launder,single,check,false,false,false
10574,0,1,1,0,0,0,0,0,0,0,1,1,1,1,2,16,94,3,18,57312,796,no_money_launder,married,check,false,false,true
10575,0,0,0,0,0,0,1,1,0,1,0,2,1,3,2,95,3,26,3,75722,738,no_money_launder,divorced,check,true,false,false
10576,0,0,1,0,1,1,1,0,0,0,1,2,1,3,2,69,106,1,19,85710,627,no_money_launder,divorced,check,false,true,false
10577,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,6,35,14,2,90703,721,no_money_launder,single,check,false,false,false
10578,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,24,2,3,5,93225,636,no_money_launder,single,check,false,false,false
10579,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,275,233,26,10,40897,705,no_money_launder,married,check,false,false,false
10580,0,1,0,0,0,1,0,0,0,0,1,2,1,0,0,48,8,3,5,219298,701,no_money_launder,divorced,check,false,false,true
10581,0,0,0,0,0,0,0,1,0,0,1,1,1,2,3,86,10,8,4,72443,721,no_money_launder,married,check,false,false,true
10582,0,0,0,1,0,1,0,0,0,0,1,0,1,2,0,292,18,4,1,43747,675,no_money_launder,single,check,false,false,true
10583,0,1,0,0,1,1,1,0,0,0,1,1,2,3,6,163,10,4,11,24135,739,no_money_launder,married,wire,false,false,false
10584,0,1,0,0,0,1,1,0,0,0,1,2,1,0,1,174,29,9,3,69848,731,no_money_launder,divorced,check,false,false,false
10585,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,53,12,5,1,44418,738,no_money_launder,single,check,false,false,false
10586,0,0,1,1,0,0,0,1,0,0,1,2,1,3,1,16,5,5,2,242124,721,no_money_launder,divorced,check,false,false,false
10587,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,36,10,9,15,73115,698,no_money_launder,married,check,false,false,false
10588,0,1,1,1,0,1,0,0,0,1,0,1,1,2,1,69,37,5,4,64881,607,no_money_launder,married,check,false,false,false
10589,0,0,0,0,1,1,0,0,0,0,1,1,1,3,0,56,202,3,2,72948,696,no_money_launder,married,check,false,false,false
10590,0,0,1,0,1,0,0,0,0,0,0,2,1,2,3,9,10,2,11,37268,733,no_money_launder,divorced,check,false,false,false
10591,0,0,0,0,1,1,1,1,0,0,1,1,1,4,0,34,51,3,4,107264,663,no_money_launder,married,check,false,false,false
10592,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,258,10,4,4,24939,760,no_money_launder,married,check,false,false,false
10593,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,441,94,5,11,29296,650,no_money_launder,married,check,false,false,true
10594,0,0,1,0,0,1,1,0,0,0,1,1,1,0,2,42,17,3,2,80743,514,no_money_launder,married,check,false,false,false
10595,0,1,1,0,0,0,1,0,0,0,1,2,1,0,0,17,169,4,1,43124,670,no_money_launder,divorced,check,false,false,true
10596,0,0,1,0,1,0,1,0,1,0,1,0,1,2,1,25,24,1,3,72390,703,no_money_launder,single,check,false,false,true
10597,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,97,35,3,14,51742,839,no_money_launder,married,check,true,false,false
10598,0,1,1,0,1,0,0,1,1,0,1,2,2,0,0,342,50,1,13,77678,733,no_money_launder,divorced,wire,false,false,false
10599,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,17,20,4,2,128519,714,no_money_launder,single,check,false,false,true
10600,0,1,0,0,1,1,1,0,0,0,0,0,2,5,0,83,97,5,33,63503,787,no_money_launder,single,wire,true,false,true
10601,0,0,0,1,1,0,1,0,0,0,1,2,2,5,0,85,11,8,4,63335,694,no_money_launder,divorced,wire,false,false,true
10602,0,0,0,0,0,1,1,0,0,0,1,0,1,2,0,42,93,2,4,59682,788,no_money_launder,single,check,false,false,false
10603,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,34,38,5,15,33636,614,no_money_launder,single,check,false,true,false
10604,0,0,1,1,0,1,0,0,0,0,1,1,2,2,0,53,14,10,5,33263,625,no_money_launder,married,wire,false,false,false
10605,0,0,0,0,1,1,0,1,0,1,1,1,1,2,0,274,2,5,11,42082,713,no_money_launder,married,check,false,false,false
10606,0,0,1,0,1,1,0,0,0,0,1,2,0,2,1,64,14,3,12,63191,746,no_money_launder,divorced,cash,false,false,false
10607,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,83,42,5,12,242817,656,no_money_launder,married,check,false,false,false
10608,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,63,32,2,4,56075,735,no_money_launder,single,check,false,false,false
10609,0,1,0,0,0,1,1,0,0,0,1,0,1,1,2,8,23,5,2,71317,726,no_money_launder,single,check,true,false,false
10610,0,0,0,0,0,1,0,0,0,0,1,2,0,1,2,136,15,7,9,40802,681,no_money_launder,divorced,cash,false,false,false
10611,0,0,1,0,0,1,1,1,0,0,1,1,1,2,2,314,2,2,2,56835,658,no_money_launder,married,check,false,false,false
10612,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,204,37,4,4,106090,749,no_money_launder,married,check,false,false,false
10613,0,0,0,0,1,1,1,1,0,0,1,0,2,0,0,72,2,4,13,89835,833,no_money_launder,single,wire,false,false,false
10614,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,114,14,1,4,61336,720,no_money_launder,married,check,false,false,true
10615,0,0,0,0,0,1,1,0,0,1,1,1,1,0,2,32,4,5,11,49251,701,no_money_launder,married,check,false,false,false
10616,0,0,1,0,0,1,1,1,0,0,1,0,1,2,0,27,4,2,1,62947,633,no_money_launder,single,check,false,false,true
10617,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,14,37,3,13,6675,749,no_money_launder,single,wire,false,false,false
10618,0,0,0,0,0,1,1,1,0,0,1,2,1,0,1,31,2,5,43,73765,718,no_money_launder,divorced,check,true,false,false
10619,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,63,15,5,1,9141,614,no_money_launder,married,check,false,false,false
10620,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,17,16,3,17,82685,546,no_money_launder,single,check,false,false,false
10621,0,0,0,0,1,1,0,1,0,0,1,1,2,4,0,50,38,3,38,67251,594,no_money_launder,married,wire,false,false,false
10622,0,1,1,1,1,1,0,0,0,0,1,2,2,0,0,13,123,4,9,6282,625,no_money_launder,divorced,wire,false,false,false
10623,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,50,28,3,3,21348,579,no_money_launder,single,check,false,true,true
10624,0,1,0,0,1,0,0,0,0,0,1,2,2,1,7,67,3,5,4,27815,664,no_money_launder,divorced,wire,false,false,true
10625,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,380,14,1,9,58719,736,no_money_launder,married,check,false,false,false
10626,0,0,1,1,1,0,1,1,0,0,1,2,1,0,0,25,12,5,13,31079,717,no_money_launder,divorced,check,false,false,false
10627,0,0,0,0,0,1,0,1,0,0,0,2,1,2,0,349,14,3,6,6687,773,no_money_launder,divorced,check,false,false,true
10628,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,42,6,3,10,9157,708,no_money_launder,married,check,true,false,false
10629,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,25,15,4,11,67378,707,no_money_launder,married,check,false,false,false
10630,0,0,0,1,0,0,1,0,1,0,1,1,1,5,0,16,11,4,1,8353,668,no_money_launder,married,check,false,false,false
10631,0,0,0,0,0,1,0,0,0,0,1,2,1,0,2,94,76,1,13,88904,771,no_money_launder,divorced,check,false,false,true
10632,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,9,93,6,14,71059,505,no_money_launder,married,cash,false,false,false
10633,0,0,0,0,1,1,0,0,0,0,0,0,1,3,3,41,6,5,5,249861,707,no_money_launder,single,check,false,false,false
10634,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,89,15,4,4,57593,576,no_money_launder,married,cash,true,false,true
10635,0,0,1,1,1,1,1,1,1,0,1,1,1,0,4,101,47,5,11,80645,665,no_money_launder,married,check,false,false,true
10636,0,0,1,0,1,0,0,1,0,0,1,1,1,3,3,98,25,5,1,40400,718,no_money_launder,married,check,false,false,false
10637,0,0,1,0,1,1,0,0,1,0,0,2,2,1,0,8,8,2,20,11105,695,no_money_launder,divorced,wire,false,false,false
10638,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,20,22,4,13,106157,712,no_money_launder,single,check,false,false,false
10639,0,0,1,0,0,1,1,0,0,0,1,2,1,1,0,94,138,10,15,7640,678,no_money_launder,divorced,check,false,false,false
10640,0,1,0,0,1,1,0,1,0,0,0,2,1,1,1,73,38,48,5,7703,685,no_money_launder,divorced,check,false,false,false
10641,0,1,1,0,0,1,1,1,0,0,1,1,2,2,0,138,99,48,17,70335,600,no_money_launder,married,wire,true,false,true
10642,0,1,0,0,1,1,0,1,0,0,0,2,1,2,3,64,15,4,5,91083,680,no_money_launder,divorced,check,false,false,true
10643,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,20,70,5,3,67700,737,no_money_launder,single,check,false,false,true
10644,0,1,1,0,0,1,1,1,0,0,1,1,0,4,0,77,15,3,3,74007,727,no_money_launder,married,cash,false,false,true
10645,0,0,0,1,1,0,0,0,0,0,0,1,1,5,0,22,2,4,9,40447,647,no_money_launder,married,check,false,false,false
10646,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,55,38,4,10,66399,779,no_money_launder,married,check,false,false,false
10647,0,0,0,1,0,1,0,1,0,0,1,2,1,1,3,18,98,4,1,35109,742,no_money_launder,divorced,check,false,false,false
10648,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,16,12,31,12,61863,657,no_money_launder,married,check,false,false,false
10649,0,1,0,1,1,0,1,1,0,0,0,2,1,0,1,16,32,5,6,7232,619,no_money_launder,divorced,check,false,false,true
10650,0,1,1,1,1,1,0,0,0,0,0,1,1,1,2,86,56,13,15,255337,656,no_money_launder,married,check,false,false,true
10651,0,1,0,1,0,0,0,0,1,1,1,2,1,0,0,54,34,4,3,64774,627,no_money_launder,divorced,check,false,false,false
10652,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,8,33,2,3,66567,691,no_money_launder,married,check,false,false,true
10653,0,0,1,1,0,1,0,0,1,0,1,2,1,0,0,37,89,2,3,71711,785,no_money_launder,divorced,check,false,true,false
10654,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,48,184,2,19,12458,828,no_money_launder,married,cash,false,false,false
10655,0,0,1,0,0,1,1,0,0,0,0,1,2,1,0,83,29,13,4,51157,658,no_money_launder,married,wire,false,false,true
10656,0,1,1,0,1,0,0,1,0,0,1,2,1,0,0,135,30,8,1,38855,801,no_money_launder,divorced,check,true,false,false
10657,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,47,68,3,11,33956,662,no_money_launder,married,wire,false,false,true
10658,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,95,16,4,10,78108,685,no_money_launder,married,check,false,true,true
10659,0,0,1,0,1,0,1,0,0,0,1,2,1,1,2,16,8,5,13,65063,687,no_money_launder,divorced,check,false,false,false
10660,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,78,21,3,17,65293,660,no_money_launder,married,check,false,false,false
10661,0,0,1,0,1,1,0,0,0,0,0,1,1,2,0,73,12,3,1,42585,655,no_money_launder,married,check,false,true,false
10662,0,0,1,0,1,0,0,0,0,1,1,1,2,1,0,60,38,1,12,195684,709,no_money_launder,married,wire,false,false,true
10663,0,0,1,0,1,1,1,0,0,0,0,2,2,1,0,63,11,3,5,66549,688,no_money_launder,divorced,wire,false,false,false
10664,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,289,216,3,1,274545,668,no_money_launder,single,check,false,false,false
10665,0,0,0,0,1,1,0,0,0,0,0,1,1,2,1,123,7,4,27,133287,741,no_money_launder,married,check,false,false,false
10666,0,1,1,0,1,1,0,1,0,0,1,0,1,1,6,314,6,28,17,78530,782,no_money_launder,single,check,false,false,false
10667,0,0,0,1,0,0,1,0,0,0,1,1,1,2,2,39,16,5,3,150853,623,no_money_launder,married,check,false,false,false
10668,0,1,1,0,0,1,1,0,1,0,1,2,1,1,3,84,13,27,4,9763,619,no_money_launder,divorced,check,false,false,false
10669,0,0,0,1,1,1,1,0,1,0,0,1,1,6,6,99,3,2,28,74406,749,no_money_launder,married,check,false,false,false
10670,0,0,1,0,0,1,0,1,0,0,0,1,1,1,3,63,49,1,1,9311,780,no_money_launder,married,check,true,false,false
10671,0,0,1,0,1,1,1,1,1,1,1,2,0,2,2,49,169,4,10,82193,744,no_money_launder,divorced,cash,false,false,true
10672,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,57,6,1,20,62053,622,no_money_launder,married,check,false,false,false
10673,0,1,1,1,1,1,0,0,0,0,0,0,1,2,7,24,12,3,1,119785,750,no_money_launder,single,check,false,false,false
