advisor,advisor_event_indicator,sf_face_2_face,sf_call_outbound,sf_call_inbound,sf_email_inbound,channel_bank,channel_wirehouse,channel_ria,primary_prod_sold_fixed,primary_prod_sold_va,sf_email_campaigns,advisor_hh_children,annuity_mkt_opp,advisor_advising_years,advisor_aum,advisor_annuity_selling_years,advisor_age,advisor_net_worth,advisor_credit_hist_mos,advisor_firm_changes,advisor_credit_score,wholesaler,region_ca,region_ny,region_fl,region_tx,region_ne,region_so,region_mw,region_we,sf_email_responses,analytic_partition
14222,1,0,0,1,0,1,0,0,0,1,0,0,-0.665742484,-0.428254434,-0.662864931,-0.437773655,-0.220498928,-0.923616536,-1.100257357,3,-0.569636209,15,0,0,0,1,0,0,0,0,3,1
14223,1,0,1,1,0,0,1,0,1,0,2,1,-0.558249975,-0.428254434,1.6816108093,-0.437773655,2.1470092434,-0.387652761,-0.953468616,1,0.2874437265,16,0,0,0,1,0,0,0,0,0,1
14224,1,0,1,0,0,1,0,0,0,1,1,1,-0.715715375,0.3236444401,-0.559665769,-0.136463844,1.5551322006,-0.928447901,-0.121665755,4,-2.445946339,19,0,0,1,0,0,0,0,0,1,2
14225,1,0,0,0,0,1,0,0,1,0,5,0,-0.497466354,0.3236444401,-0.005613374,-0.136463844,1.2263116212,-0.762305305,-0.953468616,2,-0.627547016,11,0,0,0,0,0,1,0,0,1,2
14226,1,0,0,0,0,1,0,0,0,1,0,1,-0.470494514,-0.334267075,0.0964664896,0.9181204972,-0.878140087,-0.678691527,0.2208413059,2,-0.372739467,25,0,0,1,0,0,0,0,0,0,0
14227,1,0,0,0,1,1,0,0,0,1,0,1,-0.376880903,0.4176317994,-0.396253381,1.5207401206,0.7001986942,-0.563973592,-0.219524915,4,-0.39590379,19,0,0,0,0,0,0,1,0,1,1
14228,1,0,0,0,1,1,0,0,0,1,3,1,-0.661818691,-0.99217859,-0.602278605,-0.437773655,-0.812375971,-0.704185067,-0.610961556,0,-1.774180984,21,0,1,0,0,0,0,0,0,1,1
14229,1,0,0,0,0,1,0,0,0,1,0,0,-0.705845701,0.2296570808,0.2790507243,-0.437773655,0.0425575355,-0.676143971,-0.121665755,6,-0.442232435,6,0,0,0,0,0,0,1,0,0,2
14230,1,0,1,0,0,1,0,0,0,1,5,2,2.478978892,-0.052304997,3.9209335866,-0.437773655,-1.338488898,-0.499127808,0.5633483666,3,-0.592800532,21,0,0,0,1,0,0,0,0,1,1
14231,1,0,1,1,0,1,0,0,0,1,0,2,-0.076169088,0.605606518,1.5940693335,-0.437773655,-0.02320658,-0.378937123,0.807996267,1,-0.546471887,24,0,0,0,0,0,0,0,1,2,1
14232,1,0,1,0,0,0,1,0,0,1,2,2,-0.714441983,0.0416823622,-0.173186259,-0.437773655,0.7659628101,-0.507795491,-0.121665755,2,-0.569636209,17,0,0,1,0,0,0,0,0,1,1
14233,1,0,1,0,0,1,0,0,1,0,0,0,-0.576510939,0.5116191587,-0.675615956,-0.437773655,-0.35202716,-0.473844066,-2.225637699,2,0.2411150814,8,0,0,0,0,1,0,0,0,1,2
14234,1,1,1,0,0,0,1,0,0,1,3,0,-0.654444696,-0.804203872,-0.668470666,-0.437773655,0.1740857672,-0.396080675,-1.100257357,1,-0.3032465,12,0,0,0,0,0,0,0,1,0,2
14235,1,0,1,0,0,0,0,1,0,1,0,0,-0.126368637,-0.146292356,-0.531824335,-0.136463844,2.2785374752,-0.570687151,0.9547850073,6,-0.882354564,2,0,0,0,0,0,0,0,1,1,1
14236,1,0,0,0,1,1,0,0,0,1,1,0,-0.714722615,0.2296570808,-0.680187,1.5207401206,-0.417791276,-0.572191707,0.7101371068,6,-3.465176533,4,0,0,0,0,0,0,1,0,2,1
14237,1,0,1,0,0,1,0,0,0,1,1,2,-0.626077714,0.2296570808,-0.45436671,-0.437773655,-1.075432434,-0.37293688,-0.562031976,2,-1.334058855,22,0,0,0,1,0,0,0,0,0,2
14238,1,0,0,0,0,1,0,0,0,1,0,0,-0.333196579,-0.804203872,-0.527777572,-0.437773655,2.0154810117,-0.672571399,-0.953468616,6,0.0673826619,9,0,0,0,0,0,0,0,1,1,2
14239,1,0,0,1,1,0,0,1,0,1,1,0,-0.708251428,-0.052304997,-0.657025257,-0.437773655,-0.088970696,-0.471212591,-0.268454495,1,-1.7394345,1,0,0,0,0,0,0,0,1,0,1
14240,1,0,0,1,1,1,0,0,0,1,2,0,-0.67111374,3.331239938,1.3439287055,-0.437773655,-0.286263044,-0.893285637,1.1505033277,2,-0.071603274,14,0,0,0,0,0,1,0,0,1,2
14241,1,0,0,0,1,1,0,0,0,1,1,2,0.414827995,0.1356697215,-0.636324027,0.4661557796,-0.417791276,-0.53598045,0.1719117258,2,-0.465396758,22,0,0,1,0,0,0,0,0,2,2
14242,1,0,0,0,0,1,0,0,1,0,3,2,-0.646688582,0.0416823622,0.0105491745,-0.28711875,0.1740857672,-0.51666698,-0.268454495,2,-1.971077726,7,0,0,0,1,0,0,0,0,1,2
14243,1,1,1,0,0,1,0,0,0,1,0,0,0.0011924369,0.605606518,-0.390588929,0.0141910621,0.6344345783,-0.635245211,-0.513102396,6,-0.92868321,24,0,1,0,0,0,0,0,0,2,2
14244,1,0,1,0,0,0,1,0,0,1,3,0,-0.212546228,0.7935812367,0.0803940949,-0.437773655,-0.154734812,-0.665384294,0.6612075268,1,-0.083185435,25,0,0,0,0,1,0,0,0,1,1
14245,1,0,0,0,0,1,0,0,1,0,0,2,-0.371967647,0.9815559553,0.7475880299,-0.28711875,0.1083216513,-0.373038782,-0.708820716,3,-0.013692467,6,0,1,0,0,0,0,0,0,1,1
14246,1,0,1,0,0,1,0,0,1,0,1,1,-0.43550744,0.2296570808,0.5764112934,-0.437773655,0.1083216513,-0.675892213,0.7101371068,4,-0.372739467,1,0,0,0,0,1,0,0,0,0,2
14247,1,0,0,0,1,0,0,1,0,1,1,1,-0.645343669,1.3575053925,-0.551797397,-0.437773655,-0.746611855,-0.504918252,-0.121665755,4,-0.430650274,17,0,0,0,0,0,0,1,0,1,2
14248,1,0,1,0,1,1,0,0,0,1,2,0,-0.648331309,0.2296570808,3.3911423524,-0.437773655,-0.483555392,-0.925211006,0.1719117258,3,0.1137113071,11,0,0,0,1,0,0,0,0,1,2
14249,1,0,0,0,0,0,1,0,1,0,0,0,-0.395956022,0.4176317994,-0.65694851,-0.437773655,-0.549319507,-0.595976887,-2.274567279,1,0.3916831782,9,0,0,0,0,0,0,0,1,1,2
14250,1,0,0,0,0,1,0,0,1,0,5,0,-0.649572679,-0.334267075,0.0086106303,-0.437773655,-0.286263044,-0.912005676,-0.268454495,3,-0.094767596,14,0,0,0,0,0,0,0,1,0,1
14251,1,0,1,0,0,1,0,0,0,1,2,1,-0.601980009,0.6995938774,-0.480055542,-0.437773655,0.4371422307,-0.628735457,-1.638482738,5,-0.975011855,4,0,0,0,0,1,0,0,0,0,1
14252,1,0,0,0,0,0,0,1,0,1,0,0,-0.682044908,0.5116191587,0.852827448,-0.437773655,-0.35202716,-0.881117312,-2.372426439,6,0.0558005006,22,0,0,0,0,0,1,0,0,1,2
14253,1,0,1,1,0,0,1,0,0,1,0,0,-0.650833554,1.3575053925,-0.633537572,-0.437773655,-0.878140087,-0.859490062,0.807996267,4,0.1368756297,16,0,0,0,0,0,0,0,1,0,2
14254,1,0,1,0,0,0,1,0,1,0,3,0,0.8065734773,0.0416823622,-0.689662426,0.7674655913,-0.943904203,-0.501615421,-0.659891136,1,-0.314828661,4,0,0,0,1,0,0,0,0,0,2
14255,1,0,0,0,1,1,0,0,1,0,1,1,-0.720981404,0.5116191587,-0.078221171,-0.437773655,-0.549319507,-0.426099873,-1.295975677,4,0.3337723717,5,1,0,0,0,0,0,0,0,0,2
14256,1,0,0,0,0,0,1,0,0,1,2,0,0.1612287729,-0.99217859,-0.653176833,-0.437773655,0.6344345783,-0.608468901,0.4654892064,2,-0.071603274,10,0,0,0,0,0,0,0,1,0,1
14257,1,0,1,0,1,1,0,0,0,1,2,1,-0.267553551,-0.240279716,-0.671908542,-0.437773655,-0.286263044,-0.876621625,0.0251229855,4,-2.758664694,2,0,0,0,0,1,0,0,0,1,2
14258,1,0,0,0,0,1,0,0,0,1,2,0,-0.132315484,0.9815559553,-0.644636235,-0.437773655,-1.075432434,-0.450682288,-0.904539036,5,0.0789648232,10,0,0,0,0,1,0,0,0,1,1
14259,1,0,0,0,0,0,1,0,1,0,0,0,-0.663147088,0.605606518,-0.498086361,-0.437773655,-0.680847739,-0.863524191,1.1994329078,1,-0.778115113,8,0,0,0,0,0,1,0,0,0,2
14260,1,0,0,1,1,1,0,0,0,1,2,2,0.1868821112,0.1356697215,-0.646850789,-0.437773655,0.7001986942,-0.560538887,1.0526441675,4,-3.835805695,11,0,0,0,1,0,0,0,0,0,2
14261,1,0,0,0,0,0,1,0,0,1,1,0,-0.576327226,-0.334267075,2.2306427768,0.4661557796,0.1740857672,-0.524867112,-1.932060218,2,-0.210589209,6,0,0,0,0,0,1,0,0,0,0
14262,1,0,0,0,0,1,0,0,0,1,4,0,-0.720712784,2.3913663449,-0.535829026,-0.437773655,-0.088970696,-0.901713551,-1.002398197,3,-1.218237242,23,0,0,0,1,0,0,0,0,0,2
14263,1,0,1,0,0,0,1,0,0,1,1,0,-0.701902973,0.605606518,0.0439122,-0.437773655,0.6344345783,-0.550084917,0.0740525656,5,-1.565702081,16,0,0,0,0,1,0,0,0,2,1
14264,1,0,1,0,0,1,0,0,0,1,0,2,0.425324817,1.1695306739,-0.657958699,-0.28711875,-0.286263044,-0.716778984,-0.513102396,4,0.0558005006,16,0,0,0,0,0,1,0,0,0,2
14265,1,0,0,0,1,1,0,0,0,1,3,0,-0.672801787,0.3236444401,-0.336627311,-0.437773655,0.1740857672,-0.500284698,-0.610961556,2,-1.28773021,24,0,0,0,1,0,0,0,0,0,0
14266,1,0,0,0,1,0,1,0,1,0,3,0,-0.655143855,0.2296570808,0.1477988445,1.2194303089,-0.088970696,-0.525394606,-2.421356019,4,-0.476978919,10,0,0,0,0,0,0,0,1,1,2
14267,1,0,0,0,0,0,1,0,0,1,0,0,-0.615659638,-0.428254434,-0.510752318,-0.437773655,1.2920757371,-0.738544102,-0.023806595,5,-2.422782017,25,0,0,1,0,0,0,0,0,0,2
14268,1,0,0,0,0,1,0,0,1,0,0,2,3.2817965037,0.5116191587,-0.677618302,0.0141910621,-0.878140087,-0.614031564,1.0526441675,4,-0.280082177,6,0,0,0,0,0,1,0,0,1,0
14269,1,0,1,0,0,1,0,0,0,1,0,0,-0.682449469,0.3236444401,-0.383605917,-0.437773655,-0.286263044,-0.452330707,-1.491693998,3,-3.951627308,9,0,0,0,1,0,0,0,0,3,2
14270,1,0,1,0,0,1,0,0,1,0,3,0,-0.655598181,0.887568596,-0.683137119,-0.437773655,1.3578398529,-0.47871739,-0.219524915,4,0.3337723717,1,0,0,1,0,0,0,0,0,5,0
14271,1,0,0,0,0,1,0,0,0,1,0,0,-0.676892956,1.827442189,-0.493804273,-0.437773655,2.2127733593,-0.489219314,0.3187004661,1,1.2140166302,6,0,0,0,0,0,1,0,0,0,2
14272,1,0,1,0,0,1,0,0,1,0,0,0,2.292834003,0.0416823622,2.2884070484,-0.136463844,1.0947833895,-0.505247936,1.1015737476,2,-0.685457822,8,0,0,0,0,0,1,0,0,2,2
14273,1,0,1,1,0,1,0,0,0,1,2,1,-0.328161763,0.2296570808,-0.646664009,0.1648459679,0.5686704625,-0.686741803,-0.855609456,0,-0.789697274,6,1,0,0,0,0,0,0,0,0,1
14274,1,0,0,0,0,1,0,0,0,1,5,2,1.3791846945,-0.146292356,0.3747601611,-0.437773655,1.6866604323,-0.611651848,-3.351018041,2,0.1600399523,10,0,0,0,0,0,1,0,0,1,2
14275,1,0,0,0,0,1,0,0,0,1,2,0,-0.146281015,-0.334267075,-0.670313508,-0.28711875,1.2920757371,-0.456196997,-0.953468616,2,-0.361157306,6,0,0,0,0,1,0,0,0,1,0
14276,1,0,1,0,0,1,0,0,0,1,0,0,-0.723033511,1.7334548297,3.1656882273,-0.437773655,-0.483555392,-0.469588149,-0.855609456,3,-0.998176177,16,0,0,0,0,1,0,0,0,1,2
14277,1,0,1,0,0,0,1,0,0,1,0,2,-0.654576199,0.3236444401,-0.543012227,0.3155008738,-1.009668319,-0.676959189,0.8569258471,2,-2.133227984,6,1,0,0,0,0,0,0,0,0,1
14278,1,0,0,0,0,0,0,1,1,0,0,1,-0.621850525,0.887568596,-0.646059745,-0.437773655,-1.009668319,-0.766902893,0.0740525656,5,0.7854766623,18,0,0,0,0,0,1,0,0,0,2
14279,1,0,0,0,0,0,1,0,0,1,0,2,-0.67293759,-0.804203872,-0.653330326,-0.28711875,-0.35202716,-0.785287255,-1.149186937,1,-1.044504822,12,0,0,0,1,0,0,0,0,1,1
14280,1,0,1,0,0,0,0,1,1,0,1,1,-0.660598269,0.605606518,-0.481745816,-0.437773655,-0.088970696,-0.701379759,0.8569258471,4,0.1947864362,16,1,0,0,0,0,0,0,0,1,2
14281,1,0,1,0,0,1,0,0,0,1,0,1,-0.262422134,-0.804203872,-0.676362617,0.3155008738,-0.154734812,-0.511188236,-1.540623578,3,-2.503857146,9,0,0,0,1,0,0,0,0,4,1
14282,1,0,1,0,0,1,0,0,0,1,5,1,1.6786195815,0.2296570808,-0.476332409,-0.437773655,-0.286263044,-0.954253142,-1.051327777,3,-0.291664338,1,0,0,0,1,0,0,0,0,1,2
14283,1,0,0,0,0,1,0,0,1,0,1,2,-0.305413015,0.605606518,-0.613893226,-0.437773655,-0.35202716,-0.416862736,-0.953468616,1,-0.731786467,20,1,0,0,0,0,0,0,0,2,0
14284,1,0,1,0,0,0,1,0,0,1,2,2,-0.660990813,0.605606518,0.3750125926,-0.437773655,-1.075432434,-0.637882681,-0.904539036,2,0.0905469845,21,0,0,1,0,0,0,0,0,1,2
14285,1,0,1,0,0,0,1,0,0,1,2,0,0.208219896,0.887568596,-0.652580429,0.4661557796,-0.417791276,-0.509096243,-1.002398197,6,0.3916831782,23,0,0,0,0,0,1,0,0,1,2
14286,1,0,0,0,0,0,0,1,0,1,2,0,-0.72182842,0.5116191587,-0.573063592,-0.437773655,-0.35202716,-0.525094894,0.807996267,3,-2.295378242,2,0,0,0,0,0,1,0,0,0,0
14287,1,0,0,0,0,1,0,0,1,0,0,2,-0.641163146,2.7673157821,-0.251657308,0.0141910621,0.5029063466,-0.622519421,0.0740525656,5,-1.519373436,12,0,0,0,0,0,0,0,1,1,2
14288,1,0,0,0,0,0,0,1,0,1,1,0,-0.6480639,0.6995938774,-0.021628903,-0.437773655,-0.286263044,-0.886500147,-0.268454495,6,-0.233753532,3,1,0,0,0,0,0,0,0,1,0
14289,1,0,0,0,0,1,0,0,0,1,2,1,-0.670689515,1.7334548297,-0.518051101,-0.28711875,2.2127733593,-0.652706458,-1.051327777,1,-0.720204306,4,0,0,0,0,1,0,0,0,1,1
14290,1,1,1,0,0,0,0,1,0,1,0,0,-0.659161991,0.605606518,-0.681099637,1.3700852147,-0.615083623,-0.556540723,-1.687412318,5,-1.090833468,21,0,0,0,0,0,0,0,1,1,2
14291,1,0,1,0,0,0,0,1,0,1,3,2,-0.684720361,0.3236444401,-0.658511181,1.6713950264,1.0290192736,-0.492150502,0.0251229855,3,0.2411150814,25,0,0,0,1,0,0,0,0,1,1
14292,1,0,0,0,0,0,1,0,1,0,3,0,-0.669197391,-0.146292356,-0.678582257,-0.437773655,-0.02320658,-0.678068125,0.2208413059,3,-1.206655081,11,0,0,0,0,1,0,0,0,1,2
14293,1,0,1,0,0,0,0,1,1,0,0,1,-0.154453115,0.2296570808,-0.233260787,0.0141910621,-0.943904203,-0.514287263,0.1229821457,4,-1.971077726,8,0,0,0,1,0,0,0,0,0,1
14294,1,0,0,0,0,0,0,1,0,1,2,1,-0.400942028,0.3236444401,3.458578078,0.0141910621,1.8839527799,-0.385338981,0.1229821457,6,-0.812861597,7,0,0,0,0,0,1,0,0,2,2
14295,1,0,1,1,0,1,0,0,1,0,0,0,-0.155306552,0.3236444401,-0.503932045,-0.437773655,0.4371422307,-0.786012559,0.4654892064,6,-0.569636209,7,0,0,0,1,0,0,0,0,2,2
14296,1,0,1,0,0,0,0,1,0,1,2,0,-0.663926192,0.3236444401,0.1873695574,0.1648459679,2.2785374752,-0.725638484,-0.855609456,2,-0.12951408,18,1,0,0,0,0,0,0,0,0,2
14297,1,0,1,0,0,0,0,1,1,0,3,0,-0.559400362,3.8011767345,-0.506382387,0.3155008738,-0.220498928,-0.791982831,-0.806679876,2,-0.963429693,17,0,0,0,0,0,0,0,1,1,2
14298,1,0,1,0,0,0,1,0,0,1,1,1,0.709196433,0.605606518,2.4203940308,-0.437773655,-0.746611855,-0.48107313,-2.372426439,1,-0.384321629,19,0,0,0,0,1,0,0,0,0,2
14299,1,0,0,0,0,1,0,0,1,0,2,2,-0.299713238,-0.99217859,-0.383524085,-0.437773655,1.5551322006,-0.873744386,-2.127778539,3,-0.465396758,1,0,0,0,0,1,0,0,0,1,1
14300,1,0,0,0,0,1,0,0,0,1,2,0,-0.662118405,0.4176317994,-0.497437251,-0.437773655,-0.02320658,-0.433592685,-2.176708119,2,0.0905469845,15,0,0,0,1,0,0,0,0,1,2
14301,1,0,0,0,0,0,0,1,0,1,2,0,-0.496970942,0.6995938774,-0.348395426,-0.437773655,1.6208963164,-0.442632012,0.0251229855,1,-0.766532951,8,0,0,0,0,0,1,0,0,1,0
14302,1,0,0,0,0,1,0,0,0,1,1,0,-0.463896886,0.605606518,0.1633400235,-0.437773655,1.5551322006,-0.549419556,-0.170595335,2,-0.210589209,3,0,0,0,0,1,0,0,0,1,2
14303,1,0,1,0,0,1,0,0,0,1,1,0,0.5094710929,-0.428254434,-0.048873932,-0.437773655,0.4371422307,-0.560814623,-0.464172815,4,-1.693105855,8,0,0,0,0,1,0,0,0,0,0
14304,1,1,0,0,0,0,1,0,1,0,0,2,0.7042624278,0.1356697215,-0.028216162,-0.437773655,-1.075432434,-0.565124488,-0.757750296,6,-0.697039984,8,0,0,0,0,1,0,0,0,1,1
14305,1,0,1,0,0,1,0,0,0,1,0,0,0.7510676079,0.605606518,1.3213693769,-0.437773655,-0.812375971,-0.899711472,0.1719117258,6,0.1368756297,14,0,0,0,0,0,1,0,0,0,2
14306,1,0,1,0,0,1,0,0,0,1,3,1,-0.526486087,0.3236444401,-0.674934021,0.3155008738,-0.746611855,-0.604458749,0.3187004661,3,-0.268500016,21,1,0,0,0,0,0,0,0,1,2
14307,1,0,0,0,1,1,0,0,1,0,0,0,-0.632054029,0.1356697215,-0.69001657,0.0141910621,-0.220498928,-0.433340926,-2.029919379,6,-1.102415629,18,0,0,0,0,0,0,0,1,1,2
14308,1,0,1,0,0,1,0,0,1,0,0,0,-0.401159568,-0.052304997,-0.660567157,-0.136463844,0.305613999,-0.795513443,-0.170595335,3,0.3685188556,15,0,0,0,0,0,1,0,0,1,2
14309,1,1,1,1,0,0,0,1,1,0,2,1,-0.514714241,0.3236444401,-0.499897302,-0.437773655,1.9497168958,-0.462425022,0.3187004661,3,0.1252934684,17,0,0,0,0,1,0,0,0,2,0
14310,1,0,1,1,0,1,0,0,0,1,0,3,-0.640337446,5.2109871241,1.3697095405,-0.136463844,1.4893680847,-0.597439483,-1.002398197,2,0.1832042749,5,0,0,0,0,0,1,0,0,1,0
14311,1,0,0,0,0,1,0,0,0,1,3,2,-0.575844876,4.0831388124,1.4388581938,-0.437773655,-0.746611855,-0.536130306,-0.610961556,4,-4.414913759,9,0,0,0,0,0,0,0,1,2,0
14312,1,0,0,0,0,1,0,0,0,1,5,1,-0.68195638,6.1508607172,0.4874587904,0.1648459679,0.0425575355,-0.704928354,-0.708820716,1,0.0673826619,22,0,0,0,0,1,0,0,0,1,2
14313,1,1,0,0,0,0,0,1,1,0,1,0,-0.132555121,-0.240279716,-0.606524169,-0.437773655,-1.535781245,-0.672499468,0.9547850073,1,0.1137113071,14,0,0,0,0,1,0,0,0,1,0
14314,1,0,1,0,0,1,0,0,0,1,2,0,-0.657674537,0.5116191587,-0.070239528,-0.437773655,0.5029063466,-0.526935128,-0.170595335,0,-2.828157662,18,1,0,0,0,0,0,0,0,1,1
14315,1,0,1,1,0,1,0,0,0,1,1,1,0.0657392384,4.9290250462,-0.66578731,-0.437773655,-0.286263044,-0.617658085,-0.366313655,4,0.3106080491,12,0,0,0,0,0,1,0,0,1,0
14316,1,0,1,0,0,1,0,0,0,1,2,0,-0.712819646,-0.052304997,-0.649591474,0.1648459679,0.3713781148,-0.529153,-0.806679876,3,-0.92868321,20,0,0,0,0,0,1,0,0,0,2
14317,1,0,0,0,0,0,1,0,0,1,1,1,-0.455217673,0.2296570808,-0.687748848,-0.28711875,0.305613999,-0.65444479,-0.317384075,6,0.3221902104,16,0,0,0,0,0,1,0,0,0,2
14318,1,0,1,0,1,0,1,0,0,1,2,2,3.2669006869,0.605606518,-0.429597451,-0.437773655,2.0154810117,-0.553717432,-0.072736175,2,-0.870772403,22,0,1,0,0,0,0,0,0,1,1
14319,1,0,0,0,0,0,1,0,1,0,2,1,-0.648668996,0.605606518,-0.628202299,-0.437773655,-0.02320658,-0.882040426,-2.176708119,5,-3.337772759,15,0,0,0,0,0,0,1,0,0,2
14320,1,0,1,0,0,1,0,0,0,1,2,2,-0.161754465,-0.052304997,-0.669649604,-0.437773655,-0.812375971,-0.951154116,-2.176708119,4,-0.569636209,5,0,0,0,1,0,0,0,0,1,1
14321,1,0,0,0,0,0,1,0,0,1,5,0,-0.436457578,-0.052304997,-0.103305739,-0.437773655,0.1083216513,-0.477680385,-0.072736175,5,-0.3032465,23,1,0,0,0,0,0,0,0,1,2
14322,1,0,0,0,0,0,1,0,0,1,0,1,-0.4330375,0.605606518,3.377827286,0.4661557796,0.1740857672,-0.626469631,0.4654892064,1,-0.731786467,10,1,0,0,0,0,0,0,0,0,2
14323,1,0,1,0,0,0,1,0,0,1,1,0,-0.709279783,0.3236444401,-0.58206282,0.6168106855,-0.286263044,-0.379770324,0.2208413059,4,-1.7394345,17,0,0,0,1,0,0,0,0,0,1
14324,1,1,1,0,0,0,0,1,1,0,1,1,-0.64051769,-0.898191231,-0.631181545,-0.437773655,-0.220498928,-0.510031346,0.1719117258,3,0.1832042749,16,0,0,0,1,0,0,0,0,0,0
14325,1,0,1,0,0,0,0,1,0,1,1,0,-0.641141402,0.5116191587,0.9363235478,-0.437773655,2.4100657069,-0.701871287,-2.274567279,1,0.970791243,2,0,0,0,0,1,0,0,0,0,1
14326,1,0,1,0,0,0,1,0,0,1,0,0,-0.65032713,-0.240279716,-0.608772936,-0.437773655,1.5551322006,-0.484975386,-0.806679876,2,-0.48856108,4,0,0,0,1,0,0,0,0,0,2
14327,1,1,0,0,1,1,0,0,0,1,0,0,-0.649040003,0.5116191587,0.1336691549,-0.437773655,-0.35202716,-0.400594344,-0.072736175,4,-0.639129177,20,0,0,0,1,0,0,0,0,4,1
14328,1,0,0,0,0,1,0,0,0,1,5,0,-0.702488955,-0.99217859,-0.675174894,0.9181204972,1.0290192736,-0.939932882,-1.442764417,4,-1.183490758,6,0,0,0,0,0,1,0,0,3,2
14329,1,1,1,1,0,0,1,0,0,1,1,1,-0.658170713,0.605606518,-0.580348968,-0.437773655,-0.088970696,-0.702434747,0.0251229855,6,-0.963429693,1,0,0,0,0,1,0,0,0,3,0
14330,1,0,1,0,0,0,1,0,0,1,0,3,0.2173572803,0.6995938774,-0.462078815,-0.437773655,0.5029063466,-0.927632683,-0.317384075,4,-2.480692823,19,0,0,0,0,1,0,0,0,1,1
14331,1,0,0,0,0,1,0,0,1,0,0,1,-0.672596086,0.0416823622,0.205972277,-0.28711875,-1.009668319,-0.521684166,-0.610961556,2,-1.148744274,12,0,0,0,0,0,0,1,0,2,1
14332,1,0,1,1,1,0,0,1,0,1,0,2,-0.664560819,0.2296570808,2.4260196464,-0.437773655,-0.812375971,-0.802586657,-0.023806595,3,-0.3032465,21,0,0,0,1,0,0,0,0,1,2
14333,1,0,1,0,0,1,0,0,0,1,0,1,-0.606156418,-0.99217859,-0.583739224,-0.437773655,-1.009668319,-0.589682925,1.0526441675,1,-0.407485951,5,0,0,0,0,0,1,0,0,0,0
14334,1,0,1,0,0,0,0,1,0,1,0,0,-0.429350726,0.3236444401,-0.665633817,-0.437773655,-0.220498928,-0.732124261,0.8569258471,6,-0.500143242,11,0,0,0,0,0,0,1,0,1,1
14335,1,0,0,0,0,1,0,0,0,1,2,1,-0.494815375,0.605606518,2.8862673985,-0.437773655,0.1083216513,-0.693287523,0.269770886,4,-0.558054048,1,0,1,0,0,0,0,0,0,1,2
14336,1,0,1,1,0,0,0,1,0,1,0,1,-0.721736179,1.1695306739,3.7246755185,-0.136463844,0.6344345783,-0.501561473,-2.86172224,2,-0.546471887,5,0,0,1,0,0,0,0,0,1,1
14337,1,0,0,0,0,1,0,0,0,1,3,0,-0.578392248,-0.804203872,1.7266786104,-0.136463844,0.1740857672,-0.434515799,1.0526441675,0,-1.449880468,19,0,0,0,0,1,0,0,0,0,2
14338,1,0,0,0,1,1,0,0,0,1,0,0,0.1427371041,-0.616229153,0.3860456045,0.9181204972,-0.02320658,-0.729906389,-0.121665755,6,0.5538334363,1,0,0,0,1,0,0,0,0,0,1
14339,1,0,1,0,0,1,0,0,0,1,1,2,-0.718991629,0.9815559553,-0.521682231,-0.437773655,2.4100657069,-0.933626932,-1.002398197,6,0.9592090817,14,0,0,0,0,1,0,0,0,1,2
14340,1,0,0,0,0,0,1,0,0,1,0,1,-0.661778299,0.7935812367,-0.380334941,-0.437773655,0.5029063466,-0.444873861,0.9547850073,1,0.2526972427,10,0,0,0,0,0,1,0,0,3,1
14341,1,0,1,0,1,1,0,0,0,1,0,0,-0.670909459,0.4176317994,-0.648214659,-0.28711875,0.6344345783,-0.63325512,-0.904539036,1,-1.843673952,15,0,0,0,0,0,1,0,0,0,2
14342,1,0,1,0,0,0,1,0,0,1,0,1,-0.664937736,0.2296570808,-0.003080738,-0.437773655,-0.483555392,-0.414303192,-0.317384075,2,-1.843673952,2,0,0,0,0,0,1,0,0,0,1
14343,1,0,0,0,1,1,0,0,0,1,0,0,-0.659540908,-0.99217859,-0.674998747,0.3155008738,0.5029063466,-0.588825748,0.9547850073,4,-0.453814596,14,0,0,0,1,0,0,0,0,1,1
14344,1,0,0,0,0,1,0,0,0,1,1,0,-0.375910921,1.827442189,-0.6660513,-0.437773655,-0.286263044,-0.462371073,-0.708820716,3,-2.445946339,4,0,0,0,0,0,1,0,0,0,2
14345,1,1,0,0,0,1,0,0,0,1,2,0,-0.313362902,0.3236444401,-0.683266571,0.3155008738,0.5029063466,-0.772531493,0.3187004661,5,-0.697039984,1,0,0,0,0,1,0,0,0,1,2
14346,1,0,0,0,0,1,0,0,1,0,3,0,1.683393684,0.0416823622,3.3670892398,-0.437773655,-1.075432434,-0.592050654,0.1229821457,2,-1.044504822,1,0,1,0,0,0,0,0,0,1,0
14347,1,0,0,0,0,0,0,1,1,0,0,2,-0.273728554,0.7935812367,-0.66514606,-0.28711875,-0.088970696,-0.415322214,-1.295975677,4,-0.199007048,4,0,0,0,0,1,0,0,0,1,2
14348,1,0,1,0,1,1,0,0,0,1,1,1,-0.713813461,-0.99217859,3.1480892233,-0.437773655,0.5686704625,-0.807849608,-1.393834837,2,-1.507791274,8,0,0,0,0,1,0,0,0,6,2
14349,1,0,0,0,0,0,0,1,0,1,2,0,-0.657125269,-0.522241794,-0.680782479,0.9181204972,0.0425575355,-0.366648913,-0.023806595,1,-1.276148048,25,0,0,0,0,0,0,1,0,4,2
