advisor,performance_period,advisor_event_indicator,sf_face_2_face,sf_call_outbound,sf_call_inbound,sf_email_inbound,channel_ria,primary_prod_sold_annuity,sf_email_campaigns,advisor_hh_children,annuity_mkt_opp,advisor_advising_years,advisor_aum,advisor_annuity_selling_years,advisor_age,advisor_net_worth,advisor_credit_hist_mos,advisor_firm_changes,advisor_credit_score,wholesaler,region,sf_email_responses,id_activity_last_6mos,id_top_producer,id_strategic_partner,region_char,wholesaler_char
12817,0,1,0,1,0,1,1,0,0,1,443586142,23,1896344,1,49,83180,63,4,670,16,4,0,false,true,false,NE,Patel
12818,0,1,1,0,0,0,1,1,2,1,687225350,16,4280347,1,64,106779,72,0,633,19,3,1,false,false,true,Texas,Szu
12819,0,1,0,1,0,0,1,1,2,0,666097511,16,6581604,13,49,79932,65,4,384,12,0,3,false,true,true,California,Lula
12820,0,1,0,0,1,0,0,1,0,0,169723319,26,4675698,14,25,55239,57,2,718,11,4,0,false,false,false,NE,Kanumba
12821,0,1,0,1,0,0,1,0,0,2,139115974,23,149192,1,48,52795,72,6,651,7,4,0,true,false,true,NE,Griegio
12822,0,1,0,1,1,1,0,1,0,1,76186547,17,3348402,1,32,79692,80,6,731,13,2,1,false,false,true,Florida,Mambwe
12823,0,1,0,0,0,1,0,1,5,3,553560694,27,219876,4,32,149983,54,2,715,11,0,0,false,false,true,California,Kanumba
12824,0,1,0,0,0,0,0,1,0,1,79030400,11,1791296,15,52,94483,68,1,784,16,7,0,false,true,false,West,Patel
12825,0,1,0,0,0,0,1,0,0,0,21103712,1,53023,1,54,91168,92,6,729,14,7,6,false,false,true,West,Noth
12826,0,1,0,0,0,0,0,1,0,1,508999861,17,506172,39,50,94942,54,2,656,3,7,1,false,false,true,West,Chatterji
12827,0,1,0,0,1,1,0,1,2,1,54644179,9,788594,1,70,65542,62,1,678,17,3,0,false,false,false,Texas,Quigley
12828,0,1,1,0,0,0,0,1,2,0,692641684,6,457166,10,54,56227,71,5,724,11,4,2,false,false,false,NE,Kanumba
12829,0,1,0,1,0,0,0,1,0,1,252818236,10,8622107,11,40,111652,80,6,522,13,5,0,false,false,true,South,Mambwe
12830,0,1,0,1,1,0,1,1,1,1,3427454212,10,55277,1,43,62907,63,3,783,2,4,1,false,false,true,NE,Bost
12831,0,1,0,1,0,1,1,1,0,0,352026100,14,81722,1,41,107765,23,5,744,12,3,4,false,false,true,Texas,Lula
12832,0,1,0,0,0,0,1,1,1,0,23536495,14,238933,1,37,140357,67,2,607,10,4,0,false,false,true,NE,Jasper
12833,0,1,1,1,0,0,1,0,0,3,839210232,14,9142,10,34,94413,42,5,655,13,4,0,false,false,true,NE,Mambwe
12834,0,1,0,1,0,1,0,1,1,0,64536425,14,213847,1,39,128853,32,6,717,10,3,1,false,false,true,Texas,Jasper
12835,0,1,1,0,0,1,0,0,0,3,326252096,20,1479623,2,68,121200,46,2,699,2,2,1,false,false,false,Florida,Bost
12836,0,1,0,0,0,0,1,1,2,1,372034307,5,31445,1,54,89270,61,3,630,11,3,1,false,false,false,Texas,Kanumba
12837,0,1,0,1,0,1,0,0,3,0,3093661120,22,165077,1,34,142171,59,4,658,7,6,0,false,false,true,MidWest,Griegio
12838,0,1,1,0,0,0,1,1,2,0,1842317513,13,83974,1,39,106570,73,2,684,4,6,1,false,false,false,MidWest,Devon
12839,0,1,0,1,0,0,0,1,5,1,75542546,18,4155996,1,37,146481,97,1,743,16,3,0,false,false,false,Texas,Patel
12840,0,1,0,0,0,1,0,1,1,0,3091897091,13,655087,1,59,110896,70,1,590,2,4,1,false,false,true,NE,Bost
12841,0,1,0,1,0,0,0,1,1,1,307465162,17,44694,1,40,149178,72,5,707,21,7,1,false,false,false,West,Underwood
12842,0,1,0,1,0,0,1,1,2,2,834540228,22,773164,1,45,55956,58,5,644,23,5,0,false,false,true,South,Werner
12843,0,1,1,1,0,0,0,1,0,2,158784697,13,261266,1,33,81297,61,5,627,8,7,2,false,false,false,West,Hassan
12844,0,1,0,1,0,0,1,0,3,1,958335254,12,3175971,1,43,65339,86,1,597,4,3,3,false,false,false,Texas,Devon
12845,0,1,1,1,0,0,1,1,3,0,259133660,13,93246,1,37,88484,72,0,835,10,5,2,false,true,true,South,Jasper
12846,0,1,0,0,0,0,1,1,0,1,735090659,15,604425,1,33,135057,56,3,759,23,3,0,false,false,true,Texas,Werner
12847,0,1,0,1,0,0,0,1,1,0,59306027,23,499592,1,37,58200,72,3,498,14,3,0,false,false,false,Texas,Noth
12848,0,1,0,0,0,1,1,1,2,0,57170061,22,90919,6,38,140061,68,3,648,21,5,0,false,false,false,South,Underwood
12849,0,1,0,1,0,0,1,1,4,2,79642041,14,108139,1,44,73781,32,2,314,12,2,0,false,false,true,Florida,Lula
12850,0,1,1,0,0,0,1,0,1,0,247620162,23,240954,1,43,109143,88,6,695,19,5,1,false,false,false,South,Szu
12851,0,1,0,1,0,0,0,1,1,1,874425102,12,154104,1,43,73182,72,3,410,3,2,1,false,false,false,Florida,Chatterji
12852,0,1,0,0,0,0,1,1,0,2,426732149,79,7811,2,43,113230,12,2,685,12,1,0,false,false,true,New York,Lula
12853,0,1,0,0,0,0,0,1,0,3,42414756,12,3278283,1,37,117376,50,6,551,16,2,1,false,false,false,Florida,Patel
12854,0,1,0,0,0,1,0,1,3,0,71397230,16,1728472,10,41,58040,55,6,688,24,1,1,false,true,false,New York,Xavier
12855,0,1,0,1,0,0,1,1,1,1,2055520273,6,51232,1,28,50217,56,5,681,20,6,1,false,false,false,MidWest,Tavares
12856,0,1,0,0,0,0,1,0,1,0,262480187,4,30333,1,34,138350,8,4,702,7,5,1,false,false,false,South,Griegio
12857,0,1,0,1,0,0,0,1,3,0,54545403,8,96904,5,68,86430,62,3,680,11,5,1,false,false,false,South,Kanumba
12858,0,1,0,1,0,0,0,1,2,0,841765347,7,78112,34,30,69216,53,2,748,18,5,1,false,false,true,South,Rodriguez
12859,0,1,0,0,0,0,0,0,1,1,174582255,17,201238,1,21,60805,6,3,636,24,3,1,false,false,false,Texas,Xavier
12860,0,1,1,0,0,0,0,1,0,0,91263652,18,269748,2,27,125038,58,2,663,19,4,5,false,false,false,NE,Szu
12861,0,1,0,0,0,0,0,1,0,0,479600389,32,38860,1,35,65833,61,3,688,17,3,0,false,false,true,Texas,Quigley
12862,0,1,0,1,0,0,1,1,2,1,59934105,14,726747,4,32,55535,67,3,503,22,2,1,false,false,true,Florida,Vasquez
12863,0,1,0,0,0,0,0,1,1,0,32200457,16,375757,4,32,53583,82,5,666,19,5,1,false,false,true,South,Szu
12864,0,1,0,0,0,0,1,1,0,0,15911816,50,175768,2,76,70273,63,6,633,25,4,1,false,false,true,NE,Yang
12865,0,1,0,0,0,0,0,0,5,2,18790140,24,662543,1,29,126334,91,3,558,3,5,1,false,false,true,South,Chatterji
12866,0,1,0,1,0,0,1,1,2,1,149424355,15,102062,1,28,93412,61,1,731,2,4,0,false,false,false,NE,Bost
12867,0,1,0,0,0,0,0,0,2,1,121977104,42,4858340,2,44,101865,78,5,691,4,7,1,false,false,false,West,Devon
12868,0,1,0,1,0,0,1,1,3,0,198933396,16,1178993,1,47,118149,79,3,711,19,7,1,false,false,true,West,Szu
12869,0,1,0,1,0,0,0,1,2,0,256852635,11,7502393,6,71,144706,87,2,672,22,4,1,false,false,false,NE,Vasquez
12870,0,1,0,1,1,0,0,1,1,1,75907327,15,403461,8,32,120823,79,2,527,21,5,3,false,false,true,South,Underwood
12871,0,1,0,0,0,0,0,1,2,2,81779433,18,29966,1,58,100792,93,0,681,23,4,1,false,false,true,NE,Werner
12872,0,1,0,1,0,0,0,1,4,1,165312563,17,911379,2,65,86314,46,2,717,6,7,0,false,false,false,West,Funderburk
12873,0,1,0,0,0,0,0,0,3,0,563364141,34,790000,1,51,110828,63,1,462,17,2,0,false,false,false,Florida,Quigley
12874,0,1,0,0,0,0,1,0,2,0,425936898,32,17573,1,64,53245,75,2,662,15,4,0,false,false,false,NE,Ojj
12875,0,1,0,0,0,0,1,0,0,1,65325666,6,109616,1,37,95931,57,6,653,2,2,0,true,false,false,Florida,Bost
12876,0,1,0,0,0,0,0,1,1,0,53424058,17,32374,1,28,86531,36,6,681,16,1,1,false,false,true,New York,Patel
12877,0,1,0,1,1,1,0,1,3,3,113657665,4,482566,2,79,107993,78,3,814,4,4,1,false,false,true,NE,Devon
12878,0,1,0,1,1,0,0,1,0,0,96376988,24,104512,1,73,97080,52,1,698,9,7,1,false,false,false,West,Ingrid
12879,0,1,0,1,0,1,1,1,0,1,22831520,15,94246,1,36,110479,67,0,618,7,4,0,false,false,true,NE,Griegio
12880,0,1,0,0,0,1,1,1,1,2,186368095,13,7251120,13,38,54627,54,5,691,10,6,5,false,false,false,MidWest,Jasper
12881,0,1,0,1,1,0,0,1,3,0,181543890,42,419632,1,41,59608,10,6,661,23,2,3,false,false,false,Florida,Werner
12882,0,1,0,0,0,0,1,1,1,0,475555370,80,50644,8,48,66153,77,6,767,4,4,3,false,false,true,NE,Devon
12883,0,1,0,0,0,0,0,1,2,1,439065746,16,47466,1,61,134330,77,3,680,15,5,0,true,false,true,South,Ojj
12884,0,1,1,0,0,1,0,1,0,0,538169580,8,583202,1,50,122659,60,2,546,25,7,2,false,false,true,West,Yang
12885,0,1,0,0,0,0,1,1,2,0,77376772,14,291780,10,47,144863,51,3,537,14,7,1,false,false,true,West,Noth
12886,0,1,0,1,0,0,0,0,1,0,635630846,8,4974033,1,42,126397,85,2,729,15,3,1,true,false,true,Texas,Ojj
12887,0,1,0,0,0,0,1,1,3,1,96655708,29,81883,1,55,143862,54,1,456,2,4,0,false,false,false,NE,Bost
12888,0,1,0,0,0,1,0,1,2,2,176051021,18,473950,1,43,127910,76,4,696,22,5,1,false,false,true,South,Vasquez
12889,0,1,1,1,0,1,0,0,2,1,82921684,18,794906,12,37,108025,66,3,657,13,4,3,false,false,false,NE,Mambwe
12890,0,1,0,1,0,1,0,0,0,0,73850454,13,69829,1,57,129666,46,6,745,4,4,0,false,false,false,NE,Devon
12891,0,1,0,0,0,0,0,1,0,0,188646706,22,8506991,1,39,99550,74,2,687,11,6,3,false,false,false,MidWest,Kanumba
12892,0,1,0,0,0,0,0,1,2,2,34549526,16,1739434,1,38,114581,31,1,587,16,4,3,false,false,true,NE,Patel
12893,0,1,0,1,1,0,1,1,1,0,87790435,10,929744,1,29,141301,47,5,675,9,5,1,false,false,true,South,Ingrid
12894,0,1,0,1,0,0,1,1,0,0,1678314214,13,91305,2,59,125190,89,3,535,24,3,2,false,false,true,Texas,Xavier
12895,0,1,0,0,1,0,0,0,0,1,722521806,10,1003160,1,27,100375,74,4,679,5,4,3,false,false,true,NE,English
12896,0,1,0,1,0,1,1,1,0,2,643454179,13,432885,1,26,51224,58,2,704,25,4,1,false,false,true,NE,Yang
12897,0,1,0,0,0,0,0,1,2,0,707682778,19,292885,1,53,66363,66,6,663,17,7,0,false,false,true,West,Quigley
12898,0,1,0,1,0,0,0,1,1,1,24419095,12,2311207,1,32,142156,100,3,632,7,3,3,false,false,false,Texas,Griegio
12899,0,1,0,1,0,0,1,1,0,0,497723917,15,127399,2,52,147331,10,3,720,11,2,1,false,false,true,Florida,Kanumba
12900,0,1,0,1,0,0,1,0,5,0,319336786,16,498295,14,27,114949,100,3,722,4,3,1,true,false,true,Texas,Devon
12901,0,1,1,0,0,0,0,0,2,2,89469827,13,6320874,1,69,98570,82,4,713,11,4,1,false,false,true,NE,Kanumba
12902,0,1,0,1,0,1,1,1,1,0,200423063,10,3915038,14,60,107122,60,6,605,12,3,1,false,false,true,Texas,Lula
12903,0,1,0,0,0,1,0,0,2,0,60994127,9,158054,7,59,111690,61,6,620,3,4,2,false,false,false,NE,Chatterji
12904,0,1,0,0,1,0,1,1,2,1,465556955,8,88635,1,45,142928,60,1,626,14,3,0,false,false,false,Texas,Noth
12905,0,1,0,1,0,0,0,1,0,0,374111356,7,1703150,6,44,79594,61,3,536,8,1,1,false,false,false,New York,Hassan
12906,0,1,1,0,0,0,0,1,1,2,55532074,13,4363802,7,38,103301,54,3,683,5,4,1,false,false,false,NE,English
12907,0,1,0,0,0,0,1,0,5,0,497952444,10,3730697,2,40,66166,65,6,742,22,7,6,false,false,true,West,Vasquez
12908,0,1,0,1,0,0,0,1,0,3,413113775,51,34178,40,40,108884,62,4,725,18,6,1,false,false,false,MidWest,Rodriguez
12909,0,1,0,0,0,0,0,1,0,2,15378662,17,913380,1,60,113379,74,2,712,11,3,3,true,true,true,Texas,Kanumba
12910,0,1,0,0,1,0,1,0,3,0,297144180,7,528669,1,62,133852,72,2,710,20,6,3,false,false,true,MidWest,Tavares
12911,0,1,0,0,0,0,0,1,1,1,213598301,16,117257,1,42,128861,82,2,662,11,4,0,false,false,false,NE,Kanumba
12912,0,1,0,1,0,1,0,1,0,0,284269523,16,218995,1,26,98963,82,4,681,25,2,2,false,false,false,Florida,Yang
12913,0,1,0,1,0,0,1,1,1,0,18110701,10,364661,1,37,140491,33,3,586,6,7,0,false,false,false,West,Funderburk
12914,0,1,0,0,0,0,0,0,2,0,825737606,15,88895,1,26,133992,58,1,605,17,6,1,false,false,true,MidWest,Quigley
12915,0,1,0,1,0,1,1,1,6,0,141171778,9,926663,8,36,106291,50,1,677,22,7,1,false,false,true,West,Vasquez
12916,0,1,0,1,0,0,0,1,3,2,419500758,18,931808,8,29,78877,48,2,706,15,4,0,false,false,false,NE,Ojj
12917,0,1,0,0,0,0,1,0,0,0,34799471,24,749882,1,26,122327,58,6,481,14,4,2,false,false,false,NE,Noth
12918,0,1,0,1,0,0,1,1,2,2,258971290,11,407998,1,28,129902,67,4,745,15,5,0,false,false,false,South,Ojj
12919,0,1,0,0,0,1,0,1,1,2,280100770,35,1791376,15,32,61298,66,2,681,2,6,1,false,false,true,MidWest,Bost
12920,0,1,0,0,0,0,1,1,4,0,78538503,10,199069,6,44,94017,71,2,536,8,3,1,false,false,true,Texas,Hassan
12921,0,1,0,0,0,0,0,0,2,1,4020753131,15,160104,3,38,71540,74,3,661,3,1,1,false,false,true,New York,Chatterji
12922,0,1,0,0,1,0,0,1,2,0,439858267,1,77021,5,55,93070,6,3,667,24,3,2,false,false,false,Texas,Xavier
12923,0,1,0,1,0,0,0,1,2,0,59853751,60,3293,3,64,100241,52,2,702,8,4,0,false,false,false,NE,Hassan
12924,0,1,0,0,0,0,1,0,1,0,58040560,17,48551,9,26,120497,76,0,679,1,3,0,false,false,false,Texas,Abbott
12925,0,1,0,0,1,1,1,1,0,1,42227361,29,7516192,6,34,129913,76,4,619,11,4,0,false,false,true,NE,Kanumba
12926,0,1,0,0,0,0,0,1,3,2,57861843,16,513330,1,38,85497,92,2,680,15,5,1,false,false,false,South,Ojj
12927,0,1,0,1,0,0,0,1,2,0,586297718,17,2017262,2,80,112455,56,2,827,7,3,1,false,false,true,Texas,Griegio
12928,0,1,0,1,0,0,1,0,5,0,75257508,16,499021,1,40,77443,97,4,665,25,5,1,false,false,true,South,Yang
12929,0,1,0,0,0,0,0,1,0,0,97168915,1,99666,1,44,127318,59,0,702,23,5,1,false,false,true,South,Werner
12930,0,1,0,1,0,0,0,1,1,0,840878614,12,6004,1,43,91688,67,5,618,2,7,0,false,false,false,West,Bost
12931,0,1,0,0,0,0,0,1,5,0,1080404568,11,2108464,1,21,104348,77,3,737,15,7,0,false,false,true,West,Ojj
12932,0,1,0,1,0,0,1,1,2,0,54292131,16,248188,3,49,124775,63,0,694,17,6,2,false,false,false,MidWest,Quigley
12933,0,1,0,0,1,0,0,1,4,1,679992670,12,3069923,1,39,141371,72,0,686,21,5,1,false,false,false,South,Underwood
12934,0,1,1,0,0,0,1,1,1,1,44447532,10,51557,2,39,87561,76,2,448,4,1,0,false,false,false,New York,Devon
12935,0,1,0,0,1,1,0,1,5,3,370997048,18,390962,1,40,128826,53,4,508,5,4,0,false,false,false,NE,English
12936,0,1,0,0,0,0,0,1,1,0,135568204,17,7047,15,63,101603,69,2,656,2,6,2,false,false,true,MidWest,Bost
12937,0,1,1,1,0,0,0,1,0,0,14321687,17,436526,1,62,77821,70,0,704,8,4,1,false,false,false,NE,Hassan
12938,0,1,0,0,0,0,1,1,1,0,841200832,4,1755533,1,38,114859,93,1,675,15,3,0,false,false,true,Texas,Ojj
12939,0,1,0,0,1,0,1,1,2,0,19221714,14,326220,1,40,144681,62,3,713,18,5,0,false,false,false,South,Rodriguez
12940,0,1,0,1,0,0,0,1,0,0,93303614,9,25184,1,80,53114,63,2,602,24,3,3,false,false,true,Texas,Xavier
12941,0,1,1,1,0,0,1,1,4,1,584359872,11,34007,1,44,127271,43,1,682,10,5,1,false,false,true,South,Jasper
12942,0,1,0,1,0,1,1,1,0,1,73868001,9,809418,1,31,62077,52,2,474,24,4,0,false,false,true,NE,Xavier
12943,0,1,0,0,0,0,0,1,1,1,249282157,18,151242,1,35,149121,77,5,799,22,4,2,false,false,true,NE,Vasquez
12944,0,1,0,1,0,0,1,0,2,0,145977319,16,140278,1,46,114248,100,1,704,23,6,1,false,false,true,MidWest,Werner
12945,0,1,0,0,0,0,0,1,0,1,117239985,7,49317,1,27,108773,73,1,723,11,3,0,false,false,false,Texas,Kanumba
12946,0,1,1,1,0,0,1,1,1,0,3130019108,18,872935,1,69,138284,70,3,559,7,3,0,false,false,false,Texas,Griegio
12947,0,1,0,1,0,0,1,1,1,0,112227470,17,19552,6,37,143554,85,4,711,8,4,1,false,false,false,NE,Hassan
12948,0,1,0,1,0,0,1,1,1,2,462495782,14,223425,1,32,111648,59,3,769,6,2,2,false,false,false,Florida,Funderburk
12949,0,1,0,1,0,0,1,0,3,1,45648857,9,826774,1,49,120109,92,2,750,22,5,1,false,false,false,South,Vasquez
12950,0,1,0,0,1,0,0,0,0,1,1656100574,22,875631,1,48,95706,32,0,705,16,3,2,false,false,false,Texas,Patel
12951,0,1,0,0,0,1,0,0,1,1,57524413,8,1511049,1,46,56225,12,3,731,24,7,3,false,false,false,West,Xavier
12952,0,1,0,0,0,0,1,1,1,0,59723532,47,1732139,1,26,124837,69,4,530,25,0,0,false,false,true,California,Yang
12953,0,1,0,0,0,0,1,0,0,0,61764243,18,7212493,14,40,135749,52,2,674,6,6,3,false,false,true,MidWest,Funderburk
12954,0,1,0,0,0,0,0,0,0,2,4626527056,9,764170,13,31,59289,60,3,688,8,6,0,true,false,true,MidWest,Hassan
12955,0,1,0,1,0,0,0,1,2,0,847304638,15,780860,1,76,60148,31,3,707,19,5,1,false,true,true,South,Szu
12956,0,1,0,1,0,0,0,1,3,0,205179667,12,46412,1,66,107107,48,0,382,5,5,0,false,false,true,South,English
12957,0,1,0,0,0,0,0,0,0,0,386893125,9,7431834,8,76,118846,62,4,692,17,5,1,false,false,true,South,Quigley
12958,0,1,0,1,0,0,1,1,0,1,11800055,25,1739681,15,52,127275,81,6,637,7,6,1,false,false,true,MidWest,Griegio
12959,0,1,0,0,0,1,0,0,0,3,15703987,13,59665,8,28,95439,63,3,713,21,3,0,false,false,false,Texas,Underwood
12960,0,1,0,0,0,0,1,1,1,1,53222879,12,53665,1,27,124625,57,3,389,6,6,1,false,false,false,MidWest,Funderburk
12961,0,1,0,0,0,1,1,0,1,2,39083031,15,65455,3,78,113876,83,4,716,24,4,0,false,false,false,NE,Xavier
12962,0,1,0,1,1,0,0,1,2,2,462585336,10,300146,1,61,96984,40,2,399,15,0,0,false,false,false,California,Ojj
12963,0,1,0,0,0,0,0,1,0,0,88333170,9,785392,1,45,100751,61,3,535,10,7,1,false,false,false,West,Jasper
12964,0,1,1,0,0,1,0,1,2,2,289760655,59,1310755,1,67,128167,82,4,613,24,5,1,false,false,true,South,Xavier
12965,0,1,0,1,0,0,0,1,0,0,58193074,16,223260,1,67,78231,99,6,684,23,5,1,false,false,true,South,Werner
12966,0,1,0,0,0,0,0,1,3,0,53400239,28,123121,1,78,60339,60,1,726,21,2,0,false,false,true,Florida,Underwood
12967,0,1,0,0,0,0,1,1,2,0,61018440,9,1821802,6,43,55452,68,3,706,24,3,2,false,false,false,Texas,Xavier
12968,0,1,0,0,0,0,1,1,1,0,16514819,16,2831803,1,75,92453,67,3,696,18,1,5,false,false,true,New York,Rodriguez
12969,0,1,0,1,0,0,1,1,0,0,90151360,17,1248645,3,37,64957,83,3,688,19,5,0,false,false,false,South,Szu
12970,0,1,0,1,0,0,0,0,1,0,23328211,14,4884403,23,36,123819,38,1,600,12,3,2,false,false,true,Texas,Lula
12971,0,1,0,1,0,0,0,1,1,0,56003508,25,378442,1,37,131450,53,5,669,18,2,1,true,false,false,Florida,Rodriguez
12972,0,1,0,1,0,0,0,1,0,1,79187142,13,1301981,1,63,104368,16,3,541,12,5,0,false,false,false,South,Lula
12973,0,1,0,1,0,0,0,1,3,2,97996586,7,294441,1,31,108275,74,5,696,19,5,0,false,false,false,South,Szu
12974,0,1,1,0,1,1,0,1,0,0,313106384,29,226664,2,35,134411,74,3,786,9,4,1,false,false,true,NE,Ingrid
12975,0,1,0,1,0,0,0,1,4,0,37137399,12,77391,11,38,138295,52,5,662,15,3,1,false,false,true,Texas,Ojj
12976,0,1,0,0,0,0,0,1,0,0,39527355,19,117592,7,34,116610,59,1,747,21,2,1,false,false,true,Florida,Underwood
12977,0,1,0,0,0,0,1,0,5,0,51363986,14,923072,1,38,126386,64,6,607,23,3,0,false,false,true,Texas,Werner
12978,0,1,0,0,0,0,0,1,3,0,158154494,17,442042,1,29,93637,63,2,692,8,2,1,true,false,false,Florida,Hassan
12979,0,1,0,0,0,0,0,1,0,0,789838012,18,1265854,1,60,72242,92,1,401,6,7,1,false,false,false,West,Funderburk
12980,0,1,0,0,0,0,1,1,1,0,91834675,18,3817989,2,55,112574,72,1,706,3,6,0,false,false,false,MidWest,Chatterji
12981,0,1,1,0,0,0,0,0,0,2,467628817,9,11341,1,38,126565,72,1,677,6,3,1,false,false,false,Texas,Funderburk
12982,0,1,0,0,0,0,1,1,0,1,4572206733,11,51983,1,80,57378,68,3,685,7,5,1,false,false,false,South,Griegio
12983,0,1,0,0,0,0,0,1,2,2,125352186,16,4349,1,65,145523,73,5,679,14,2,1,false,false,false,Florida,Noth
12984,0,1,0,1,0,0,0,1,3,0,661908180,14,79367,1,44,143177,28,3,536,10,3,1,false,false,false,Texas,Jasper
12985,0,1,0,0,0,0,0,0,0,0,21105287,24,236944,1,37,95389,36,4,408,7,6,1,false,false,false,MidWest,Griegio
12986,0,1,1,0,1,0,0,1,3,1,211658152,10,784399,1,51,56768,65,1,522,11,4,1,false,false,true,NE,Kanumba
12987,0,1,0,0,0,0,0,1,2,2,884089112,9,905215,1,44,102113,92,1,719,11,3,0,false,false,false,Texas,Kanumba
12988,0,1,0,0,0,0,1,1,0,0,469433115,13,135217,3,20,62785,73,2,676,5,6,3,false,false,false,MidWest,English
12989,0,1,0,0,1,0,0,1,0,2,262689503,16,163678,4,34,50419,53,4,715,24,5,1,false,false,true,South,Xavier
12990,0,1,1,0,0,0,0,0,0,0,504227535,1,856174,3,47,101237,100,3,733,17,5,1,false,false,false,South,Quigley
12991,0,1,0,1,0,0,1,0,2,0,10957528,83,306299,1,34,66724,62,1,764,8,1,1,false,false,true,New York,Hassan
12992,0,1,1,0,0,0,1,1,0,0,255949443,20,391195,1,53,130907,64,2,700,16,4,1,false,false,false,NE,Patel
12993,0,1,0,1,0,0,1,1,2,0,3068772990,15,43746,1,55,87903,94,2,771,14,4,1,false,false,false,NE,Noth
12994,0,1,0,0,0,0,0,1,2,0,61581430,13,4632896,1,73,61731,76,1,721,14,5,0,false,false,true,South,Noth
12995,0,1,1,1,1,1,0,1,0,0,473035820,35,4495963,19,60,136823,35,3,585,4,4,6,false,false,true,NE,Devon
12996,0,1,0,1,0,0,1,1,0,1,48776371,11,8915912,1,48,54151,18,0,696,2,2,1,false,false,false,Florida,Bost
12997,0,1,0,0,0,0,0,1,0,0,126221647,15,276264,1,37,117138,58,5,694,7,5,3,false,false,true,South,Griegio
12998,0,1,0,0,0,0,0,1,2,1,63681444,62,1531571,6,40,121685,51,2,653,7,4,2,false,false,true,NE,Griegio
12999,0,1,0,1,0,1,1,0,1,0,59775604,27,424151,1,39,123980,8,3,507,24,6,0,false,false,true,MidWest,Xavier
13000,0,1,0,1,0,0,0,0,0,0,649842582,10,25813,5,45,133218,51,5,767,20,7,1,false,false,false,West,Tavares
13001,0,1,0,1,0,1,0,1,2,1,266347824,55,3072959,3,58,122982,74,6,538,18,4,0,false,false,true,NE,Rodriguez
13002,0,1,0,1,0,1,1,1,2,1,480876293,26,8593859,3,32,76215,11,6,741,13,5,0,true,false,true,South,Mambwe
13003,0,1,1,1,0,0,0,1,2,1,374500727,1,23705,1,41,117233,92,2,733,11,4,0,false,false,false,NE,Kanumba
13004,0,1,1,0,0,0,1,1,0,2,371772341,12,487604,15,58,77766,25,4,731,13,4,2,false,false,true,NE,Mambwe
13005,0,1,1,0,0,1,0,1,1,1,23557174,26,68280,1,37,121491,55,2,704,8,4,1,false,false,false,NE,Hassan
13006,0,1,0,1,0,0,1,1,1,0,83220195,14,2339545,1,37,119443,57,3,618,21,5,6,false,false,true,South,Underwood
13007,0,1,0,0,1,1,0,0,1,1,67955454,1,204101,3,78,54133,80,6,623,3,3,1,false,false,false,Texas,Chatterji
13008,0,1,0,0,1,1,1,0,0,0,53225803,14,99984,1,27,120546,97,0,746,15,2,2,false,false,false,Florida,Ojj
13009,0,1,0,1,0,1,1,1,2,0,94275287,22,715549,1,42,58115,29,4,696,25,7,0,false,false,false,West,Yang
13010,0,1,0,0,0,0,0,1,2,1,419646097,3,47163,2,52,79511,86,1,651,25,3,0,false,false,true,Texas,Yang
13011,0,1,0,1,0,0,0,1,1,0,4993818264,7,1532,1,45,100435,61,3,669,13,6,1,false,false,true,MidWest,Mambwe
13012,0,1,0,1,0,0,1,1,0,1,24982308,17,438928,1,36,133470,64,2,468,1,3,0,false,false,false,Texas,Abbott
13013,0,1,0,0,1,1,1,1,2,0,1277712729,12,60308,1,54,147198,54,3,733,4,4,0,false,false,true,NE,Devon
13014,0,1,0,1,0,0,0,0,1,1,858147701,78,1967311,1,37,107996,67,1,750,3,4,1,false,false,true,NE,Chatterji
13015,0,1,0,0,0,0,1,1,1,0,33098026,14,1621565,1,40,113045,65,6,716,22,4,1,false,false,false,NE,Vasquez
13016,0,1,1,1,1,0,1,1,4,2,2671023988,8,96472,1,70,92697,62,1,680,14,3,0,false,false,true,Texas,Noth
13017,0,1,0,0,0,0,0,1,0,0,431944943,25,5544158,21,63,149141,65,5,713,2,5,1,false,false,true,South,Bost
13018,0,1,0,1,0,0,1,1,2,1,168006053,16,43344,1,39,61445,72,4,782,18,4,1,false,false,false,NE,Rodriguez
13019,0,1,0,1,1,0,1,1,2,0,1368704564,16,365386,1,44,95963,46,3,764,13,3,1,false,false,false,Texas,Mambwe
13020,0,1,0,0,0,0,0,1,0,1,674448724,14,503768,1,67,73381,77,4,456,4,5,2,false,false,true,South,Devon
13021,0,1,0,0,0,1,1,1,1,0,57175287,1,33598,1,74,84477,49,3,672,18,3,1,false,false,false,Texas,Rodriguez
13022,0,1,0,1,0,0,1,1,2,1,94437303,8,39110,1,75,138440,48,1,698,10,1,1,false,true,false,New York,Jasper
13023,0,1,0,0,1,0,0,1,2,2,93521367,11,2857208,1,37,70301,75,3,577,14,5,1,false,false,true,South,Noth
13024,0,1,0,0,0,1,1,1,2,0,65795731,13,8848514,5,60,136172,65,0,543,23,3,2,false,false,false,Texas,Werner
13025,0,1,0,1,1,0,1,1,2,0,371796408,14,1355495,8,39,135937,66,1,633,4,4,0,false,false,false,NE,Devon
13026,0,1,0,0,0,1,1,1,0,1,97389072,13,9173978,7,80,132253,70,1,715,20,3,6,false,false,true,Texas,Tavares
