advisor,advisor_sale,advisor_sale_type,sf_face_2_face,sf_call_outbound,sf_call_inbound,sf_email_inbound,channel,channel_type,primary_prod_sold_va,primary_prod_sold_type,sf_email_campaigns,advisor_hh_children,va_mkt_opp,advisor_advising_years,advisor_aum,advisor_annuity_selling_years,advisor_age,advisor_net_worth,advisor_credit_hist_mos,advisor_firm_changes,advisor_credit_score,wholesaler,wholesaler_i,wholesaler_name
11955,1,advisor_sale,1,1,0,0,0,captive,1,va,0,0,694449093,32,69989,1,65,125208,95,5,633,15,O,Ojj
11956,1,advisor_sale,0,1,0,0,0,captive,1,va,2,2,570779661,21,74621,2,34,486566,89,5,604,13,M,Mambwe
11957,1,advisor_sale,0,1,0,0,0,captive,0,fixed,0,0,158354825,13,2368,6,90,486915,65,3,521,1,A,Abbott
11958,1,advisor_sale,0,1,0,0,0,captive,1,va,2,0,14943589,23,1536,3,49,160861,68,3,739,20,T,Tavares
11959,1,advisor_sale,0,0,0,0,0,captive,1,va,0,0,10571465,15,236303,2,40,207194,85,2,653,5,E,English
11960,1,advisor_sale,1,1,0,0,0,captive,1,va,0,0,60544803,15,31152,2,58,197882,72,5,538,12,L,Lula
11961,1,advisor_sale,0,0,0,0,0,captive,1,va,3,3,338637003,31,0,3,30,234521,77,1,632,24,X,Xavier
11962,1,advisor_sale,0,1,0,0,0,captive,0,fixed,5,1,13064660,14,65938,32,49,152919,14,4,659,6,F,Funderburk
11963,1,advisor_sale,0,1,0,0,0,captive,1,va,0,2,416537868,23,4101223,1,45,259724,68,1,628,12,L,Lula
11964,1,advisor_sale,0,0,0,1,0,captive,1,va,0,0,289074708,38,334573,2,33,236643,74,2,662,5,E,English
11965,1,advisor_sale,1,0,0,0,0,captive,1,va,2,0,4531712473,11,329958,1,46,189131,53,1,566,13,M,Mambwe
11966,1,advisor_sale,0,1,0,1,0,captive,1,va,0,0,40241621,6,1443614,1,60, ,45,2,653,16,P,Patel
11967,1,advisor_sale,0,0,0,0,0,captive,1,va,0,1,73241761,6,187844,2,31,257908,78,1,724,22,V,Vasquez
11968,1,advisor_sale,0,0,0,0,0,captive,0,fixed,2,0,11465142,19,14865,8,59,109369,61,4,635,18,R,Rodriguez
11969,1,advisor_sale,1,0,1,1,0,captive,1,va,2,2,693136615,6,365583,1,42,275985,14,4,819,4,D,Devon
11970,1,advisor_sale,0,0,0,0,2,ria,1,va,0,0,84467378,36,141143,2,39,251311,27,1,688,7,G,Griegio
11971,1,advisor_sale,0,0,0,0,0,captive,1,va,0,0,90783680,22,290694,2,57,260273,34,3,797,2,B,Bost
11972,1,advisor_sale,0,1,0,1,0,captive,1,va,2,0,1249623407,33,481371,3,55,236129,86,5,692,19,S,Szu
11973,1,advisor_sale,0,1,0,0,2,ria,1,va,1,2,950423645,7,1407406,1,44,374415,61,2,618,18,R,Rodriguez
11974,1,advisor_sale,0,0,0,0,1,bank_broker,1,va,2,0,59397541,21,1511196,3,41,484176,80,5,613,18,R,Rodriguez
11975,1,advisor_sale,0,1,0,0,0,captive,1,va,1,2,320010312,16,0,1,35,177935,51,1,677,24,X,Xavier
11976,1,advisor_sale,0,0,0,0,0,captive,1,va,2,1,704089069,17,1093341,1,33,246884,51,1,626,8,H,Hassan
11977,1,advisor_sale,0,0,0,1,2,ria,1,va,2,1,683878862,31,1915705,2,37,296897,55,1,586,21,U,Underwood
11978,1,advisor_sale,0,0,0,0,0,captive,1,va,0,0,365490577,22,81961,2,44,234230,96,1,681,7,G,Griegio
11979,1,advisor_sale,1,1,1,0,0,captive,0,fixed,3,1,57857847,19,0,32,71,396605,55,4,815,16,P,Patel
11980,1,advisor_sale,0,0,0,0,0,captive,1,va,1,2,69620099,20,132206,2,36,484947,71,2,665,1,A,Abbott
11981,1,advisor_sale,0,0,0,0,0,captive,1,va,0,0,230530731,19,56408,1,38,202220,76,4,844,8,H,Hassan
11982,1,advisor_sale,0,0,0,1,0,captive,0,fixed,0,2,14408590,35,127530,12,47,242892,80,5,607,11,K,Kanumba
11983,1,advisor_sale,0,0,1,0,2,ria,1,va,3,0,4604786187,20,1589597,3,34,257713,44,1,675,2,B,Bost
11984,1,advisor_sale,0,1,0,1,0,captive,1,va,2,3,76001922,40,88930,1,35,157905,81,2,672,19,S,Szu
11985,1,advisor_sale,0,1,0,0,0,captive,1,va,6,0,13602093,24,1089835,2,61,484217,51,1,728,20,T,Tavares
11986,1,advisor_sale,0,1,0,0,0,captive,1,va,2,2,529067236,35,402773,1,40,281696,65,3,673,16,P,Patel
11987,1,advisor_sale,0,0,0,0,0,captive,1,va,2,0,341197536,19,0,1,63,238911,87,1,672,22,V,Vasquez
11988,1,advisor_sale,0,0,0,0,2,ria,1,va,5,0,282939171,19,791112,2,67,208079,31,4,648,5,E,English
11989,1,advisor_sale,0,1,0,0,0,captive,1,va,5,0,17268777,24,1356621,3,45,204027,14,2,705,8,H,Hassan
11990,1,advisor_sale,0,1,0,0,2,ria,1,va,0,0,931448590,19,0,3,53,217538,70,1,680,21,U,Underwood
11991,1,advisor_sale,1,0,0,0,0,captive,1,va,1,2,286301923,22,214344,1,26,142299,23,2,616,25,Y,Yang
11992,1,advisor_sale,0,0,1,0,0,captive,1,va,0,0,63848420,10,17296,3,22,213211,93,1,694,13,M,Mambwe
11993,1,advisor_sale,0,1,0,0,0,captive,1,va,2,2,78280870,30,212622,2,36,215460,41,1,660,10,J,Jasper
11994,1,advisor_sale,0,0,0,0,0,captive,0,fixed,2,0,835662581,14,3944706,13,61,115771,68,3,661,18,R,Rodriguez
11995,1,advisor_sale,0,1,0,0,0,captive,1,va,0,0,18038593,21,44860,2,67,91530,58,3,723,20,T,Tavares
11996,1,advisor_sale,0,1,0,0,0,captive,1,va,0,0,55689387,13,226080,1,40,111122,11,3,725,2,B,Bost
11997,1,advisor_sale,0,1,0,0,2,ria,1,va,0,2,235933173,16,445174,3,38,291082,60,1,654,23,W,Werner
11998,1,advisor_sale,0,0,0,1,2,ria,1,va,0,1,28762878,20,59221,2,19,208701,51,1,674,2,B,Bost
11999,1,advisor_sale,0,0,0,0,0,captive,1,va,0,0,34440753,56,340516,2,34,201205,75,1,656,20,T,Tavares
12000,1,advisor_sale,0,0,0,0,2,ria,1,va,0,0,30451086,20,1138008,3,36,74349,23,2,727,23,W,Werner
12001,1,advisor_sale,0,1,0,0,0,captive,1,va,1,0,959278451,10,464389,2,46,76370,51,1,667,20,T,Tavares
12002,1,advisor_sale,0,0,1,1,0,captive,1,va,3,1,427387940,32,3061724,2,26,271551,78,1,634,18,R,Rodriguez
12003,1,advisor_sale,1,1,0,1,0,captive,0,fixed,3,1,13655055,22,30632,20,47,244316,61,1,639,22,V,Vasquez
12004,1,advisor_sale,0,1,0,0,0,captive,1,va,1,2,333007046,10,4160,2,36,377334,87,1,606,17,Q,Quigley
12005,1,advisor_sale,0,1,1,0,0,captive,1,va,0,2,297197089,23,438616,3,58,81435,83,4,639,11,K,Kanumba
12006,1,advisor_sale,0,1,1,0,0,captive,1,va,4,1,222105724,18,1118309,2,44,216966,30,2,606,1,A,Abbott
12007,1,advisor_sale,0,0,0,0,0,captive,1,va,1,2,425269933,22,267266,1,39,207037,69,2,675,12,L,Lula
12008,1,advisor_sale,0,0,0,0,0,captive,1,va,0,2,347267392,23,151562,3,61,491928,64,5,589,6,F,Funderburk
12009,1,advisor_sale,0,1,1,0,0,captive,1,va,0,2,95199337,13,0,1,49,222294,14,2,687,4,D,Devon
12010,1,advisor_sale,0,0,1,0,2,ria,0,fixed,0,0,17986770,36,0,12,76,443368,84,1,692,6,F,Funderburk
12011,1,advisor_sale,1,0,1,0,0,captive,1,va,5,1,961923882,22,26515,3,53,243153,72,1,638,19,S,Szu
12012,1,advisor_sale,0,0,0,1,0,captive,1,va,0,0,321432285,34,33514,3,45,269104,56,1,702,7,G,Griegio
12013,1,advisor_sale,0,1,0,0,0,captive,1,va,1,1,765280512,11,0,1,29,275783,76,3,742,23,W,Werner
12014,1,advisor_sale,0,0,0,0,0,captive,1,va,4,1,759954146,27,4223394,1,42,63580,79,1,720,24,X,Xavier
12015,1,advisor_sale,0,0,0,0,0,captive,1,va,5,0,189024889,19,1846,3,49,158075,69,2,667,7,G,Griegio
12016,1,advisor_sale,0,0,0,1,2,ria,1,va,1,0,267776496,57,1572069,1,64,209620,69,3,672,13,M,Mambwe
12017,1,advisor_sale,0,1,0,0,0,captive,1,va,0,0,72788468,28,16145,1,46,91643,80,2,741,5,E,English
12018,1,advisor_sale,0,1,0,0,0,captive,1,va,0,0,53811691,24,13236,2,28,220566,100,2,667,24,X,Xavier
12019,1,advisor_sale,1,0,0,0,1,bank_broker,1,va,0,0,53625962,23,986627,1,39,173926,55,1,628,5,E,English
12020,1,advisor_sale,0,0,0,0,0,captive,1,va,1,2,53699266,34,2122767,2,76,85447,99,1,754,4,D,Devon
12021,1,advisor_sale,0,0,0,0,0,captive,1,va,3,0,921083273,20,4159071,3,57,280066,56,5,615,2,B,Bost
12022,1,advisor_sale,0,1,0,0,0,captive,1,va,4,2,788525563,14,2681613,2,26,228793,71,1,679,23,W,Werner
12023,1,advisor_sale,1,1,0,1,0,captive,1,va,5,2,166065561,1,53480,3,28,226676,16,5,715,18,R,Rodriguez
12024,1,advisor_sale,1,1,0,0,2,ria,0,fixed,0,1,69284526,21,0,5,48,494449,86,1,670,5,E,English
12025,1,advisor_sale,0,1,0,1,0,captive,1,va,0,2,414000210,24,25295,2,33,292303,54,3,733,17,Q,Quigley
12026,1,advisor_sale,1,1,0,0,0,captive,1,va,0,0,357562305,13,1908934,3,44,232091,100,3,752,2,B,Bost
12027,1,advisor_sale,1,0,0,0,0,captive,0,fixed,1,1,50505286,19,314830,10,44,205576,58,2,635,15,O,Ojj
12028,1,advisor_sale,0,1,0,0,1,bank_broker,1,va,1,2,88797912,19,0,3,30,255288,22,0,603,14,N,Noth
12029,1,advisor_sale,0,0,0,0,2,ria,1,va,0,0,66506531,19,6013,2,36,65601,16,4,622,20,T,Tavares
12030,1,advisor_sale,0,0,0,1,0,captive,0,fixed,2,0,99806362,18,85450,14,43,316723,96,3,615,23,W,Werner
12031,1,advisor_sale,0,0,0,1,0,captive,1,va,0,0,575376715,27,159499,3,36,229160,85,1,663,12,L,Lula
12032,1,advisor_sale,0,1,0,0,0,captive,1,va,0,1,494411107,19,1841062,1,46,246809,28,5,727,16,P,Patel
12033,1,advisor_sale,0,1,1,0,0,captive,1,va,3,0,19979648,24,239979,2,50,290197,99,1,638,1,A,Abbott
12034,1,advisor_sale,1,0,0,0,0,captive,0,fixed,1,1,492133413,21,0,14,45,248409,29,4,707,4,D,Devon
12035,1,advisor_sale,0,0,0,1,0,captive,1,va,2,2,19078054,21,4372412,2,41,166782,81,2,640,12,L,Lula
12036,1,advisor_sale,1,0,0,0,0,captive,1,va,0,0,591777916,20,0,1,47,142581,58,1,638,11,K,Kanumba
12037,1,advisor_sale,0,0,0,0,0,captive,1,va,1,0,18028956,20,4302042,1,19,299252,55,3,638,14,N,Noth
12038,1,advisor_sale,0,1,0,0,0,captive,1,va,0,0,15184979,22,295616,3,52,292691,65,2,628,19,S,Szu
12039,1,advisor_sale,1,1,1,1,0,captive,1,va,2,0,588977774,21,29575,3,37,218826,56,1,702,23,W,Werner
12040,1,advisor_sale,0,0,1,0,0,captive,1,va,2,0,12212476,22,0,2,47,214759,60,4,706,9,I,Ingrid
12041,1,advisor_sale,1,0,0,0,2,ria,0,fixed,1,1,72809196,24,219090,6,32,210641,93,1,691,4,D,Devon
12042,1,advisor_sale,0,1,0,1,0,captive,1,va,2,1,64380893,8,1385983,2,39,220250,77,5,623,7,G,Griegio
12043,1,advisor_sale,0,0,1,0,0,captive,1,va,1,0,97023870,18,3968805,1,41,256578,57,2,646,22,V,Vasquez
12044,1,advisor_sale,0,1,1,0,0,captive,0,fixed,0,1,52037021,24,124336,5,35,216842,95,1,666,13,M,Mambwe
12045,1,advisor_sale,1,0,0,0,0,captive,1,va,0,2,891248836,14,483877,1,38,122509,60,4,606,19,S,Szu
12046,1,advisor_sale,0,1,0,1,0,captive,1,va,0,2,465979481,20,219328,1,46,285214,55,1,613,19,S,Szu
12047,1,advisor_sale,0,0,0,1,0,captive,1,va,2,0,83158465,12,304314,3,40,83130,55,1,673,24,X,Xavier
12048,1,advisor_sale,0,1,0,0,0,captive,1,va,0,1,443522646,2,1247433,3,38,217597,71,2,705,9,I,Ingrid
12049,1,advisor_sale,0,0,0,0,0,captive,0,fixed,0,1,99918114,19,493579,5,42,229161,68,1,731,2,B,Bost
12050,1,advisor_sale,0,0,0,1,0,captive,1,va,3,0,619480374,22,0,2,37,235303,58,2,688,24,X,Xavier
12051,1,advisor_sale,0,0,0,0,0,captive,1,va,4,0,35004070,36,87868,3,51,359972,62,2,673,7,G,Griegio
12052,1,advisor_sale,0,1,0,0,1,bank_broker,1,va,2,1,446218957,14,236323,1,45,327079,21,4,630,15,O,Ojj
12053,1,advisor_sale,0,0,0,0,1,bank_broker,0,fixed,3,0,86349999,7,0,5,50,389276,60,0,722,8,H,Hassan
12054,1,advisor_sale,0,0,0,0,2,ria,1,va,0,0,250184948,15,242095,1,36,230571,80,2,729,7,G,Griegio
12055,1,advisor_sale,0,1,0,0,0,captive,0,fixed,1,1,472534336,22,489841,4,65,314888,66,1,634,6,F,Funderburk
12056,1,advisor_sale,0,0,0,0,0,captive,1,va,1,0,32738994,13,827727,1,83,98741,97,1,697,22,V,Vasquez
12057,1,advisor_sale,0,1,0,0,0,captive,1,va,1,0,770726258,74,16422,1,45,178101,46,1,604,3,C,Chatterji
12058,1,advisor_sale,0,0,0,0,0,captive,1,va,1,2,330633397,30,1585894,1,40,290854,73,1,602,6,F,Funderburk
12059,1,advisor_sale,0,0,0,1,2,ria,0,fixed,2,3,444065952,17,413876,5,34,220932,83,1,674,10,J,Jasper
12060,1,advisor_sale,1,0,0,0,0,captive,1,va,0,0,98579127,15,83517,2,30,220829,96,4,698,24,X,Xavier
12061,1,advisor_sale,0,0,0,0,0,captive,1,va,0,1,39294967,29,0,2,38,397195,57,2,607,5,E,English
12062,1,advisor_sale,0,0,0,0,0,captive,1,va,0,0,646127815,24,901266,2,32,208454,72,4,682,22,V,Vasquez
12063,1,advisor_sale,0,1,0,0,0,captive,1,va,1,1,93486334,20,149986,2,38,214499,54,3,573,17,Q,Quigley
12064,1,advisor_sale,0,0,0,0,2,ria,1,va,0,2,63794955,19,48799,3,47,127784,77,1,749,9,I,Ingrid
12065,1,advisor_sale,0,0,1,0,2,ria,1,va,1,1,309758635,22,57045,2,57,152286,25,3,719,17,Q,Quigley
12066,1,advisor_sale,0,0,0,0,0,captive,1,va,0,0,10732710,16,324584,1,47,209266,69,0,605,17,Q,Quigley
12067,1,advisor_sale,1,1,0,0,0,captive,0,fixed,1,0,37341181,23,22531,9,59,263789,56,1,667,5,E,English
12068,1,advisor_sale,0,0,0,1,2,ria,1,va,0,0,63053575,18,57580,2,40,231835,73,2,610,24,X,Xavier
12069,1,advisor_sale,0,0,0,0,0,captive,1,va,3,0,45856232,23,63105,1,90,357788,47,3,675,12,L,Lula
12070,1,advisor_sale,0,0,0,0,0,captive,1,va,2,0,863665115,20,0,3,48,231888,11,5,704,22,V,Vasquez
12071,1,advisor_sale,0,0,0,0,0,captive,1,va,0,1,644038617,20,161363,1,64,217493,28,1,682,3,C,Chatterji
12072,1,advisor_sale,0,0,0,0,0,captive,1,va,0,0,12162408,21,7157,1,57,488788,60,5,659,5,E,English
12073,1,advisor_sale,0,0,0,0,0,captive,1,va,1,0,966134104,21,0,2,57,222604,75,1,696,16,P,Patel
12074,1,advisor_sale,0,1,1,1,1,bank_broker,1,va,4,1,885359457,17,0,2,29,253127,68,1,602,15,O,Ojj
12075,1,advisor_sale,0,1,0,0,0,captive,1,va,0,1,939816655,23,478667,1,21,307281,76,2,649,10,J,Jasper
12076,1,advisor_sale,0,0,0,0,0,captive,1,va,5,0,384774073,18,365029,3,29,219290,75,2,722,10,J,Jasper
12077,1,advisor_sale,0,1,0,1,0,captive,1,va,0,0,110294631,18,44144,2,54,54581,76,2,621,3,C,Chatterji
12078,1,advisor_sale,0,1,0,0,2,ria,1,va,0,0,172936275,34,690081,2,59,246534,13,1,697,25,Y,Yang
12079,1,advisor_sale,0,1,0,0,0,captive,1,va,2,0,78260727,22,53351,2,42,50847,85,1,693,3,C,Chatterji
12080,1,advisor_sale,0,1,0,0,0,captive,1,va,0,0,414189206,19,87973,2,38,83684,13,2,660,18,R,Rodriguez
12081,1,advisor_sale,0,0,0,0,1,bank_broker,1,va,1,0,156150078,22,0,3,26,299809,60,2,718,5,E,English
12082,1,advisor_sale,1,0,0,0,0,captive,1,va,0,1,29510269,21,3020090,3,28,303415,75,5,683,18,R,Rodriguez
12083,1,advisor_sale,1,1,0,0,0,captive,0,fixed,2,1,342235339,1,0,6,53,236736,76,1,781,21,U,Underwood
12084,1,advisor_sale,0,0,1,0,0,captive,0,fixed,1,1,480287598,18,873270,8,36,226034,40,1,729,23,W,Werner
12085,1,advisor_sale,1,0,0,0,0,captive,1,va,2,0,966678005,20,1571898,3,71,469726,56,1,659,19,S,Szu
12086,1,advisor_sale,0,1,0,0,0,captive,1,va,3,0,89903573,20,367381,3,58,402750,59,2,662,20,T,Tavares
12087,1,advisor_sale,0,1,0,1,0,captive,0,fixed,2,1,69520281,18,321811,11,37,65687,74,1,603,16,P,Patel
12088,1,advisor_sale,0,1,0,0,0,captive,0,fixed,1,0,50444391,1,2562238,9,29,427260,76,1,822,2,B,Bost
12089,1,advisor_sale,0,1,0,0,0,captive,1,va,1,3,448095156,20,14436,3,33,464514,59,2,684,21,U,Underwood
12090,1,advisor_sale,0,1,0,1,2,ria,1,va,3,1,856867447,2,1764789,3,52,228843,65,5,702,19,S,Szu
12091,1,advisor_sale,0,1,0,0,2,ria,1,va,0,0,446783507,23,357935,2,52,207717,96,1,691,8,H,Hassan
12092,1,advisor_sale,0,0,0,1,0,captive,1,va,0,1,257073627,5,77137,2,38,239484,56,1,567,20,T,Tavares
12093,1,advisor_sale,0,0,0,1,0,captive,1,va,2,0,865138114,20,0,3,60,278908,88,4,603,7,G,Griegio
12094,1,advisor_sale,0,0,1,0,0,captive,0,fixed,1,0,92750870,21,490109,4,52,393659,69,5,703,25,Y,Yang
12095,1,advisor_sale,1,1,0,0,2,ria,1,va,0,2,740927178,17,690733,3,55,120911,51,5,681,6,F,Funderburk
12096,1,advisor_sale,0,0,0,0,0,captive,1,va,0,0,67669327,6,372715,3,50,258501,53,5,682,10,J,Jasper
12097,1,advisor_sale,1,0,0,0,0,captive,0,fixed,2,0,620112591,24,1672998,14,46,267873,94,2,654,5,E,English
12098,1,advisor_sale,0,0,0,1,2,ria,1,va,2,1,793322868,11,4345393,3,38,292897,31,1,683,20,T,Tavares
12099,1,advisor_sale,0,1,0,0,0,captive,1,va,2,0,289864576,17,0,1,40,200404,92,1,684,4,D,Devon
12100,1,advisor_sale,0,1,0,0,2,ria,1,va,1,0,797743257,59,57217,3,24,104312,51,2,704,10,J,Jasper
12101,1,advisor_sale,0,0,0,0,0,captive,1,va,1,0,2339373117,24,79527,1,48,491777,80,3,670,12,L,Lula
12102,1,advisor_sale,0,0,0,0,1,bank_broker,1,va,2,0,88130421,34,0,3,63,205274,58,3,507,17,Q,Quigley
12103,1,advisor_sale,1,0,0,1,2,ria,1,va,0,0,95853931,16,80323,3,42,387044,62,1,661,25,Y,Yang
12104,1,advisor_sale,0,0,0,0,0,captive,1,va,1,0,330425502,19,239467,2,44,241764,74,1,687,18,R,Rodriguez
12105,1,advisor_sale,0,0,0,0,0,captive,1,va,2,0,57280769,23,3630435,1,32,275451,64,1,686,12,L,Lula
12106,1,advisor_sale,0,0,0,0,0,captive,0,fixed,0,2,24139452,19,15739,5,42,224839,67,1,620,3,C,Chatterji
12107,1,advisor_sale,1,0,0,1,0,captive,1,va,1,1,523236688,14,0,1,29,190485,57,0,651,2,B,Bost
12108,1,advisor_sale,0,1,0,0,0,captive,1,va,2,0,993886226,36,5446,2,33,219104,93,3,684,12,L,Lula
12109,1,advisor_sale,0,0,0,0,0,captive,1,va,2,0,981521539,23,1973,2,27,162687,77,2,785,4,D,Devon
12110,1,advisor_sale,0,0,0,1,0,captive,1,va,0,0,18638680,17,1151295,2,49,291681,66,4,689,17,Q,Quigley
12111,1,advisor_sale,1,1,0,0,0,captive,1,va,0,1,463038709,20,4724102,1,45,199213,87,1,666,24,X,Xavier
12112,1,advisor_sale,0,0,0,1,0,captive,1,va,0,0,20451624,24,456902,2,44,244114,63,2,633,5,E,English
12113,1,advisor_sale,0,0,0,0,0,captive,1,va,3,0,122368984,14,9305,2,42,262048,95,5,627,25,Y,Yang
12114,1,advisor_sale,0,1,0,0,0,captive,1,va,0,0,51162696,13,67886,2,34,67090,63,2,694,25,Y,Yang
12115,1,advisor_sale,0,1,0,0,0,captive,1,va,0,0,62528612,21,4145066,3,36,238390,73,3,506,19,S,Szu
12116,1,advisor_sale,0,1,0,0,0,captive,1,va,0,1,345298194,18,0,3,20,214123,70,1,695,5,E,English
12117,1,advisor_sale,0,1,0,0,0,captive,1,va,0,2,90529945,20,1283329,3,40,277892,87,1,621,14,N,Noth
12118,1,advisor_sale,0,0,0,0,1,bank_broker,1,va,0,2,490542324,26,41995,2,37,248645,75,0,680,7,G,Griegio
12119,1,advisor_sale,0,1,0,0,0,captive,1,va,3,0,333952688,21,94451,1,36,299859,65,1,635,22,V,Vasquez
12120,1,advisor_sale,0,0,0,0,0,captive,1,va,0,1,36905737,13,63316,3,44,147257,67,3,649,9,I,Ingrid
12121,1,advisor_sale,1,0,0,1,0,captive,1,va,0,1,20675473,24,110935,3,41,255716,89,5,718,22,V,Vasquez
12122,1,advisor_sale,0,1,1,1,0,captive,1,va,1,0,88686286,17,0,2,48,85412,55,3,759,14,N,Noth
12123,1,advisor_sale,0,0,0,0,0,captive,1,va,0,0,584785474,16,32904,1,29,67854,70,4,609,5,E,English
12124,1,advisor_sale,0,1,0,0,0,captive,0,fixed,2,0,572954147,22,2087520,8,56,294191,53,4,745,25,Y,Yang
12125,1,advisor_sale,0,1,0,0,1,bank_broker,1,va,0,0,1389215124,20,30426,1,33,256940,62,1,664,1,A,Abbott
12126,1,advisor_sale,1,1,1,1,0,captive,1,va,0,0,10397391,13,509354,3,54,164047,67,2,785,3,C,Chatterji
12127,1,advisor_sale,0,0,0,0,2,ria,1,va,0,0,145957465,19,89493,2,27,209345,83,1,729,17,Q,Quigley
12128,1,advisor_sale,0,1,0,0,1,bank_broker,1,va,0,0,250787950,13,4202901,1,44,423842,21,2,647,15,O,Ojj
12129,1,advisor_sale,0,0,0,0,0,captive,1,va,0,2,62637860,21,456218,2,65,63541,77,4,633,12,L,Lula
12130,1,advisor_sale,0,0,0,1,0,captive,1,va,0,1,980823830,18,234853,1,53,267188,64,1,651,15,O,Ojj
12131,1,advisor_sale,0,0,0,0,1,bank_broker,1,va,1,1,722991379,1,573362,3,42,222202,95,1,672,3,C,Chatterji
12132,1,advisor_sale,0,0,0,0,0,captive,1,va,2,0,381203358,19,244388,3,46,229635,79,2,503,25,Y,Yang
12133,1,advisor_sale,1,0,0,0,2,ria,1,va,0,0,710481547,14,276619,1,34,167075,56,2,679,11,K,Kanumba
12134,1,advisor_sale,0,0,0,0,0,captive,1,va,0,2,276868638,15,1263204,3,48,214840,64,5,665,25,Y,Yang
12135,1,advisor_sale,1,1,0,1,0,captive,0,fixed,1,0,78044818,22,419877,6,38,289218,17,5,679,14,N,Noth
12136,1,advisor_sale,0,0,0,0,0,captive,1,va,0,0,295670772,20,319338,1,32,251326,14,1,627,21,U,Underwood
12137,1,advisor_sale,1,1,0,0,0,captive,1,va,5,0,16935596,9,32968,1,46,212252,71,2,552,6,F,Funderburk
12138,1,advisor_sale,0,1,0,0,0,captive,1,va,0,2,664125566,17,488073,2,49,215370,18,0,735,7,G,Griegio
12139,1,advisor_sale,0,0,0,0,0,captive,0,fixed,0,0,30694582,21,84047,7,56,216587,56,3,740,19,S,Szu
12140,1,advisor_sale,1,0,0,0,0,captive,1,va,2,0,91238898,22,0,1,50,321291,65,0,528,5,E,English
12141,1,advisor_sale,0,1,0,0,2,ria,1,va,0,0,79926211,16,1212164,2,44,339760,54,2,639,9,I,Ingrid
12142,1,advisor_sale,0,1,0,0,0,captive,1,va,3,0,527869140,15,457706,1,48,168315,97,2,734,14,N,Noth
12143,1,advisor_sale,0,1,0,0,0,captive,1,va,2,0,332421218,23,0,3,24,230404,97,1,685,3,C,Chatterji
12144,1,advisor_sale,1,0,0,0,1,bank_broker,1,va,4,0,369306122,23,92502,3,31,410440,68,3,637,5,E,English
12145,1,advisor_sale,0,0,0,0,0,captive,1,va,3,0,495666493,20,181133,3,40,213120,58,1,620,5,E,English
12146,1,advisor_sale,0,1,0,0,1,bank_broker,1,va,2,3,22332233,31,107898,3,57,259467,80,1,758,15,O,Ojj
12147,1,advisor_sale,0,0,0,1,0,captive,1,va,5,2,13216556,23,44049,3,31,203951,60,0,714,23,W,Werner
12148,1,advisor_sale,0,0,0,0,0,captive,1,va,0,1,124497506,21,96240,2,30,169281,58,2,648,2,B,Bost
12149,1,advisor_sale,0,0,0,0,0,captive,1,va,1,0,347176827,52,19932,2,38,287067,89,1,682,18,R,Rodriguez
12150,1,advisor_sale,0,1,0,0,0,captive,1,va,0,0,75217226,21,232669,2,27,55112,64,3,676,22,V,Vasquez
12151,1,advisor_sale,0,0,0,0,0,captive,1,va,1,0,86461166,22,36636,3,43,274482,89,1,665,22,V,Vasquez
12152,1,advisor_sale,0,1,0,0,0,captive,1,va,1,0,157337579,23,104357,1,41,209820,86,1,742,16,P,Patel
12153,1,advisor_sale,1,0,0,1,0,captive,1,va,0,0,860986045,22,88682,3,62, ,46,1,664,22,V,Vasquez
12154,1,advisor_sale,1,0,0,0,1,bank_broker,1,va,0,0,372024807,22,0,3,40,338499,79,5,719,2,B,Bost
12155,1,advisor_sale,0,1,0,1,0,captive,1,va,2,1,86833690,13,4996620,3,33,226601,51,2,793,12,L,Lula
12156,1,advisor_sale,0,0,1,0,0,captive,1,va,0,1,198727095,21,0,3,37,224622,13,1,659,10,J,Jasper
12157,1,advisor_sale,0,0,0,0,0,captive,1,va,5,0,3761756316,21,0,1,50,234664,94,0,534,23,W,Werner
12158,1,advisor_sale,0,1,0,0,0,captive,1,va,0,1,16124070,19,0,2,41,361553,66,3,715,15,O,Ojj
12159,1,advisor_sale,0,1,0,0,0,captive,1,va,0,2,293189087,3,1689350,1,38,181972,15,3,692,22,V,Vasquez
12160,1,advisor_sale,0,1,0,0,0,captive,1,va,4,0,470138203,22,3193451,3,33,105523,50,3,616,8,H,Hassan
12161,1,advisor_sale,0,0,0,0,2,ria,1,va,3,0,281287139,19,3519443,1,61,230063,71,5,673,24,X,Xavier
12162,1,advisor_sale,0,0,0,0,1,bank_broker,1,va,0,0,347548516,12,0,2,39,74309,80,2,604,4,D,Devon
12163,1,advisor_sale,0,0,0,0,0,captive,1,va,0,1,401722589,18,55924,1,51,152838,78,1,648,14,N,Noth
12164,1,advisor_sale,0,1,0,0,1,bank_broker,1,va,1,0,699938571,35,158575,1,44,285588,53,4,643,11,K,Kanumba
12165,1,advisor_sale,1,0,0,0,0,captive,1,va,1,1,869335057,19,93576,1,27,284819,94,3,619,19,S,Szu
12166,1,advisor_sale,0,0,0,0,0,captive,1,va,3,1,65532147,18,99693,1,42,413615,35,4,736,12,L,Lula
12167,1,advisor_sale,1,1,0,1,0,captive,1,va,0,2,362717148,15,87322,3,39,238901,78,1,605,18,R,Rodriguez
12168,1,advisor_sale,0,0,0,0,2,ria,1,va,0,0,437108486,22,41844,1,47,154012,17,2,688,10,J,Jasper
