"analytic_partition","advisor","advisor_churn","advisor_churn_type","sf_face_2_face","sf_call_outbound","sf_call_inbound","sf_email_inbound","channel","channel_type","primary_prod_sold_va","primary_prod_sold_type","sf_email_campaigns","advisor_hh_children","advisor_advising_years","advisor_aum","advisor_annuity_selling_years","advisor_age","advisor_net_worth","advisor_credit_hist_mos","advisor_firm_changes","advisor_credit_score","wholesaler","wholesaler_i","wholesaler_name","advisor_net_worth_imp","channel_type_enc","va_mkt_opp","d_bank","d_wirehouse","d_ria","advisor_aum_bin","advisor_net_worth_log"
1,513,0,no_advisor_churn,0,0,1,0,1,wirehouse,1,va,1,0,15,3318222,2,33,452883,60,0,680,19,S,Szu,452883,3,-0.121269316,0,1,0,5,13.023389093
0,514,0,no_advisor_churn,0,0,0,0,1,wirehouse,1,va,4,5,12,65278,3,28,,89,5,805,13,M,Mambwe,225184.20081,3,-0.034621442,0,1,0,1,12.324674017
2,515,0,no_advisor_churn,1,1,1,1,1,wirehouse,1,va,1,2,11,2547577,2,26,59744,94,4,759,1,A,Abbott,59744,3,-0.601282666,0,1,0,4,10.997824046
1,516,0,no_advisor_churn,1,1,1,1,1,wirehouse,1,va,2,1,16,301118,3,63,336454,85,1,773,17,Q,Quigley,336454,3,0.1464239015,0,1,0,1,12.726216717
0,517,0,no_advisor_churn,0,0,1,0,1,wirehouse,1,va,2,3,19,401731,1,31,74030,98,4,759,14,N,Noth,74030,3,-0.67871819,0,1,0,1,11.212225695
1,518,0,no_advisor_churn,0,1,1,1,1,wirehouse,1,va,3,1,14,378872,1,47,88984,95,1,728,15,O,Ojj,88984,3,-0.676353948,0,1,0,1,11.396211857
1,519,0,no_advisor_churn,1,1,0,0,1,wirehouse,1,va,7,5,19,727017,2,61,267082,99,1,830,7,G,Griegio,267082,3,2.862613227,0,1,0,2,12.495311006
0,520,0,no_advisor_churn,1,0,0,0,1,wirehouse,1,va,6,1,7,3518424,2,20,57937,94,1,820,23,W,Werner,57937,3,-0.646577854,0,1,0,5,10.967111492
1,521,0,no_advisor_churn,0,1,1,0,1,wirehouse,1,va,1,7,12,923349,2,47,224500,92,3,655,10,J,Jasper,224500,3,1.1629028144,0,1,0,2,12.321630986
1,522,0,no_advisor_churn,0,0,1,0,1,wirehouse,1,va,7,3,9,1171727,2,58,201151,77,3,775,1,A,Abbott,201151,3,-0.032141851,0,1,0,2,12.211811149
1,523,0,no_advisor_churn,1,0,1,0,1,wirehouse,1,va,1,4,21,124482,3,26,128810,79,3,837,21,U,Underwood,128810,3,-0.662720203,0,1,0,1,11.766093729
0,524,0,no_advisor_churn,0,1,1,1,0,bank,1,va,2,1,21,2168323,1,40,,100,1,826,19,S,Szu,464572.28672,1,-0.651942423,1,0,0,4,13.048872448
2,525,0,no_advisor_churn,0,1,1,1,1,wirehouse,1,va,1,5,2,388143,2,27,55140,97,5,724,18,R,Rodriguez,55140,3,0.97541083,0,1,0,1,10.917630685
1,526,0,no_advisor_churn,0,1,1,1,1,wirehouse,1,va,6,7,10,417820,2,46,,94,4,778,21,U,Underwood,152905.89363,3,-0.674003814,0,1,0,1,11.937577937
1,527,0,no_advisor_churn,1,1,1,0,0,bank,1,va,7,1,16,21649,2,50,79429,70,4,654,18,R,Rodriguez,79429,1,-0.674827769,1,0,0,1,11.28261882
1,528,0,no_advisor_churn,1,1,1,1,1,wirehouse,1,va,5,4,9,3775770,2,35,,82,3,783,13,M,Mambwe,305128.54219,3,-0.641722476,0,1,0,6,12.628488417
0,529,0,no_advisor_churn,0,1,0,0,1,wirehouse,1,va,5,2,10,4972995,2,24,55953,100,4,658,5,E,English,55953,3,2.5569386087,0,1,0,7,10.932267332
0,530,0,no_advisor_churn,0,1,1,0,1,wirehouse,1,va,1,3,18,4421454,3,32,163525,87,4,718,9,I,Ingrid,163525,3,-0.66139246,0,1,0,7,12.004721163
1,531,0,no_advisor_churn,0,1,0,1,1,wirehouse,1,va,1,4,17,1680793,2,29,153020,85,4,789,6,F,Funderburk,153020,3,0.1186384,0,1,0,3,11.938323911
0,532,0,no_advisor_churn,1,0,0,1,0,bank,1,va,3,5,1,2248502,2,56,66028,45,5,719,10,J,Jasper,66028,1,-0.049626456,1,0,0,4,11.097834173
1,533,0,no_advisor_churn,1,1,0,1,1,wirehouse,1,va,3,0,5,468398,1,27,72935,100,3,768,16,P,Patel,72935,3,3.288664606,0,1,0,1,11.197323913
1,534,0,no_advisor_churn,1,1,1,0,0,bank,1,va,1,0,15,3615141,1,39,240628,92,2,790,1,A,Abbott,240628,1,-0.592424242,1,0,0,6,12.391007451
1,535,0,no_advisor_churn,0,1,0,1,1,wirehouse,1,va,3,2,18,2236512,1,69,147048,99,1,737,17,Q,Quigley,147048,3,1.0893027365,0,1,0,4,11.898514343
1,536,0,no_advisor_churn,1,0,1,0,1,wirehouse,1,va,3,0,12,1325839,3,37,,74,5,829,17,Q,Quigley,272475.27211,3,-0.439161227,0,1,0,2,12.515303144
2,537,0,no_advisor_churn,0,0,1,0,1,wirehouse,1,va,4,4,11,1423839,2,45,416207,53,4,797,2,B,Bost,416207,3,-0.031167498,0,1,0,2,12.938938012
1,538,0,no_advisor_churn,0,0,1,0,0,bank,1,va,6,6,7,2678506,1,54,118694,81,3,829,17,Q,Quigley,118694,1,-0.634077109,1,0,0,4,11.684304032
0,539,0,no_advisor_churn,0,1,1,0,0,bank,1,va,2,6,13,918541,3,50,273175,85,1,799,25,Y,Yang,273175,1,0.1068250239,1,0,0,2,12.517867894
1,540,0,no_advisor_churn,0,0,1,0,1,wirehouse,1,va,2,6,17,4984600,2,19,182546,81,2,689,21,U,Underwood,182546,3,1.013374489,0,1,0,7,12.114757475
0,541,0,no_advisor_churn,1,0,1,0,1,wirehouse,1,va,2,4,16,4163292,1,45,293841,59,3,686,11,K,Kanumba,293841,3,-0.634834204,0,1,0,6,12.590794084
0,542,0,no_advisor_churn,0,1,1,0,1,wirehouse,1,va,2,0,18,3381324,3,48,90046,82,4,727,21,U,Underwood,90046,3,-0.074192195,0,1,0,5,11.40807593
1,543,0,no_advisor_churn,1,0,1,0,0,bank,1,va,3,6,22,4195984,3,37,,89,4,778,16,P,Patel,461148.10183,1,-0.454741061,1,0,0,6,13.041474532
1,544,0,no_advisor_churn,1,0,1,0,0,bank,1,va,1,0,17,1824042,2,39,70767,96,3,759,4,D,Devon,70767,1,0.0988932698,1,0,0,3,11.167148069
1,545,0,no_advisor_churn,1,1,0,1,1,wirehouse,1,va,1,6,13,2402248,1,32,477019,99,3,777,21,U,Underwood,477019,3,-0.183126388,0,1,0,4,13.075311601
1,546,0,no_advisor_churn,0,1,0,0,1,wirehouse,1,va,2,4,16,627600,3,37,55058,73,3,798,22,V,Vasquez,55058,3,-0.220491103,0,1,0,1,10.916142454
0,547,0,no_advisor_churn,1,0,1,0,0,bank,1,va,7,4,8,25714,1,25,99161,44,1,756,13,M,Mambwe,99161,1,-0.636308773,1,0,0,1,11.504500071
1,548,0,no_advisor_churn,1,0,1,1,0,bank,1,va,3,1,8,41731,2,35,275684,75,2,796,19,S,Szu,275684,1,-0.513040874,1,0,0,1,12.527010561
0,549,0,no_advisor_churn,0,1,1,0,1,wirehouse,1,va,3,3,10,390389,1,66,119589,94,4,619,2,B,Bost,119589,3,3.0139683266,0,1,0,1,11.691816143
2,550,0,no_advisor_churn,0,0,0,0,2,ria,1,va,2,0,9,96495,3,71,347247,88,5,680,9,I,Ingrid,347247,2,-0.643307763,0,0,1,1,12.757791621
0,551,0,no_advisor_churn,0,0,1,0,1,wirehouse,1,va,4,2,18,4215768,2,58,211894,85,1,736,8,H,Hassan,211894,3,-0.701413987,0,1,0,6,12.263841429
1,552,0,no_advisor_churn,1,0,1,1,1,wirehouse,1,va,6,2,76,85442,1,59,51458,86,2,840,3,C,Chatterji,51458,3,-0.544532333,0,1,0,1,10.84852122
2,553,0,no_advisor_churn,1,1,1,0,1,wirehouse,1,va,3,3,10,1271974,2,32,238479,86,1,742,1,A,Abbott,238479,3,1.1381067176,0,1,0,2,12.382036535
0,554,0,no_advisor_churn,1,1,1,0,0,bank,1,va,6,7,5,430634,1,33,89142,99,3,771,15,O,Ojj,89142,1,3.6783263598,1,0,0,1,11.397985883
0,555,0,no_advisor_churn,0,0,0,0,0,bank,1,va,2,0,18,1978555,3,47,157695,91,4,813,16,P,Patel,157695,1,-0.649408868,1,0,0,3,11.968418067
1,556,0,no_advisor_churn,0,0,1,0,1,wirehouse,1,va,5,4,14,3484294,3,29,207946,98,2,694,20,T,Tavares,207946,3,0.0109100421,0,1,0,5,12.24503371
1,557,0,no_advisor_churn,1,0,0,0,1,wirehouse,1,va,7,3,17,43001,2,41,212330,26,3,735,22,V,Vasquez,212330,3,0.0942525873,0,1,0,1,12.265896947
1,558,0,no_advisor_churn,1,0,1,0,1,wirehouse,1,va,4,2,14,4699446,1,42,51990,68,2,749,10,J,Jasper,51990,3,3.6031126167,0,1,0,7,10.858806671
1,559,0,no_advisor_churn,0,1,1,0,1,wirehouse,1,va,4,4,16,4768677,2,37,,99,5,793,8,H,Hassan,274049.01112,3,0.0458859074,0,1,0,7,12.521062242
0,560,0,no_advisor_churn,0,1,1,0,1,wirehouse,1,va,5,3,16,10349,3,24,158541,92,3,791,5,E,English,158541,3,0.2973708638,0,1,0,1,11.973768514
0,561,0,no_advisor_churn,1,0,0,0,1,wirehouse,1,va,2,0,7,355730,1,57,226015,81,3,746,2,B,Bost,226015,3,0.0103587219,0,1,0,1,12.328356648
2,562,0,no_advisor_churn,1,1,0,0,1,wirehouse,1,va,4,4,6,4883491,3,40,75094,89,2,771,25,Y,Yang,75094,3,1.4046656973,0,1,0,7,11.226495941
1,563,0,no_advisor_churn,0,0,1,1,2,ria,1,va,7,5,18,1121780,3,56,480852,60,3,756,9,I,Ingrid,480852,2,-0.666043696,0,0,1,2,13.083314809
1,564,0,no_advisor_churn,0,1,1,0,0,bank,1,va,6,4,16,188552,1,69,445431,95,4,760,21,U,Underwood,445431,1,-0.432313943,1,0,0,1,13.006797632
1,565,0,no_advisor_churn,0,1,0,0,1,wirehouse,1,va,1,4,5,3363787,3,34,200825,76,5,594,14,N,Noth,200825,3,0.5981332151,0,1,0,5,12.210189161
2,566,0,no_advisor_churn,0,0,1,0,1,wirehouse,1,va,6,0,22,4465604,1,70,225468,70,5,721,8,H,Hassan,225468,3,-0.086013302,0,1,0,7,12.325933521
0,567,0,no_advisor_churn,0,0,1,0,1,wirehouse,1,va,6,7,15,4955050,2,24,,77,4,732,14,N,Noth,487701.35248,3,0.0773238264,0,1,0,7,13.097458515
1,568,0,no_advisor_churn,0,1,1,1,1,wirehouse,1,va,2,1,18,4440,2,58,334546,87,5,766,4,D,Devon,334546,3,-0.222743564,0,1,0,1,12.720529668
0,569,0,no_advisor_churn,0,0,1,1,1,wirehouse,1,va,3,6,15,243355,1,41,76171,56,4,745,14,N,Noth,76171,3,2.1391508084,0,1,0,1,11.240736092
0,570,0,no_advisor_churn,0,0,1,0,0,bank,1,va,2,4,21,1568565,3,22,101752,54,5,689,2,B,Bost,101752,1,1.6514714373,1,0,0,3,11.530293759
0,571,0,no_advisor_churn,0,1,1,0,0,bank,1,va,0,4,10,83937,3,42,,100,3,792,5,E,English,120309.9875,1,-0.225839815,1,0,0,1,11.69782692
1,572,0,no_advisor_churn,1,0,1,0,1,wirehouse,1,va,2,2,11,2053269,3,20,88014,99,2,818,7,G,Griegio,88014,3,0.0848054592,0,1,0,3,11.385251172
1,573,0,no_advisor_churn,0,0,1,1,0,bank,1,va,3,4,17,4605359,2,67,246702,54,1,710,20,T,Tavares,246702,1,-0.395459642,1,0,0,7,12.415936409
1,574,0,no_advisor_churn,0,0,1,0,1,wirehouse,1,va,3,3,7,3029950,3,42,266831,90,4,782,24,X,Xavier,266831,3,-0.37916897,0,1,0,5,12.494370778
0,575,0,no_advisor_churn,1,1,0,0,0,bank,0,fixed,5,6,3,111701,6,41,,97,4,759,4,D,Devon,365484.8027,1,2.0069511003,1,0,0,1,12.808979978
1,576,0,no_advisor_churn,1,1,0,0,1,wirehouse,1,va,5,3,15,233216,2,20,281543,79,3,710,7,G,Griegio,281543,3,0.0870362554,0,1,0,1,12.548040468
1,577,0,no_advisor_churn,1,1,1,0,1,wirehouse,1,va,3,4,6,1937106,3,49,415019,85,1,601,8,H,Hassan,415019,3,-0.166103142,0,1,0,3,12.936079581
1,578,0,no_advisor_churn,0,0,0,0,1,wirehouse,1,va,5,1,21,826107,1,21,467951,90,3,705,10,J,Jasper,467951,3,-0.101164728,0,1,0,2,13.056118869
2,579,0,no_advisor_churn,1,1,1,0,0,bank,1,va,6,5,23,447292,3,28,86831,90,1,626,3,C,Chatterji,86831,1,-0.63552426,1,0,0,1,11.37171898
1,580,0,no_advisor_churn,0,0,1,1,1,wirehouse,1,va,1,4,16,858912,3,44,201882,56,2,783,17,Q,Quigley,201882,3,2.3610367959,0,1,0,2,12.215438647
0,581,0,no_advisor_churn,0,1,1,0,0,bank,1,va,6,0,16,1992321,1,20,,100,5,659,21,U,Underwood,76161.565558,1,-0.650973329,1,0,0,3,11.240612225
2,582,0,no_advisor_churn,0,1,1,0,1,wirehouse,1,va,2,2,14,65506,3,47,162784,84,2,708,22,V,Vasquez,162784,3,0.0925191733,0,1,0,1,12.000179448
0,583,0,no_advisor_churn,1,0,0,1,0,bank,1,va,3,6,16,763490,1,20,65859,71,5,763,3,C,Chatterji,65859,1,-0.598326351,1,0,0,2,11.095271372
1,584,0,no_advisor_churn,1,1,1,0,0,bank,1,va,4,3,80,4030393,1,53,147635,73,3,721,3,C,Chatterji,147635,1,-0.144189166,1,0,0,6,11.90249829
0,585,0,no_advisor_churn,1,1,0,0,1,wirehouse,1,va,5,6,9,4997316,1,65,218616,43,3,792,21,U,Underwood,218616,3,0.0649197775,0,1,0,7,12.295072045
2,586,0,no_advisor_churn,1,1,1,0,1,wirehouse,1,va,6,0,23,95438,1,30,50811,65,2,794,19,S,Szu,50811,3,-0.399385937,0,1,0,1,10.835868146
0,587,0,no_advisor_churn,1,1,0,1,0,bank,1,va,4,4,15,12480,2,34,148684,56,2,828,11,K,Kanumba,148684,1,-0.097766382,1,0,0,1,11.909578527
1,588,0,no_advisor_churn,0,1,1,1,1,wirehouse,1,va,4,5,16,3132479,1,29,251816,72,5,793,7,G,Griegio,251816,3,-0.632687602,0,1,0,5,12.436453941
2,589,0,no_advisor_churn,1,1,1,0,1,wirehouse,0,fixed,2,6,15,241081,4,41,379145,84,3,734,15,O,Ojj,379145,3,-0.533739205,0,1,0,1,12.845673997
0,590,0,no_advisor_churn,1,1,1,1,0,bank,1,va,1,4,4,176037,3,27,83088,98,5,771,24,X,Xavier,83088,1,-0.637587744,1,0,0,1,11.327655566
0,591,0,no_advisor_churn,1,0,1,0,1,wirehouse,1,va,3,1,14,56667,3,32,203511,88,5,759,14,N,Noth,203511,3,1.6836800847,0,1,0,1,12.223475336
1,592,0,no_advisor_churn,0,0,0,1,1,wirehouse,1,va,1,2,23,15332,3,42,61447,86,4,799,1,A,Abbott,61447,3,-0.459468494,0,1,0,1,11.025930294
1,593,0,no_advisor_churn,1,1,0,0,1,wirehouse,1,va,1,4,9,2700265,2,45,225716,79,3,827,1,A,Abbott,225716,3,0.1247969309,0,1,0,4,12.327032851
1,594,0,no_advisor_churn,1,0,0,0,1,wirehouse,1,va,2,5,7,67559,1,26,,87,5,697,1,A,Abbott,321944.08658,3,0.0924547649,0,1,0,1,12.682133165
1,595,0,no_advisor_churn,1,1,1,0,1,wirehouse,1,va,4,5,8,93946,1,50,65027,51,2,790,13,M,Mambwe,65027,3,0.7852325394,0,1,0,1,11.082557847
1,596,0,no_advisor_churn,1,0,1,1,0,bank,1,va,5,5,8,360887,3,19,,81,3,736,9,I,Ingrid,80883.469397,1,1.8387118915,1,0,0,1,11.300764748
1,597,0,no_advisor_churn,0,1,1,1,1,wirehouse,1,va,7,4,18,390760,1,43,328882,83,1,725,25,Y,Yang,328882,3,0.0766062807,0,1,0,1,12.703454303
1,598,0,no_advisor_churn,0,1,0,0,1,wirehouse,1,va,1,1,15,393795,3,28,,93,4,780,8,H,Hassan,176717.55873,3,3.4825581008,0,1,0,1,12.082308024
1,599,0,no_advisor_churn,0,0,1,1,1,wirehouse,1,va,3,3,8,4072628,1,37,,90,3,710,17,Q,Quigley,125164.54331,3,0.1313720741,0,1,0,6,11.737384497
1,600,0,no_advisor_churn,0,0,1,0,0,bank,1,va,6,2,23,901897,1,63,184502,100,4,758,24,X,Xavier,184502,1,-0.120255451,1,0,0,2,12.125415583
1,601,0,no_advisor_churn,0,1,0,0,0,bank,1,va,6,4,8,2445093,3,50,204766,90,5,760,10,J,Jasper,204766,1,1.3211480537,1,0,0,4,12.229623143
0,602,0,no_advisor_churn,0,1,1,0,2,ria,1,va,2,3,8,432511,2,19,447594,87,1,849,17,Q,Quigley,447594,2,-0.243546237,0,0,1,1,13.011641851
2,603,0,no_advisor_churn,0,0,1,0,2,ria,1,va,4,4,16,148593,1,40,392719,93,3,724,21,U,Underwood,392719,2,-0.682178585,0,0,1,1,12.880849622
1,604,0,no_advisor_churn,0,1,1,0,1,wirehouse,1,va,3,0,9,4833786,3,32,,85,1,793,2,B,Bost,123115.71411,3,0.1560042224,0,1,0,7,11.720879957
0,605,0,no_advisor_churn,1,0,0,0,1,wirehouse,1,va,6,6,16,465612,2,47,91163,89,5,607,1,A,Abbott,91163,3,-0.680784608,0,1,0,1,11.420404392
1,606,0,no_advisor_churn,0,1,1,0,1,wirehouse,1,va,2,6,21,3275045,3,50,121295,78,5,707,3,C,Chatterji,121295,3,-0.087721775,0,1,0,5,11.705980874
1,607,0,no_advisor_churn,0,1,1,1,1,wirehouse,1,va,0,6,17,3119018,2,45,266581,88,4,830,7,G,Griegio,266581,3,-0.657007596,0,1,0,5,12.493433416
1,608,0,no_advisor_churn,0,0,1,0,1,wirehouse,1,va,7,5,18,2083999,1,54,432051,86,3,778,14,N,Noth,432051,3,-0.650451027,0,1,0,3,12.976298916
1,609,0,no_advisor_churn,1,1,1,0,1,wirehouse,1,va,4,4,10,1255740,3,60,331934,51,5,798,14,N,Noth,331934,3,-0.528046048,0,1,0,2,12.712691433
1,610,0,no_advisor_churn,1,0,0,0,1,wirehouse,1,va,2,3,11,975511,2,89,146246,98,5,589,4,D,Devon,146246,3,-0.589202111,0,1,0,2,11.893045414
1,611,0,no_advisor_churn,0,1,1,0,1,wirehouse,1,va,4,1,11,252998,2,19,53613,96,5,733,10,J,Jasper,53613,3,-0.320487909,0,1,0,1,10.889546855
0,612,0,no_advisor_churn,0,0,1,1,1,wirehouse,1,va,4,1,16,3969758,1,37,157634,92,3,794,25,Y,Yang,157634,3,-0.379717382,0,1,0,6,11.968031169
2,613,0,no_advisor_churn,1,0,1,0,1,wirehouse,1,va,2,3,11,2445044,2,86,357112,63,4,778,19,S,Szu,357112,3,-0.565083658,0,1,0,4,12.785804737
2,614,0,no_advisor_churn,1,1,1,0,0,bank,1,va,1,6,23,464759,1,42,54197,62,5,769,19,S,Szu,54197,1,1.1238687615,1,0,0,1,10.900380835
2,615,0,no_advisor_churn,1,1,0,0,0,bank,1,va,1,0,22,3896384,2,26,221678,84,3,798,2,B,Bost,221678,1,-0.171671977,1,0,0,6,12.308981157
2,616,0,no_advisor_churn,1,0,1,0,1,wirehouse,1,va,2,0,2,92734,1,38,69509,60,5,722,22,V,Vasquez,69509,3,-0.346844866,0,1,0,1,11.14921152
1,617,0,no_advisor_churn,0,0,1,1,1,wirehouse,1,va,2,2,16,1965627,2,47,267473,79,4,770,25,Y,Yang,267473,3,-0.614171158,0,1,0,3,12.496773906
1,618,0,no_advisor_churn,0,0,1,0,1,wirehouse,1,va,3,5,16,336990,1,23,228068,51,1,847,15,O,Ojj,228068,3,-0.359341136,0,1,0,1,12.337399109
1,619,0,no_advisor_churn,0,0,1,0,1,wirehouse,1,va,2,5,14,3929562,3,28,74418,100,5,773,13,M,Mambwe,74418,3,-0.113727153,0,1,0,6,11.217453127
0,620,0,no_advisor_churn,0,0,1,0,1,wirehouse,1,va,4,2,16,3320532,3,44,276816,65,3,768,3,C,Chatterji,276816,3,0.1077295877,0,1,0,5,12.531108305
1,621,0,no_advisor_churn,0,1,1,0,0,bank,1,va,1,5,30,70080,3,25,213987,69,3,693,22,V,Vasquez,213987,1,0.0416412305,1,0,0,1,12.273670544
1,622,0,no_advisor_churn,1,1,1,1,0,bank,1,va,5,1,16,109812,2,31,158852,62,4,732,22,V,Vasquez,158852,1,-0.406228519,1,0,0,1,11.97572823
1,623,0,no_advisor_churn,1,1,1,0,1,wirehouse,1,va,4,3,11,403500,3,55,92920,84,3,845,19,S,Szu,92920,3,-0.706590905,0,1,0,1,11.439494187
1,624,0,no_advisor_churn,0,0,1,0,1,wirehouse,1,va,2,2,13,242188,2,23,116154,71,2,779,3,C,Chatterji,116154,3,-0.072212904,0,1,0,1,11.662672176
1,625,0,no_advisor_churn,1,1,1,0,1,wirehouse,1,va,5,2,13,1442301,1,23,166218,92,3,674,20,T,Tavares,166218,3,0.0037707204,0,1,0,3,12.021055459
0,626,0,no_advisor_churn,0,0,0,0,1,wirehouse,1,va,6,1,7,201520,3,30,265741,68,1,764,17,Q,Quigley,265741,3,-0.674307073,0,1,0,1,12.490277429
1,627,0,no_advisor_churn,0,1,1,0,1,wirehouse,1,va,2,2,12,1365060,2,21,140838,88,0,782,9,I,Ingrid,140838,3,-0.052874158,0,1,0,2,11.855365573
0,628,0,no_advisor_churn,1,0,0,1,1,wirehouse,1,va,3,1,22,2933836,2,59,55775,53,4,770,11,K,Kanumba,55775,3,3.2411462342,0,1,0,5,10.929081019
1,629,0,no_advisor_churn,1,0,1,0,1,wirehouse,1,va,4,7,11,1357534,1,47,,85,4,785,7,G,Griegio,258312.40853,3,-0.662924341,0,1,0,2,12.461925017
1,630,0,no_advisor_churn,0,1,1,0,0,bank,1,va,3,7,20,410219,3,86,114585,73,5,752,12,L,Lula,114585,1,-0.240013487,1,0,0,1,11.649072185
1,631,0,no_advisor_churn,0,1,0,0,0,bank,1,va,6,1,15,497531,3,58,235764,86,3,815,19,S,Szu,235764,1,2.7047730125,1,0,0,1,12.370586584
1,632,0,no_advisor_churn,0,1,1,0,1,wirehouse,1,va,6,4,8,1012196,1,59,199612,99,5,793,13,M,Mambwe,199612,3,2.537481763,0,1,0,2,12.204130761
0,633,0,no_advisor_churn,0,0,1,1,1,wirehouse,1,va,3,3,13,1301600,1,52,205290,81,3,792,16,P,Patel,205290,3,2.2982787304,0,1,0,2,12.232178893
0,634,0,no_advisor_churn,0,0,1,0,0,bank,1,va,2,7,8,261293,2,36,259757,93,4,786,16,P,Patel,259757,1,-0.311094422,1,0,0,1,12.467501858
1,635,0,no_advisor_churn,0,1,1,0,1,wirehouse,1,va,2,2,8,3682000,1,28,293323,81,4,672,13,M,Mambwe,293323,3,0.1622179333,0,1,0,6,12.58902967
0,636,0,no_advisor_churn,0,0,1,0,1,wirehouse,1,va,3,0,7,61098,1,41,116666,74,1,657,17,Q,Quigley,116666,3,-0.129789405,0,1,0,1,11.66707043
1,637,0,no_advisor_churn,0,1,1,0,1,wirehouse,1,va,2,5,7,191050,2,36,70933,100,5,712,5,E,English,70933,3,-0.673458065,0,1,0,1,11.169491049
2,638,0,no_advisor_churn,0,1,1,0,0,bank,1,va,1,4,10,2531755,1,37,432840,96,1,831,21,U,Underwood,432840,1,-0.170280303,1,0,0,4,12.978123424
0,639,0,no_advisor_churn,1,0,1,0,2,ria,1,va,1,3,22,99579,3,67,254712,98,0,771,20,T,Tavares,254712,2,0.0911639873,0,0,1,1,12.447888774
1,640,0,no_advisor_churn,0,1,0,0,1,wirehouse,1,va,7,5,9,780758,3,41,298721,87,5,731,13,M,Mambwe,298721,3,-0.655941439,0,1,0,2,12.607265306
0,641,0,no_advisor_churn,0,1,1,1,0,bank,1,va,1,1,8,1902207,3,65,,98,5,746,23,W,Werner,490281.83423,1,-0.704341159,1,0,0,3,13.102735677
0,642,0,no_advisor_churn,1,1,0,1,1,wirehouse,1,va,3,2,12,4362119,3,34,237355,98,3,729,13,M,Mambwe,237355,3,-0.052048003,0,1,0,7,12.37731219
1,643,0,no_advisor_churn,0,1,1,1,0,bank,1,va,3,1,15,3146748,3,20,226262,91,5,740,3,C,Chatterji,226262,1,0.1783739569,1,0,0,5,12.329448899
1,644,0,no_advisor_churn,0,0,1,1,0,bank,1,va,4,3,9,2385659,2,20,258689,63,4,796,15,O,Ojj,258689,1,-0.616340885,1,0,0,4,12.463381847
0,645,0,no_advisor_churn,1,1,1,0,0,bank,1,va,6,6,9,1909435,1,41,265404,52,3,775,23,W,Werner,265404,1,-0.665844703,1,0,0,3,12.489008472
1,646,0,no_advisor_churn,0,1,1,0,0,bank,1,va,3,2,10,2649939,1,55,363344,79,3,781,17,Q,Quigley,363344,1,-0.153230965,1,0,0,4,12.803105323
1,647,0,no_advisor_churn,0,1,1,0,1,wirehouse,1,va,6,4,6,4870313,2,25,,92,4,794,14,N,Noth,63006.741323,3,-0.040597116,0,1,0,7,11.050997005
0,648,0,no_advisor_churn,0,1,0,0,1,wirehouse,1,va,2,6,15,310098,2,29,202051,96,4,680,4,D,Devon,202051,3,-0.152867778,0,1,0,1,12.21627542
1,649,0,no_advisor_churn,0,0,1,0,1,wirehouse,1,va,0,5,19,2794123,3,25,121629,93,3,678,21,U,Underwood,121629,3,-0.127915473,0,1,0,4,11.708730707
1,650,0,no_advisor_churn,1,0,1,1,1,wirehouse,1,va,3,3,19,1133253,1,59,238108,89,0,842,22,V,Vasquez,238108,3,3.3397246296,0,1,0,2,12.380479631
0,651,0,no_advisor_churn,0,1,0,0,0,bank,1,va,3,1,15,4702491,3,25,135802,81,3,783,17,Q,Quigley,135802,1,-0.060207031,1,0,0,7,11.818953222
1,652,0,no_advisor_churn,0,0,1,1,0,bank,1,va,2,2,13,241100,1,53,387643,81,5,707,22,V,Vasquez,387643,1,0.200757305,1,0,0,1,12.867840092
0,653,0,no_advisor_churn,0,1,1,1,1,wirehouse,1,va,1,4,18,53562,2,50,,96,4,729,7,G,Griegio,385326.77146,3,-0.684696977,0,1,0,1,12.86184701
1,654,0,no_advisor_churn,0,0,1,1,1,wirehouse,1,va,4,0,15,2500955,3,53,180912,87,5,787,1,A,Abbott,180912,3,-0.702923073,0,1,0,4,12.105766004
0,655,0,no_advisor_churn,0,0,0,1,1,wirehouse,1,va,2,5,10,186788,1,48,,90,3,763,14,N,Noth,458098.68487,3,-0.341836861,0,1,0,1,13.034839909
0,656,0,no_advisor_churn,0,0,1,0,1,wirehouse,1,va,5,2,15,35751,1,41,115437,76,2,704,5,E,English,115437,3,1.8947804869,0,1,0,1,11.656480206
1,657,0,no_advisor_churn,0,1,1,1,0,bank,1,va,3,1,10,323171,2,47,200865,87,4,783,8,H,Hassan,200865,1,0.1743243959,1,0,0,1,12.21038832
1,658,0,no_advisor_churn,0,0,1,0,1,wirehouse,1,va,1,3,18,1028652,1,21,127857,84,4,700,21,U,Underwood,127857,3,-0.017481592,0,1,0,2,11.758667731
1,659,0,no_advisor_churn,0,1,1,1,0,bank,1,va,6,4,11,10384,1,31,,80,1,830,11,K,Kanumba,96543.703042,1,1.2664599257,1,0,0,1,11.477751066
1,660,0,no_advisor_churn,1,0,1,0,1,wirehouse,1,va,1,2,6,371864,1,82,384201,81,3,735,16,P,Patel,384201,3,0.0556638827,0,1,0,1,12.858921132
0,661,0,no_advisor_churn,0,0,1,1,0,bank,1,va,6,5,17,3900612,1,28,86453,54,3,775,23,W,Werner,86453,1,0.8379023782,1,0,0,6,11.367356193
