Exposure,Age,Bluebook,Rating_Category,DrivingUnderInfluence,Income,Occupation,Marital_Status,Education,Revoked,Gender,MotorVehicleRecordPoint,Car_Age,Travel_Time,Car_Type,uniqueRecordID,CarUse,Claims,PurePremium,_PartInd_,Origination_Source
1.083333333,26,13000,B,0,10949,Blue Collar,M,Bachelors,0,F,4,15,71.4,SUV,8879,C,0,0,1,
0.5,25,6000,A,0,39656,Clerical,M,High School,0,F,1,2,67.4,Hatchback,8880,P,0,0,0,
0.416666667,47,5000,B,0,24852,Doctor,S,Less High School,0,F,5,12,65.9,Sedan,8881,C,0,0,1,
0.166666667,40,2000,A,0,130205,Manager,M,Bachelors,0,F,1,13,61.7,Station Wag,8882,P,0,0,0,
0.5,42,6000,A,1,14424,Clerical,M,Masters,1,F,2,7,58.9,Van,8883,P,0,0,0,
0.583333333,53,7000,B,0,12550,Home Maker,S,Less High School,0,F,4,0,79,Station Wag,8884,C,0,0,1,
0.666666667,42,8000,A,0,41723,Clerical,S,Masters,1,M,5,2,66.8,Sedan,8885,C,0,0,0,
0.25,22,3000,A,0,15799,Doctor,S,Masters,0,F,4,8,72.9,Sedan,8886,C,0,0,0,
0.083333333,82,1000,A,0,21715,Clerical,S,Bachelors,1,F,12,3,74.7,Sports Car,8887,C,0,0,0,
0.666666667,34,8000,A,0,61194,Clerical,M,High School,0,F,3,4,73.3,Station Wag,8888,C,0,0,0,
0.916666667,35,11000,A,0,38620,Doctor,S,Less High School,0,F,5,13,58.4,Sedan,8889,C,0,0,0,
2.166666667,26,26000,A,0,9888,Home Maker,S,High School,0,F,1,12,74,Hatchback,8890,C,0,0,0,
0.25,28,3000,C,0,13294,Manager,S,Bachelors,1,M,4,7,70.3,Van,8891,C,0,0,2,
2.333333333,37,28000,B,0,71291,Home Maker,S,Less High School,0,M,4,14,74.1,Sports Car,8892,C,0,0,1,
0.083333333,21,1000,A,1,85197,Clerical,S,Bachelors,0,F,3,6,73.2,SUV,8893,C,0,0,0,
0.333333333,53,4000,A,1,33086,(missing),S,Less High School,1,F,5,6,68.9,Station Wag,8894,C,0,0,0,
0.416666667,40,5000,C,0,58896,Lawyer,M,High School,0,F,0,14,72,Van,8895,C,0,0,2,
0.75,49,9000,B,0,27912,Blue Collar,S,Masters,0,F,4,7,66.9,Sedan,8896,C,0,0,1,
0.416666667,18,5000,A,0,21864,Doctor,S,Less High School,0,F,2,6,79.6,Hatchback,8897,C,0,0,0,
0.583333333,43,7000,A,0,9750,Clerical,S,Bachelors,1,F,2,9,66.5,SUV,8898,C,0,0,0,
1.666666667,44,20000,B,0,7458,Blue Collar,M,Less High School,0,M,5,15,81.3,Hatchback,8899,C,0,0,1,
0.25,29,3000,B,0,101765,Home Maker,S,Masters,0,F,2,4,67.3,SUV,8900,C,0,0,1,
1.5,31,18000,A,0,14123,Doctor,M,Bachelors,0,F,2,2,71.9,Hatchback,8901,C,0,0,0,
0.583333333,42,7000,B,0,31754,Home Maker,S,Less High School,1,M,3,8,79.2,Hatchback,8902,C,0,0,1,
0.333333333,41,4000,A,0,54274,Blue Collar,M,Less High School,1,F,3,15,82.7,SUV,8903,C,0,0,0,
0.75,17,9000,B,0,17283,Doctor,S,High School,0,F,2,3,74.9,Station Wag,8904,C,0,0,1,
0.25,27,3000,A,0,18498,Doctor,M,Masters,0,F,11,2,74.3,SUV,8905,C,0,0,0,
0.416666667,72,5000,B,0,24403,Doctor,S,High School,0,F,10,12,69.2,Hatchback,8906,C,0,0,1,
0.25,25,3000,D,0,8783,Doctor,S,Masters,1,F,5,10,64.4,Station Wag,8907,C,0,0,2,
0.166666667,20,2000,A,0,14914,Home Maker,M,High School,1,F,3,9,67.2,Station Wag,8908,C,0,0,0,
0.916666667,41,11000,C,0,7467,Clerical,S,High School,1,F,6,14,57.2,Van,8909,P,0,0,2,
0.5,24,6000,B,0,117523,Clerical,S,Less High School,1,M,8,8,71.8,Van,8910,C,0,0,1,
3.916666667,39,47000,B,0,18124,Professional,S,Masters,0,M,4,10,71.9,Van,8911,C,0,0,1,
0.083333333,37,1000,A,0,23757,Doctor,S,High School,0,F,2,1,65.4,SUV,8912,C,0,0,0,
1.75,40,21000,B,0,17229,Home Maker,S,High School,0,F,2,11,81.7,Hatchback,8913,C,0,0,1,
1.166666667,48,14000,D,0,28713,(missing),S,Masters,1,F,2,11,72.6,Hatchback,8914,C,0,0,2,
0.416666667,34,5000,B,0,27510,Doctor,S,High School,0,M,0,1,65.5,Sedan,8915,C,0,0,1,
0.916666667,24,11000,B,0,6930,Blue Collar,S,Masters,0,F,6,12,63,Hatchback,8916,C,0,0,1,
0.333333333,45,4000,A,0,31279,Lawyer,S,Masters,1,F,2,14,65.8,SUV,8917,C,0,0,0,
0.5,41,6000,A,0,10645,Blue Collar,S,Less High School,1,M,14,11,70.5,Sports Car,8918,C,0,0,0,
0.083333333,24,1000,A,0,29582,Lawyer,S,Less High School,0,F,13,15,73.5,Hatchback,8919,P,0,0,0,
3.416666667,23,41000,A,0,16988,Home Maker,S,Bachelors,0,F,2,3,70.7,Station Wag,8920,C,0,0,0,
0.416666667,37,5000,A,0,28560,Clerical,S,Bachelors,1,F,4,8,65.9,Sports Car,8921,C,0,0,0,
0.166666667,29,2000,A,0,165446,Clerical,S,High School,0,F,2,6,73.6,Hatchback,8922,C,0,0,0,
0.333333333,50,4000,A,1,30138,Clerical,M,Bachelors,0,M,5,7,63.8,Sports Car,8923,C,0,0,0,
1.25,44,15000,B,1,33651,Blue Collar,S,High School,0,F,3,5,62.4,Hatchback,8924,C,0,0,1,
0.25,21,3000,A,0,27521,Doctor,M,Bachelors,1,F,4,14,67.9,Sports Car,8925,C,0,0,0,
0.916666667,79,11000,C,1,7554,Blue Collar,S,High School,1,F,7,8,60.5,Hatchback,8926,C,0,0,2,
1.333333333,74,16000,B,0,40730,Home Maker,S,High School,0,M,3,7,73.9,Sports Car,8927,C,0,0,1,
1.5,66,18000,A,0,64945,Clerical,M,High School,0,F,11,4,66.5,Station Wag,8928,P,0,0,0,
0.416666667,72,5000,A,0,50749,Blue Collar,M,Masters,0,F,2,9,67.2,Van,8929,C,0,0,0,
0.083333333,33,1000,D,0,8961,Home Maker,M,Less High School,0,M,5,6,68,Sedan,8930,C,0,0,2,
0.083333333,50,1000,B,0,6434,Blue Collar,M,High School,1,M,3,13,70.1,Van,8931,C,0,0,1,
2.5,21,30000,B,0,13775,Blue Collar,S,Masters,1,F,3,7,78.1,Sports Car,8932,C,0,0,1,
0.916666667,40,11000,B,0,7584,Doctor,S,Bachelors,1,M,2,4,72.6,Hatchback,8933,C,0,0,1,
0.25,37,3000,B,1,24694,Blue Collar,S,Less High School,0,F,2,8,73.3,Hatchback,8934,C,0,0,1,
0.25,49,3000,A,0,18159,Doctor,S,Bachelors,0,F,3,15,77.6,Van,8935,C,0,0,0,
0.25,47,3000,A,0,18462,Clerical,M,Masters,0,M,2,13,65.5,Sports Car,8936,P,0,0,0,
0.25,43,3000,A,0,18790,Blue Collar,S,Less High School,1,M,5,9,74.2,Station Wag,8937,C,0,0,0,
0.75,25,9000,B,0,18814,Clerical,M,High School,0,F,4,7,72.4,Van,8938,C,0,0,1,
1,58,12000,A,1,126758,Doctor,S,Masters,0,F,5,10,65.9,Sports Car,8939,C,0,0,0,
0.333333333,42,4000,C,0,165373,Clerical,M,High School,0,F,2,5,73.4,Van,8940,P,0,0,2,
0.416666667,27,5000,A,0,14126,Lawyer,S,Less High School,1,F,5,13,70,Hatchback,8941,C,0,0,0,
0.75,34,9000,A,0,29130,Lawyer,S,Bachelors,1,F,5,15,70.9,SUV,8942,P,0,0,0,
1.583333333,18,19000,B,0,7421,Clerical,S,Less High School,0,F,6,13,64.7,Van,8943,C,0,0,1,
0.583333333,38,7000,C,0,9481,Lawyer,M,Bachelors,0,F,4,8,70.1,Van,8944,C,0,0,2,
1.833333333,70,22000,A,0,32548,Clerical,S,Masters,1,F,2,6,70.8,Sedan,8945,C,0,0,0,
0.5,69,6000,A,1,49481,Blue Collar,S,Less High School,1,F,4,4,77.1,SUV,8946,C,0,0,0,
1.25,38,15000,B,0,53264,Doctor,S,Bachelors,0,F,6,9,57,Van,8947,C,0,0,1,
0.166666667,74,2000,A,1,19525,Doctor,S,Masters,0,F,5,10,69.4,Station Wag,8948,C,0,0,0,
0.5,75,6000,B,0,9420,Blue Collar,S,High School,0,M,1,1,73.5,Van,8949,C,0,0,1,
0.083333333,40,1000,A,0,44268,Lawyer,M,Masters,0,F,3,5,67.7,Sedan,8950,C,0,0,0,
0.5,33,6000,A,0,9776,Clerical,S,High School,0,F,5,5,56,SUV,8951,C,0,0,0,
2.25,25,27000,D,0,19111,Blue Collar,S,Masters,0,F,8,9,77.2,Sedan,8952,C,0,0,2,
0.083333333,23,1000,A,0,33105,Professional,S,Less High School,0,M,3,15,78.6,SUV,8953,C,0,0,0,
0.083333333,41,1000,A,0,36045,Doctor,M,Bachelors,1,F,2,9,72.5,Hatchback,8954,C,0,0,0,
0.5,47,6000,A,0,36114,Doctor,M,Bachelors,1,F,4,1,71.1,SUV,8955,P,0,0,0,
0.166666667,31,2000,A,1,129472,Home Maker,S,Bachelors,1,F,6,10,76.1,SUV,8956,C,0,0,0,
0.083333333,44,1000,C,0,7769,Clerical,S,Bachelors,0,F,1,4,72.2,SUV,8957,P,0,0,2,
0.25,63,3000,B,0,55748,Blue Collar,S,Masters,1,F,3,14,72.8,Station Wag,8958,C,0,0,1,
1.083333333,44,13000,B,0,89211,Blue Collar,M,Bachelors,0,F,6,9,68.4,Hatchback,8959,P,0,0,1,
0.5,53,6000,A,0,24986,Doctor,M,Masters,0,M,3,13,71,Van,8960,C,0,0,0,
3.5,42,42000,D,0,36923,Doctor,S,Less High School,0,F,4,8,64.5,Hatchback,8961,C,0,0,2,
0.416666667,78,5000,B,0,7960,Blue Collar,S,Bachelors,0,M,4,13,84.5,Sports Car,8962,P,0,0,1,
0.25,43,3000,A,1,13443,Lawyer,S,Masters,0,F,3,12,71.6,Hatchback,8963,C,0,0,0,
0.5,22,6000,B,0,50682,Blue Collar,S,Less High School,1,F,2,5,72.5,Sports Car,8964,C,0,0,1,
2.916666667,56,35000,B,1,8221,Clerical,S,High School,1,F,1,8,57.2,Hatchback,8965,C,0,0,1,
0.916666667,23,11000,A,0,56099,Doctor,S,Less High School,1,F,4,8,65,Station Wag,8966,C,0,0,0,
0.25,70,3000,A,0,38537,Doctor,S,High School,0,F,3,12,65.8,SUV,8967,C,0,0,0,
0.25,37,3000,A,1,91883,Doctor,M,Bachelors,0,F,5,6,56.7,Sports Car,8968,C,0,0,0,
0.083333333,43,1000,B,0,21883,Clerical,M,Bachelors,1,M,3,0,73.9,Station Wag,8969,P,0,0,1,
0.333333333,48,4000,A,0,17630,Manager,S,Masters,0,F,10,15,74.4,Sedan,8970,C,0,0,0,
0.5,52,6000,A,0,12365,Clerical,S,Masters,0,F,1,13,64.8,Van,8971,C,0,0,0,
0.916666667,50,11000,A,0,288046,(missing),M,Masters,0,F,12,10,67,SUV,8972,P,0,0,0,
0.25,23,3000,B,0,8998,Doctor,S,Less High School,1,F,2,6,71.6,Sedan,8973,C,0,0,1,
0.25,39,3000,B,0,6850,Manager,S,Bachelors,0,F,6,3,79.6,Sedan,8974,P,0,0,1,
0.166666667,25,2000,A,1,23309,Blue Collar,M,High School,1,M,9,12,66.3,Sedan,8975,C,0,0,0,
0.5,45,6000,B,0,8206,(missing),S,High School,0,M,4,5,76.8,Hatchback,8976,C,0,0,1,
0.416666667,38,5000,B,0,57657,Home Maker,S,Bachelors,0,F,3,13,65.5,Sports Car,8977,C,0,0,1,
0.25,74,3000,A,1,30083,Clerical,S,Bachelors,0,M,4,9,71.9,Sedan,8978,C,0,0,0,
0.416666667,25,5000,A,1,45852,Manager,S,Bachelors,0,F,3,6,71.8,Sports Car,8979,C,0,0,0,
0.166666667,39,2000,A,0,19731,Clerical,M,High School,0,M,5,1,57,SUV,8980,C,0,0,0,
1.083333333,38,13000,A,0,70813,Home Maker,S,Bachelors,0,F,10,2,74,SUV,8981,P,0,0,0,
3.416666667,16,41000,A,0,15691,Doctor,S,Bachelors,0,F,7,1,66.2,Van,8982,C,0,0,0,
0.083333333,32,1000,A,0,63126,Clerical,S,Bachelors,0,F,2,11,76.9,Sedan,8983,P,0,0,0,
0.333333333,23,4000,A,0,24397,Doctor,S,Masters,0,M,4,3,72,Sedan,8984,C,0,0,0,
0.75,59,9000,A,0,6372,Home Maker,S,Masters,0,F,0,1,66.6,Sedan,8985,P,0,0,0,
0.916666667,43,11000,A,0,89284,Clerical,S,Less High School,0,M,15,11,69.9,Van,8986,C,0,0,0,
0.416666667,24,5000,A,0,10610,Clerical,S,High School,0,F,3,4,67.5,Van,8987,C,0,0,0,
0.666666667,23,8000,B,0,17591,Doctor,S,Masters,1,F,3,11,70.3,Sedan,8988,C,0,0,1,
0.25,39,3000,A,0,38322,Blue Collar,S,Less High School,0,F,6,5,75.8,Hatchback,8989,C,0,0,0,
0.416666667,43,5000,B,0,29278,Doctor,S,High School,0,F,2,0,66.1,Hatchback,8990,C,0,0,1,
2.333333333,38,28000,D,0,56387,Clerical,S,Bachelors,0,F,5,8,67.2,SUV,8991,C,0,0,2,
0.333333333,46,4000,A,0,21809,Lawyer,S,Bachelors,1,F,4,14,72.2,Sports Car,8992,C,0,0,0,
0.166666667,36,2000,A,0,23604,Clerical,M,High School,0,F,11,7,75.5,SUV,8993,C,0,0,0,
1.166666667,30,14000,A,0,41404,Lawyer,S,Less High School,0,F,4,15,82.8,Station Wag,8994,P,0,0,0,
0.083333333,36,1000,B,0,14579,Doctor,M,Masters,0,M,5,14,73.6,Sedan,8995,C,0,0,1,
1,18,12000,A,0,12924,Lawyer,S,High School,1,F,5,10,69.7,Station Wag,8996,C,0,0,0,
1.083333333,35,13000,D,1,6677,Manager,M,Masters,1,F,4,15,71,Hatchback,8997,C,0,0,2,
0.083333333,31,1000,A,0,48807,Doctor,S,Less High School,0,F,11,7,70.3,Station Wag,8998,C,0,0,0,
0.25,73,3000,A,1,6434,Home Maker,S,Bachelors,1,F,2,11,77.2,Hatchback,8999,C,0,0,0,
0.666666667,45,8000,A,0,7144,Clerical,M,Less High School,0,F,13,2,65.9,Van,9000,C,0,0,0,
2,45,24000,A,0,30481,Professional,S,Bachelors,0,F,9,14,75.1,Hatchback,9001,P,0,0,0,
0.833333333,56,10000,B,0,5557,Doctor,S,Bachelors,0,F,12,5,74.6,Sports Car,9002,C,0,0,1,
4.416666667,55,53000,A,0,13554,Manager,S,High School,0,F,4,7,68.5,Sedan,9003,C,0,0,0,
1.916666667,40,23000,C,0,9974,Clerical,M,Bachelors,0,M,4,9,74.4,Van,9004,C,0,0,2,
0.333333333,19,4000,A,0,31383,Doctor,S,Masters,1,F,7,15,69,Van,9005,C,0,0,0,
1.166666667,37,14000,A,0,15946,Doctor,S,Bachelors,0,M,2,3,70.2,Van,9006,P,0,0,0,
0.083333333,60,1000,A,0,34620,Clerical,S,Bachelors,1,M,1,7,68.1,Sedan,9007,C,0,0,0,
0.25,82,3000,A,0,91489,Home Maker,S,Masters,0,F,15,11,72.6,Sedan,9008,C,0,0,0,
0.5,19,6000,B,0,12175,Lawyer,S,Bachelors,0,M,2,9,59.3,Sports Car,9009,C,0,0,1,
0.916666667,57,11000,C,0,9264,Lawyer,M,Masters,1,F,6,14,74.2,Van,9010,C,0,0,2,
0.333333333,40,4000,D,0,39750,Clerical,S,Less High School,1,F,11,11,71.9,SUV,9011,C,0,0,2,
0.083333333,23,1000,A,0,53325,Blue Collar,S,Less High School,0,F,4,1,67.3,Sports Car,9012,C,0,0,0,
0.166666667,25,2000,A,0,26168,Blue Collar,M,Bachelors,1,F,1,12,74.5,Sports Car,9013,C,0,0,0,
0.5,38,6000,A,0,9938,Clerical,S,Bachelors,0,M,0,4,72.7,Van,9014,C,0,0,0,
0.5,41,6000,D,1,39383,Blue Collar,M,Less High School,0,F,7,6,67.7,Hatchback,9015,C,0,0,2,
0.833333333,27,10000,A,0,20744,Doctor,M,Masters,1,M,2,6,69.2,Sedan,9016,C,0,0,0,
0.333333333,18,4000,A,0,8434,Clerical,S,Masters,0,F,3,15,73.9,Sedan,9017,P,0,0,0,
1,75,12000,A,1,5176,Lawyer,M,High School,0,F,2,14,69.5,SUV,9018,C,0,0,0,
0.416666667,28,5000,A,0,24886,Lawyer,S,High School,0,F,3,10,68.9,Hatchback,9019,C,0,0,0,
0.416666667,81,5000,A,0,7499,Doctor,M,Bachelors,0,F,5,8,77.4,Station Wag,9020,P,0,0,0,
0.166666667,17,2000,B,0,12260,Blue Collar,S,Masters,1,F,1,8,75.2,Sedan,9021,C,0,0,1,
0.416666667,40,5000,A,0,34420,(missing),S,Bachelors,1,F,2,5,73.9,Hatchback,9022,C,0,0,0,
2.416666667,25,29000,A,0,24047,Clerical,S,Bachelors,1,M,1,8,72.9,Sports Car,9023,C,0,0,0,
0.083333333,30,1000,A,0,20593,Clerical,S,Masters,0,M,0,2,71.2,Van,9024,C,0,0,0,
0.75,50,9000,A,1,23232,Home Maker,S,Bachelors,0,F,11,15,71.6,SUV,9025,C,0,0,0,
1.166666667,28,14000,A,0,32732,Manager,S,Bachelors,0,F,4,11,71.7,Van,9026,C,0,0,0,
0.416666667,20,5000,A,1,288574,Home Maker,S,Masters,1,F,1,12,70.8,Hatchback,9027,C,0,0,0,
0.166666667,38,2000,B,0,16984,Home Maker,S,Bachelors,1,F,2,8,79.1,Station Wag,9028,C,0,0,1,
1.166666667,35,14000,A,0,23853,Doctor,M,Bachelors,0,F,4,8,79.7,Van,9029,C,0,0,0,
0.083333333,36,1000,A,1,19968,Doctor,S,Less High School,1,F,4,1,73,Van,9030,P,0,0,0,
2.416666667,56,29000,A,0,27112,Home Maker,M,High School,1,M,7,9,56.8,Hatchback,9031,C,0,0,0,
1.75,23,21000,A,0,38291,Blue Collar,M,Less High School,0,F,1,1,67.7,Van,9032,C,0,0,0,
2.333333333,35,28000,A,0,34035,Clerical,S,Less High School,1,F,5,8,73.2,Van,9033,C,0,0,0,
0.083333333,43,1000,B,0,8042,Clerical,S,Less High School,0,F,6,8,74.4,Station Wag,9034,C,0,0,1,
0.5,24,6000,C,1,33479,Clerical,S,Masters,0,F,2,10,75.5,Hatchback,9035,C,0,0,2,
1.833333333,32,22000,B,0,5653,Manager,S,High School,1,F,13,12,66.4,Van,9036,C,0,0,1,
2.166666667,73,26000,A,0,112736,Doctor,S,Less High School,0,M,5,3,78.4,Hatchback,9037,C,0,0,0,
0.416666667,26,5000,A,0,86648,Clerical,S,Bachelors,1,F,4,13,72.9,Van,9038,C,0,0,0,
0.166666667,43,2000,A,0,54708,Lawyer,M,Masters,0,M,5,12,62.7,Sedan,9039,C,0,0,0,
4.083333333,37,49000,B,1,298505,Clerical,S,Masters,1,F,1,6,65.6,Hatchback,9040,P,0,0,1,
0.833333333,18,10000,A,0,31813,Home Maker,S,Masters,0,F,5,5,72.3,Hatchback,9041,C,0,0,0,
0.666666667,82,8000,B,1,42343,Lawyer,M,Bachelors,1,F,0,14,67.8,Van,9042,C,0,0,1,
0.583333333,34,7000,B,0,30378,Clerical,S,Bachelors,0,F,7,7,63.1,Sports Car,9043,P,0,0,1,
0.333333333,23,4000,B,0,32731,Clerical,S,Less High School,0,F,3,2,73.1,SUV,9044,P,0,0,1,
1.333333333,20,16000,C,0,88836,Blue Collar,M,High School,1,F,14,9,72.6,Sports Car,9045,C,0,0,2,
0.5,59,6000,A,0,15616,Lawyer,M,Less High School,1,F,0,5,72,Van,9046,C,0,0,0,
0.333333333,22,4000,A,0,44279,Blue Collar,S,Bachelors,0,F,1,15,61.2,Sports Car,9047,C,0,0,0,
0.416666667,26,5000,A,0,17911,Professional,S,Masters,0,F,6,2,60.5,Van,9048,C,0,0,0,
1,42,12000,A,0,34347,Doctor,M,High School,1,F,4,7,64.8,Hatchback,9049,C,0,0,0,
0.25,44,3000,A,0,9387,(missing),M,Bachelors,1,F,11,12,70.5,Van,9050,C,0,0,0,
4.916666667,44,59000,B,0,12492,Doctor,S,Bachelors,1,F,12,13,72.7,Van,9051,C,0,0,1,
0.583333333,43,7000,D,1,36079,Blue Collar,S,Masters,0,F,3,5,54.4,Van,9052,C,0,0,2,
1.666666667,20,20000,B,0,18233,Blue Collar,M,Masters,0,F,4,9,73.5,Station Wag,9053,C,0,0,1,
0.416666667,43,5000,B,0,10589,Blue Collar,S,High School,0,F,4,11,73.6,Van,9054,C,0,0,1,
0.166666667,69,2000,B,0,13044,Clerical,S,Less High School,1,F,4,1,71.4,Sports Car,9055,C,0,0,1,
1.166666667,78,14000,A,0,42054,Doctor,M,Bachelors,1,F,4,6,74.5,Hatchback,9056,C,0,0,0,
0.416666667,45,5000,C,1,12057,Professional,M,High School,1,M,8,3,77.1,Station Wag,9057,C,0,0,2,
0.75,37,9000,A,1,134952,Doctor,S,High School,0,F,3,13,66.4,SUV,9058,C,0,0,0,
2.333333333,39,28000,A,0,24741,Blue Collar,S,Bachelors,1,F,1,14,71.2,Station Wag,9059,C,0,0,0,
0.083333333,37,1000,A,0,27637,Clerical,S,Bachelors,0,F,0,14,64.7,Sedan,9060,C,0,0,0,
1,50,12000,A,0,38915,Doctor,S,Masters,1,F,5,6,78.9,Van,9061,C,0,0,0,
0.416666667,54,5000,A,0,25133,Home Maker,M,Less High School,0,M,10,0,60.5,Van,9062,C,0,0,0,
0.166666667,25,2000,B,0,27531,Clerical,M,High School,0,F,1,15,67.7,SUV,9063,C,0,0,1,
0.75,64,9000,B,0,34333,Clerical,S,Bachelors,1,M,0,5,69.1,Hatchback,9064,C,0,0,1,
0.666666667,68,8000,A,1,19162,Blue Collar,S,Masters,1,F,5,9,57,Van,9065,C,0,0,0,
4.166666667,43,50000,A,0,7433,Home Maker,S,Bachelors,0,F,7,14,72.7,Sedan,9066,C,0,0,0,
0.916666667,19,11000,B,0,28016,Blue Collar,S,Bachelors,1,F,5,1,69.1,Station Wag,9067,C,0,0,1,
0.333333333,44,4000,A,0,13125,Home Maker,S,Bachelors,0,M,5,0,70.7,SUV,9068,P,0,0,0,
0.25,74,3000,A,0,26469,Clerical,M,Bachelors,0,F,5,6,78.3,Station Wag,9069,C,0,0,0,
0.666666667,26,8000,D,0,63009,Clerical,S,Bachelors,0,F,2,2,63.6,SUV,9070,C,0,0,2,
0.083333333,49,1000,B,0,15419,Doctor,S,High School,0,F,3,3,62.6,Sports Car,9071,C,0,0,1,
0.25,58,3000,A,1,54366,Clerical,M,Less High School,0,F,1,0,69.7,Hatchback,9072,C,0,0,0,
2.333333333,28,28000,A,0,29015,Clerical,S,Bachelors,0,F,7,12,74.3,Station Wag,9073,C,0,0,0,
0.833333333,45,10000,B,0,25601,Home Maker,S,Masters,0,F,4,0,73.8,Van,9074,C,0,0,1,
0.25,34,3000,D,0,40857,Doctor,S,High School,1,F,7,15,73.8,Hatchback,9075,C,0,0,2,
0.5,58,6000,A,0,17081,Clerical,M,Masters,0,M,5,13,58,Sedan,9076,C,0,0,0,
0.25,40,3000,D,0,39072,Home Maker,S,High School,1,F,2,0,76.3,Station Wag,9077,C,0,0,2,
2.083333333,20,25000,A,0,10164,Doctor,M,Bachelors,0,F,5,2,67.4,Hatchback,9078,P,0,0,0,
1.333333333,39,16000,A,1,13211,Clerical,M,Less High School,0,F,7,5,62.3,Van,9079,C,0,0,0,
2.5,46,30000,A,0,36816,Home Maker,S,High School,0,F,6,15,77,Van,9080,C,0,0,0,
0.5,74,6000,A,0,14097,Doctor,M,High School,1,F,13,5,72.2,Hatchback,9081,C,0,0,0,
0.166666667,72,2000,A,0,120652,Doctor,M,Masters,0,F,11,11,76.1,Hatchback,9082,C,0,0,0,
2.916666667,17,35000,B,0,24804,Clerical,S,Bachelors,1,F,11,11,70.6,Station Wag,9083,C,0,0,1,
0.166666667,39,2000,A,0,16275,Home Maker,S,High School,1,F,13,7,70.2,Sedan,9084,C,0,0,0,
4.916666667,41,59000,A,0,5549,Blue Collar,S,Masters,1,M,5,15,71.5,Station Wag,9085,C,0,0,0,
4.416666667,38,53000,A,0,39853,Professional,S,Masters,1,F,4,8,61,Sports Car,9086,P,0,0,0,
0.333333333,23,4000,D,0,27126,Doctor,S,Less High School,0,F,5,7,61.1,Hatchback,9087,C,0,0,2,
0.5,40,6000,B,0,24878,Professional,S,Masters,0,F,3,10,66.8,SUV,9088,C,0,0,1,
0.416666667,22,5000,D,1,79849,Clerical,S,Less High School,0,F,7,7,71.4,Van,9089,C,0,0,2,
0.583333333,20,7000,A,1,32424,Lawyer,M,Masters,0,F,2,0,65.2,SUV,9090,C,0,0,0,
1.333333333,73,16000,A,0,15340,Clerical,M,High School,1,F,0,1,65.3,Van,9091,C,0,0,0,
0.5,28,6000,A,0,20928,Clerical,S,Bachelors,0,M,4,13,68.5,Sedan,9092,C,0,0,0,
0.5,51,6000,A,0,39766,Clerical,M,High School,0,F,4,9,58.2,Sedan,9093,C,0,0,0,
0.916666667,57,11000,A,0,10759,Clerical,S,Bachelors,0,F,4,8,68.3,Hatchback,9094,C,0,0,0,
0.416666667,39,5000,A,0,9754,Lawyer,M,Masters,0,F,5,1,66.3,SUV,9095,C,0,0,0,
0.5,42,6000,A,0,20895,Home Maker,S,Bachelors,0,F,9,7,71,Sports Car,9096,C,0,0,0,
0.333333333,28,4000,A,0,27511,Blue Collar,S,Less High School,1,M,3,6,71.5,Sedan,9097,C,0,0,0,
0.916666667,72,11000,A,0,6977,Doctor,M,Less High School,0,F,0,6,56.9,Hatchback,9098,C,0,0,0,
0.166666667,27,2000,A,1,35033,Clerical,S,Bachelors,0,F,3,14,71.5,Van,9099,C,0,0,0,
0.25,40,3000,B,0,23936,Lawyer,S,Less High School,0,F,0,8,75.8,Van,9100,C,0,0,1,
0.416666667,32,5000,A,0,9952,Blue Collar,S,Less High School,1,F,4,9,67.3,Station Wag,9101,C,0,0,0,
2.25,47,27000,A,1,14873,Blue Collar,S,Masters,0,F,5,7,66,SUV,9102,P,0,0,0,
1.666666667,68,20000,A,0,32814,Home Maker,M,High School,0,F,13,8,73.5,SUV,9103,P,0,0,0,
0.833333333,42,10000,B,0,29581,Clerical,S,High School,0,M,12,10,73,Sedan,9104,C,0,0,1,
1.75,29,21000,A,0,12032,(missing),S,Less High School,0,F,14,0,74.2,Sedan,9105,C,0,0,0,
0.083333333,40,1000,B,0,45801,Clerical,S,Less High School,0,M,2,15,75,Sports Car,9106,C,0,0,1,
0.416666667,64,5000,A,0,16427,Clerical,M,Masters,0,F,0,6,65.9,SUV,9107,C,0,0,0,
0.5,51,6000,B,0,5034,Doctor,S,Less High School,1,F,5,10,68.7,Van,9108,C,0,0,1,
0.916666667,85,11000,A,0,17252,Blue Collar,M,Masters,0,M,4,2,71.3,Van,9109,P,0,0,0,
0.916666667,55,11000,B,1,47197,Blue Collar,S,Bachelors,0,M,4,8,65.3,SUV,9110,C,0,0,1,
1.75,79,21000,A,0,21870,Doctor,S,High School,0,F,8,4,72.4,Hatchback,9111,C,0,0,0,
0.333333333,37,4000,A,0,25145,Blue Collar,S,High School,0,M,9,1,71.3,Hatchback,9112,C,0,0,0,
0.25,16,3000,A,0,25691,Home Maker,M,High School,0,F,0,4,72.2,SUV,9113,C,0,0,0,
0.333333333,53,4000,A,0,120261,Professional,M,Masters,0,M,0,12,68.9,Hatchback,9114,C,0,0,0,
4.666666667,42,56000,A,1,132396,Home Maker,S,Less High School,0,F,13,4,65.4,Sedan,9115,C,0,0,0,
0.666666667,57,8000,A,0,7947,Clerical,S,Masters,0,M,14,3,60.6,Van,9116,C,0,0,0,
0.083333333,52,1000,A,0,27083,Doctor,S,Less High School,0,F,4,2,61,Van,9117,P,0,0,0,
