acct_number,claim_indicator,new_driver,bundle,ever_deferred_payment,no_fault_state,marital_status,vehicle_history,num_auto_drivers,num_claims,deductible,liability_limit,num_prior_claims,claim_amt,income,policy_age_mos,owner_age,vehicle_age,auto_points,credit_score,avg_claim,claim_indicator_type,marital_status_type,vehicle_history_type,deductible_level,liability_limit_level,channel,channel_type
10450,1,0,0,1,0,0,1,2,2,3,4,3,13324,59634,17,35,1,7,595,6662,claim,single,potential_damage,500,250000,3,affinity
10451,1,0,0,0,0,1,0,3,1,6,6,3,3316,45343,8,21,3,3,619,3316,claim,married,no_damage,2000,350000,2,crosssell
10452,1,0,1,1,0,2,1,1,2,5,2,4,14153,20356,3,16,5,2,599,7076.5,claim,divorced,potential_damage,1500,150000,2,crosssell
10453,1,0,0,0,0,2,2,5,4,7,0,3,44814,36864,23,57,7,6,555,11203.5,claim,divorced,severe_damage,3000,50000,1,agent
10454,1,0,0,1,0,0,1,2,7,6,1,3,8590,248221,8,18,3,6,741,1227.142857,claim,single,potential_damage,2000,100000,2,crosssell
10455,1,0,0,0,0,2,0,2,1,4,4,3,8654,59988,10,61,4,5,562,8654,claim,divorced,no_damage,1000,250000,2,crosssell
10456,1,1,0,0,0,1,3,3,4,3,1,3,1922,98850,18,24,5,4,636,480.5,claim,married,salvage,500,100000,3,affinity
10457,1,0,1,0,0,2,1,2,3,7,0,3,9925,56768,9,54,5,9,654,3308.333333,claim,divorced,potential_damage,3000,50000,1,agent
10458,1,1,0,0,0,1,0,3,2,3,2,3,21628,27389,18,31,0,0,588,10814,claim,married,no_damage,500,150000,3,affinity
10459,1,0,1,0,0,2,1,2,3,2,2,3,7376,35567,17,17,3,7,613,2458.666667,claim,divorced,potential_damage,250,150000,3,affinity
10460,1,1,0,1,0,0,2,2,1,1,3,4,19548,60896,45,32,6,4,629,19548,claim,single,severe_damage,100,200000,3,affinity
10461,1,0,1,1,0,0,1,2,4,6,3,5,4320,61715,19,22,11,3,621,1080,claim,single,potential_damage,2000,200000,2,crosssell
10462,1,0,0,1,0,2,1,1,1,6,0,2,4240,42939,7,17,8,6,606,4240,claim,divorced,potential_damage,2000,50000,3,affinity
10463,1,0,1,1,0,2,3,1,1,2,0,1,6610,99680,46,17,5,6,577,6610,claim,divorced,salvage,250,50000,1,agent
10464,1,0,1,0,0,1,1,2,1,6,0,2,497,33862,17,33,7,6,629,497,claim,married,potential_damage,2000,50000,1,agent
10465,1,1,1,1,0,2,1,3,2,6,3,5,4862,39750,9,19,5,6,602,2431,claim,divorced,potential_damage,2000,200000,3,affinity
10466,1,0,1,0,0,1,1,1,1,5,0,3,2588,53103,7,53,1,10,559,2588,claim,married,potential_damage,1500,50000,1,agent
10467,1,1,1,1,1,2,1,2,2,5,5,2,1687,25157,29,24,14,6,621,843.5,claim,divorced,potential_damage,1500,300000,3,affinity
10468,1,1,0,1,0,0,0,1,2,5,6,3,34566,23737,9,24,10,2,586,17283,claim,single,no_damage,1500,350000,3,affinity
10469,1,1,1,0,0,1,0,2,2,7,5,4,1028,15122,7,31,4,1,656,514,claim,married,no_damage,3000,300000,2,crosssell
10470,1,0,1,1,0,0,0,4,2,2,0,2,8454,81457,20,26,5,6,558,4227,claim,single,no_damage,250,50000,1,agent
10471,1,1,0,1,0,2,0,3,1,7,0,3,39935,57573,15,16,4,6,635,39935,claim,divorced,no_damage,3000,50000,2,crosssell
10472,1,0,0,1,0,0,0,1,1,5,4,4,34581,26292,16,77,4,4,638,34581,claim,single,no_damage,1500,250000,3,affinity
10473,1,0,0,1,0,2,1,3,2,2,4,3,22887,41153,6,44,1,7,656,11443.5,claim,divorced,potential_damage,250,250000,3,affinity
10474,1,1,0,0,0,0,3,2,1,4,0,2,8971,94547,22,22,5,6,615,8971,claim,single,salvage,1000,50000,3,affinity
10475,1,1,0,1,0,0,1,2,3,6,3,5,3492,30959,12,19,3,6,505,1164,claim,single,potential_damage,2000,200000,2,crosssell
10476,1,1,1,0,0,1,3,4,2,0,2,6,619,57990,6,20,7,2,574,309.5,claim,married,salvage,0,150000,2,crosssell
10477,1,0,0,0,0,0,1,2,1,3,2,3,3095,15571,47,37,4,5,643,3095,claim,single,potential_damage,500,150000,3,affinity
10478,1,0,0,0,0,1,1,1,4,5,5,5,4390,131721,10,28,4,6,609,1097.5,claim,married,potential_damage,1500,300000,2,crosssell
10479,1,0,0,1,0,0,3,1,3,5,4,6,5756,93165,22,41,5,11,619,1918.666667,claim,single,salvage,1500,250000,2,crosssell
10480,1,1,1,0,1,0,0,1,1,7,0,5,2542,30304,13,40,2,1,622,2542,claim,single,no_damage,3000,50000,3,affinity
10481,1,0,0,0,0,0,1,1,1,5,2,2,6541,9815,17,16,2,1,609,6541,claim,single,potential_damage,1500,150000,2,crosssell
10482,1,0,1,0,0,1,0,4,2,6,0,3,1002,39469,18,18,0,6,635,501,claim,married,no_damage,2000,50000,3,affinity
10483,1,0,0,0,1,0,1,1,4,2,0,5,21049,50995,14,18,3,1,626,5262.25,claim,single,potential_damage,250,50000,2,crosssell
10484,1,0,1,1,0,2,1,1,1,4,1,2,3667,20324,13,29,2,5,580,3667,claim,divorced,potential_damage,1000,100000,3,affinity
10485,1,0,1,0,0,0,3,1,1,7,0,3,2245,33105,9,24,2,6,678,2245,claim,single,salvage,3000,50000,1,agent
10486,1,0,1,0,0,1,0,1,3,0,0,3,5959,6873,8,16,4,0,566,1986.333333,claim,married,no_damage,0,50000,3,affinity
10487,1,0,1,0,0,1,0,1,2,4,1,4,1091,15863,29,55,14,1,656,545.5,claim,married,no_damage,1000,100000,2,crosssell
10488,1,1,1,1,0,1,1,1,4,4,0,3,18458,57965,13,33,4,13,665,4614.5,claim,married,potential_damage,1000,50000,2,crosssell
10489,1,0,1,1,0,1,0,1,3,3,0,3,8939,41147,13,19,0,7,585,2979.666667,claim,married,no_damage,500,50000,2,crosssell
10490,1,1,1,0,0,0,0,4,1,5,1,3,13288,9324,12,31,4,7,682,13288,claim,single,no_damage,1500,100000,3,affinity
10491,1,0,1,1,0,0,1,4,2,7,4,2,2058,26526,2,22,5,6,569,1029,claim,single,potential_damage,3000,250000,3,affinity
10492,1,0,0,0,0,2,0,4,2,4,1,3,3693,24165,25,34,1,0,820,1846.5,claim,divorced,no_damage,1000,100000,1,agent
10493,1,0,0,0,0,1,2,1,2,0,1,6,3891,7213,4,23,12,5,690,1945.5,claim,married,severe_damage,0,100000,3,affinity
10494,1,1,0,1,0,2,0,2,2,6,2,4,4996,63081,7,51,3,0,654,2498,claim,divorced,no_damage,2000,150000,3,affinity
10495,1,0,1,1,1,1,1,1,1,3,1,5,17791,101838,22,51,3,5,557,17791,claim,married,potential_damage,500,100000,2,crosssell
10496,1,1,1,1,0,2,0,2,2,1,0,3,14921,15405,18,50,4,9,580,7460.5,claim,divorced,no_damage,100,50000,2,crosssell
10497,1,1,1,1,1,2,1,1,3,6,0,7,5619,58441,35,37,3,4,622,1873,claim,divorced,potential_damage,2000,50000,2,crosssell
10498,1,1,0,0,0,0,3,2,3,1,5,6,1481,11566,7,16,4,6,573,493.6666667,claim,single,salvage,100,300000,2,crosssell
10499,1,1,0,0,0,1,1,5,1,2,1,3,1731,27381,10,26,5,1,577,1731,claim,married,potential_damage,250,100000,3,affinity
10500,1,1,0,1,0,1,0,2,3,7,0,3,1228,27963,10,76,4,10,620,409.3333333,claim,married,no_damage,3000,50000,2,crosssell
10501,1,0,0,1,0,0,0,1,2,6,6,4,4350,69147,22,20,5,6,618,2175,claim,single,no_damage,2000,350000,3,affinity
10502,1,0,1,1,1,1,1,2,2,6,5,3,1166,39518,17,45,6,4,591,583,claim,married,potential_damage,2000,300000,0,website
10503,1,1,0,0,0,1,3,1,3,4,3,3,4584,11207,20,19,5,5,656,1528,claim,married,salvage,1000,200000,2,crosssell
10504,1,0,0,0,1,1,0,3,1,6,0,5,8222,68369,3,25,6,0,641,8222,claim,married,no_damage,2000,50000,2,crosssell
10505,1,1,0,1,0,2,0,1,2,2,4,3,7324,27001,20,21,13,3,503,3662,claim,divorced,no_damage,250,250000,1,agent
10506,1,0,0,1,0,0,0,3,1,4,0,4,12747,66804,1,17,3,5,558,12747,claim,single,no_damage,1000,50000,3,affinity
10507,1,1,0,0,0,1,0,2,3,4,3,3,661,128682,5,73,5,4,663,220.3333333,claim,married,no_damage,1000,200000,2,crosssell
10508,1,1,1,1,0,1,1,1,2,1,1,2,1330,29076,6,51,2,1,599,665,claim,married,potential_damage,100,100000,2,crosssell
10509,1,1,0,0,0,2,2,4,1,7,0,2,28637,11288,21,20,6,7,621,28637,claim,divorced,severe_damage,3000,50000,3,affinity
10510,1,0,1,0,1,1,0,1,3,3,0,3,3673,78315,54,58,4,7,579,1224.333333,claim,married,no_damage,500,50000,3,affinity
10511,1,1,1,0,0,2,0,1,2,4,4,2,3099,31883,13,27,4,14,578,1549.5,claim,divorced,no_damage,1000,250000,3,affinity
10512,1,1,0,0,0,2,1,3,1,6,7,4,1279,57545,15,16,6,0,613,1279,claim,divorced,potential_damage,2000,500000,0,website
10513,1,1,1,1,0,0,3,1,2,2,3,3,399,17605,5,41,5,1,574,199.5,claim,single,salvage,250,200000,1,agent
10514,1,1,1,0,0,0,1,1,1,5,2,3,5582,14681,13,25,4,6,620,5582,claim,single,potential_damage,1500,150000,3,affinity
10515,1,1,0,0,0,2,3,1,4,2,7,3,3602,74405,16,28,5,7,650,900.5,claim,divorced,salvage,250,500000,3,affinity
10516,1,0,1,1,0,0,0,5,1,1,0,1,4221,86801,35,27,8,7,569,4221,claim,single,no_damage,100,50000,3,affinity
10517,1,1,1,1,0,0,1,2,6,7,3,3,2582,108557,17,45,6,4,678,430.3333333,claim,single,potential_damage,3000,200000,2,crosssell
10518,1,0,0,0,1,0,1,3,1,2,4,4,1264,6874,12,25,3,10,634,1264,claim,single,potential_damage,250,250000,2,crosssell
10519,1,1,1,0,0,0,0,2,1,7,1,3,312,16614,2,37,0,6,619,312,claim,single,no_damage,3000,100000,3,affinity
10520,1,1,0,0,0,0,2,3,2,1,0,4,5045,50630,15,40,8,7,658,2522.5,claim,single,severe_damage,100,50000,0,website
10521,1,1,1,0,0,1,0,1,1,7,1,5,7122,47699,9,34,6,2,549,7122,claim,married,no_damage,3000,100000,3,affinity
10522,1,0,1,0,0,1,3,2,3,3,1,3,1095,43053,10,36,5,0,574,365,claim,married,salvage,500,100000,3,affinity
10523,1,0,0,1,1,1,0,2,2,6,1,5,7616,43084,6,21,9,12,691,3808,claim,married,no_damage,2000,100000,2,crosssell
10524,1,1,1,0,0,0,0,1,1,4,0,7,11445,28573,18,26,1,0,621,11445,claim,single,no_damage,1000,50000,2,crosssell
10525,1,0,1,1,0,2,2,2,1,4,1,4,4184,6921,53,18,5,6,602,4184,claim,divorced,severe_damage,1000,100000,3,affinity
10526,1,0,1,0,0,0,1,2,2,6,2,5,6409,270590,18,32,0,12,521,3204.5,claim,single,potential_damage,2000,150000,3,affinity
10527,1,0,1,0,0,1,1,2,2,5,1,2,4830,90631,8,16,5,7,614,2415,claim,married,potential_damage,1500,100000,2,crosssell
10528,1,0,0,1,0,0,2,1,2,5,0,5,2045,26277,8,30,5,7,634,1022.5,claim,single,severe_damage,1500,50000,2,crosssell
10529,1,0,0,1,0,0,0,1,3,6,1,4,7330,15044,33,25,5,3,633,2443.333333,claim,single,no_damage,2000,100000,3,affinity
10530,1,0,0,1,1,2,0,1,3,6,1,3,24048,58645,24,26,9,8,652,8016,claim,divorced,no_damage,2000,100000,2,crosssell
10531,1,1,0,0,1,0,0,1,1,7,6,3,17304,89568,23,28,13,7,609,17304,claim,single,no_damage,3000,350000,3,affinity
10532,1,1,1,0,0,0,0,2,1,4,7,3,2447,24813,6,28,4,2,628,2447,claim,single,no_damage,1000,500000,3,affinity
10533,1,0,0,0,0,2,2,1,3,3,0,1,10540,18491,21,44,4,3,589,3513.333333,claim,divorced,severe_damage,500,50000,1,agent
10534,1,0,1,1,1,1,0,2,1,5,0,4,13713,39078,15,40,9,7,626,13713,claim,married,no_damage,1500,50000,2,crosssell
10535,1,0,0,0,0,1,1,2,1,3,2,4,12082,39841,10,19,10,3,676,12082,claim,married,potential_damage,500,150000,2,crosssell
10536,1,1,0,1,0,0,0,2,1,4,2,3,223,60038,22,74,6,1,636,223,claim,single,no_damage,1000,150000,2,crosssell
10537,1,0,0,0,0,0,0,1,1,2,2,5,3519,104929,24,28,7,6,639,3519,claim,single,no_damage,250,150000,2,crosssell
10538,1,0,0,0,0,0,1,1,1,4,4,2,357,9275,1,34,0,6,728,357,claim,single,potential_damage,1000,250000,2,crosssell
10539,1,0,0,0,0,0,0,5,2,1,0,4,3491,42058,6,22,5,7,567,1745.5,claim,single,no_damage,100,50000,3,affinity
10540,1,0,0,0,0,2,0,4,1,6,3,3,23798,53896,3,23,4,6,548,23798,claim,divorced,no_damage,2000,200000,3,affinity
10541,1,1,1,0,0,2,1,5,3,6,0,3,8090,39001,9,19,4,0,544,2696.666667,claim,divorced,potential_damage,2000,50000,3,affinity
10542,1,0,1,1,0,0,2,1,2,6,1,6,1843,30377,10,19,0,7,608,921.5,claim,single,severe_damage,2000,100000,3,affinity
10543,1,0,1,0,0,2,2,3,3,1,7,4,1507,20000,15,28,5,7,607,502.3333333,claim,divorced,severe_damage,100,500000,3,affinity
10544,1,0,0,0,0,0,0,2,2,3,0,4,3056,31049,10,27,2,3,649,1528,claim,single,no_damage,500,50000,2,crosssell
10545,1,0,0,0,0,2,0,4,1,2,3,3,1594,95782,39,21,4,1,674,1594,claim,divorced,no_damage,250,200000,3,affinity
10546,1,1,0,0,0,0,0,1,1,5,4,0,15579,63329,17,23,8,7,587,15579,claim,single,no_damage,1500,250000,2,crosssell
10547,1,0,0,0,0,0,0,1,3,7,4,4,1936,207265,1,34,6,7,844,645.3333333,claim,single,no_damage,3000,250000,3,affinity
10548,1,0,0,0,0,0,1,2,2,4,5,2,1318,18341,57,16,9,2,574,659,claim,single,potential_damage,1000,300000,2,crosssell
10549,1,1,1,1,0,1,1,1,4,4,1,3,1257,27497,10,35,3,2,681,314.25,claim,married,potential_damage,1000,100000,2,crosssell
10550,1,1,1,0,0,0,0,3,1,2,2,2,5884,50255,14,24,11,6,585,5884,claim,single,no_damage,250,150000,3,affinity
10551,1,0,1,0,0,2,0,3,1,1,0,3,1646,42131,7,64,5,12,596,1646,claim,divorced,no_damage,100,50000,3,affinity
10552,1,1,0,0,0,2,1,5,2,6,0,5,30173,60707,17,17,9,1,686,15086.5,claim,divorced,potential_damage,2000,50000,2,crosssell
10553,1,0,0,1,0,0,2,3,2,6,3,4,1118,9402,15,43,10,7,628,559,claim,single,severe_damage,2000,200000,0,website
10554,1,1,1,1,0,1,1,1,1,6,2,3,1047,95825,13,31,8,0,672,1047,claim,married,potential_damage,2000,150000,2,crosssell
10555,1,0,1,0,0,2,1,3,4,0,1,3,9053,36948,23,17,4,2,749,2263.25,claim,divorced,potential_damage,0,100000,3,affinity
10556,1,0,0,1,0,2,0,2,2,5,1,4,3118,7360,6,33,4,3,592,1559,claim,divorced,no_damage,1500,100000,3,affinity
10557,1,0,0,1,0,0,0,1,3,4,0,3,2941,22221,4,16,3,1,519,980.3333333,claim,single,no_damage,1000,50000,2,crosssell
10558,1,0,0,1,1,1,0,1,2,6,3,4,707,21713,16,17,3,2,648,353.5,claim,married,no_damage,2000,200000,3,affinity
10559,1,0,0,1,0,2,1,1,2,3,2,3,36257,27374,50,34,5,3,639,18128.5,claim,divorced,potential_damage,500,150000,2,crosssell
10560,1,1,0,1,1,0,1,1,7,3,1,1,43263,37822,36,60,7,7,583,6180.428571,claim,single,potential_damage,500,100000,2,crosssell
10561,1,1,1,1,0,2,0,3,1,5,0,3,1567,37620,8,51,0,2,697,1567,claim,divorced,no_damage,1500,50000,2,crosssell
10562,1,0,1,0,0,2,1,2,2,4,3,6,4615,5356,13,29,5,7,616,2307.5,claim,divorced,potential_damage,1000,200000,3,affinity
10563,1,1,1,1,0,1,0,3,3,6,2,4,3379,8206,11,22,5,6,768,1126.333333,claim,married,no_damage,2000,150000,2,crosssell
10564,1,0,0,0,0,2,1,1,2,7,3,2,3853,26285,13,26,5,0,580,1926.5,claim,divorced,potential_damage,3000,200000,3,affinity
10565,1,1,1,1,0,0,0,1,1,2,1,3,9110,39890,3,72,0,12,670,9110,claim,single,no_damage,250,100000,0,website
10566,1,0,1,0,1,2,1,1,2,5,7,2,6614,12079,9,28,4,2,621,3307,claim,divorced,potential_damage,1500,500000,3,affinity
10567,1,1,1,0,0,1,1,1,1,4,2,3,14569,49829,18,28,9,4,686,14569,claim,married,potential_damage,1000,150000,2,crosssell
10568,1,0,1,0,0,0,0,1,3,4,1,3,1617,26476,7,17,6,5,674,539,claim,single,no_damage,1000,100000,3,affinity
10569,1,1,1,1,0,0,1,1,1,5,2,7,1200,57159,6,29,2,6,534,1200,claim,single,potential_damage,1500,150000,1,agent
10570,1,1,1,1,0,1,0,3,2,5,7,3,1435,50671,4,16,5,1,563,717.5,claim,married,no_damage,1500,500000,3,affinity
10571,1,1,0,1,0,2,1,1,1,4,0,1,1971,20064,10,29,6,7,667,1971,claim,divorced,potential_damage,1000,50000,2,crosssell
10572,1,0,0,1,0,2,2,1,2,2,0,3,1222,6696,15,18,3,2,654,611,claim,divorced,severe_damage,250,50000,2,crosssell
10573,1,0,1,1,1,2,0,1,3,5,1,4,1963,45328,12,39,1,6,675,654.3333333,claim,divorced,no_damage,1500,100000,3,affinity
10574,1,1,1,0,1,2,3,4,2,4,7,2,1740,6234,32,47,4,1,656,870,claim,divorced,salvage,1000,500000,2,crosssell
10575,1,1,1,0,0,2,1,1,2,6,1,1,3767,5777,20,58,1,6,595,1883.5,claim,divorced,potential_damage,2000,100000,2,crosssell
10576,1,1,1,1,0,1,0,1,1,2,2,4,9373,28623,13,48,5,5,600,9373,claim,married,no_damage,250,150000,2,crosssell
10577,1,0,0,0,0,1,1,1,1,2,3,5,3778,6102,24,41,5,5,700,3778,claim,married,potential_damage,250,200000,2,crosssell
10578,1,0,1,1,0,1,1,2,2,3,1,3,4640,43684,18,21,5,7,620,2320,claim,married,potential_damage,500,100000,3,affinity
10579,1,1,1,1,0,0,0,3,1,0,5,3,5904,42027,14,27,7,1,685,5904,claim,single,no_damage,0,300000,3,affinity
10580,1,0,1,0,0,0,0,1,1,6,0,3,26029,52584,1,28,13,0,693,26029,claim,single,no_damage,2000,50000,1,agent
10581,1,1,0,0,0,2,0,1,2,4,2,6,14077,80711,20,24,5,6,739,7038.5,claim,divorced,no_damage,1000,150000,3,affinity
10582,1,0,0,1,0,2,1,2,1,2,7,3,34732,17250,19,22,6,2,639,34732,claim,divorced,potential_damage,250,500000,2,crosssell
10583,1,0,0,0,0,1,0,1,1,3,0,3,3926,49516,16,17,6,1,603,3926,claim,married,no_damage,500,50000,3,affinity
10584,1,1,0,1,0,2,0,2,6,4,5,4,21928,46766,6,38,9,6,784,3654.666667,claim,divorced,no_damage,1000,300000,3,affinity
10585,1,1,0,0,1,0,1,1,1,4,0,3,1522,73253,7,16,6,11,533,1522,claim,single,potential_damage,1000,50000,3,affinity
10586,1,0,1,0,0,1,2,1,1,1,1,3,9788,6033,1,42,4,2,688,9788,claim,married,severe_damage,100,100000,3,affinity
10587,1,1,1,0,1,2,1,2,2,6,0,2,1126,35646,34,46,5,5,586,563,claim,divorced,potential_damage,2000,50000,2,crosssell
10588,1,0,1,0,0,2,0,3,2,2,0,3,1443,49395,21,19,15,13,617,721.5,claim,divorced,no_damage,250,50000,3,affinity
10589,1,0,0,1,0,0,0,2,1,6,1,3,3724,17294,11,41,4,1,650,3724,claim,single,no_damage,2000,100000,0,website
10590,1,0,0,1,0,0,1,1,2,4,1,0,4505,39174,52,19,4,7,827,2252.5,claim,single,potential_damage,1000,100000,3,affinity
10591,1,0,0,1,0,1,0,1,1,5,0,2,8699,143475,15,21,7,7,608,8699,claim,married,no_damage,1500,50000,3,affinity
10592,1,1,1,0,1,0,1,3,3,2,1,5,3888,19586,1,34,3,3,624,1296,claim,single,potential_damage,250,100000,3,affinity
10593,1,1,1,0,0,0,1,5,1,7,2,3,9013,6554,24,37,15,6,557,9013,claim,single,potential_damage,3000,150000,3,affinity
10594,1,1,1,1,0,0,1,1,1,2,2,2,12308,31331,13,22,5,2,643,12308,claim,single,potential_damage,250,150000,2,crosssell
10595,1,1,0,0,0,0,3,1,3,0,5,5,471,18465,6,17,5,1,608,157,claim,single,salvage,0,300000,2,crosssell
10596,1,0,1,1,1,2,0,1,2,1,2,0,4693,68521,14,31,4,7,760,2346.5,claim,divorced,no_damage,100,150000,0,website
10597,1,0,1,0,1,0,0,1,2,7,1,4,9718,28136,12,80,1,1,655,4859,claim,single,no_damage,3000,100000,3,affinity
10598,1,1,0,0,0,1,0,1,7,5,0,3,2182,60894,11,16,6,0,633,311.7142857,claim,married,no_damage,1500,50000,3,affinity
10599,1,0,0,0,0,2,0,1,1,6,6,4,1053,31160,14,29,6,3,607,1053,claim,divorced,no_damage,2000,350000,2,crosssell
10600,1,0,0,1,0,0,2,1,1,7,3,5,5275,95732,21,58,2,4,654,5275,claim,single,severe_damage,3000,200000,2,crosssell
10601,1,1,1,0,0,0,1,5,2,5,4,3,8062,76695,19,24,11,6,674,4031,claim,single,potential_damage,1500,250000,3,affinity
10602,1,1,1,1,0,2,2,3,2,4,6,3,66,28568,9,27,5,7,608,33,claim,divorced,severe_damage,1000,350000,2,crosssell
10603,1,1,1,0,0,0,1,5,2,1,2,3,11042,32266,11,25,3,6,681,5521,claim,single,potential_damage,100,150000,3,affinity
10604,1,1,1,0,0,1,3,2,3,2,4,1,1652,192379,21,24,5,4,553,550.6666667,claim,married,salvage,250,250000,2,crosssell
10605,1,0,1,0,1,1,1,1,2,4,0,4,3941,37888,10,34,0,6,583,1970.5,claim,married,potential_damage,1000,50000,3,affinity
10606,1,0,0,1,0,1,0,3,1,3,5,3,2132,76824,8,22,6,6,578,2132,claim,married,no_damage,500,300000,3,affinity
10607,1,0,0,0,0,1,0,1,1,7,5,4,1814,48300,12,23,6,6,654,1814,claim,married,no_damage,3000,300000,2,crosssell
10608,1,1,1,0,0,0,0,1,2,4,1,3,1563,54116,11,21,5,10,575,781.5,claim,single,no_damage,1000,100000,2,crosssell
10609,1,0,0,0,0,2,0,2,2,5,0,4,1747,95679,12,34,5,5,613,873.5,claim,divorced,no_damage,1500,50000,1,agent
10610,1,0,0,1,0,0,1,2,2,2,0,1,4407,43215,8,35,14,7,620,2203.5,claim,single,potential_damage,250,50000,0,website
10611,1,0,0,0,0,0,0,1,1,0,3,5,3497,25420,19,26,3,2,627,3497,claim,single,no_damage,0,200000,2,crosssell
10612,1,1,1,0,0,2,2,3,2,2,0,3,1634,56655,10,38,15,0,561,817,claim,divorced,severe_damage,250,50000,3,affinity
10613,1,0,1,0,0,1,1,1,2,5,4,3,5441,44636,44,27,6,7,611,2720.5,claim,married,potential_damage,1500,250000,2,crosssell
10614,1,0,0,1,0,0,1,4,2,3,7,2,32204,19988,10,17,9,3,628,16102,claim,single,potential_damage,500,500000,2,crosssell
10615,1,1,1,0,0,1,1,1,6,5,1,1,4469,51032,21,48,11,6,660,744.8333333,claim,married,potential_damage,1500,100000,2,crosssell
10616,1,0,1,1,0,1,0,1,1,0,1,4,7094,48856,58,22,14,6,697,7094,claim,married,no_damage,0,100000,2,crosssell
10617,1,0,0,0,0,1,0,1,3,4,0,6,10682,7360,1,37,6,4,669,3560.666667,claim,married,no_damage,1000,50000,2,crosssell
10618,1,0,0,1,0,0,1,2,2,2,1,4,4173,121273,19,35,5,1,690,2086.5,claim,single,potential_damage,250,100000,3,affinity
10619,1,1,0,0,0,2,1,2,1,2,1,5,1066,145290,18,39,10,2,561,1066,claim,divorced,potential_damage,250,100000,2,crosssell
10620,1,0,1,0,0,2,2,2,1,7,1,5,3196,40473,48,24,10,5,672,3196,claim,divorced,severe_damage,3000,100000,2,crosssell
10621,1,0,1,1,0,0,0,1,4,6,0,2,12218,33179,18,21,4,6,659,3054.5,claim,single,no_damage,2000,50000,3,affinity
10622,1,1,0,0,0,0,0,1,2,1,2,2,10498,42360,17,46,5,6,633,5249,claim,single,no_damage,100,150000,3,affinity
10623,1,1,1,1,0,0,1,2,1,7,1,4,8020,49000,7,34,4,5,630,8020,claim,single,potential_damage,3000,100000,3,affinity
10624,1,0,1,0,0,2,1,1,4,3,1,4,5415,40239,9,17,2,10,631,1353.75,claim,divorced,potential_damage,500,100000,2,crosssell
10625,1,0,1,0,0,1,1,1,1,6,0,3,1613,6662,17,21,3,14,649,1613,claim,married,potential_damage,2000,50000,2,crosssell
10626,1,0,1,1,1,2,1,5,1,0,0,2,22332,44847,23,35,4,3,646,22332,claim,divorced,potential_damage,0,50000,3,affinity
10627,1,0,1,0,0,2,0,3,1,3,1,3,6568,130549,55,51,4,7,648,6568,claim,divorced,no_damage,500,100000,3,affinity
10628,1,0,0,1,0,2,0,3,3,0,0,0,1927,55961,14,31,9,7,706,642.3333333,claim,divorced,no_damage,0,50000,1,agent
10629,1,1,1,0,0,1,0,1,2,0,0,4,2751,271222,11,22,0,0,558,1375.5,claim,married,no_damage,0,50000,3,affinity
10630,1,1,1,1,1,2,3,2,2,7,5,7,2000,24410,8,34,4,6,601,1000,claim,divorced,salvage,3000,300000,3,affinity
10631,1,0,1,0,0,0,0,2,1,3,2,4,22600,35338,3,23,5,0,701,22600,claim,single,no_damage,500,150000,3,affinity
10632,1,0,1,1,0,0,0,5,3,6,0,4,10758,29988,10,24,2,0,617,3586,claim,single,no_damage,2000,50000,2,crosssell
10633,1,0,0,0,0,0,1,1,2,4,1,1,7760,123537,9,29,4,1,649,3880,claim,single,potential_damage,1000,100000,3,affinity
10634,1,0,0,0,1,2,3,4,1,2,2,4,27109,8592,32,31,5,6,617,27109,claim,divorced,salvage,250,150000,2,crosssell
10635,1,0,0,1,0,2,2,1,2,6,4,3,13242,29799,16,43,2,6,638,6621,claim,divorced,severe_damage,2000,250000,3,affinity
10636,1,0,0,0,0,0,0,2,3,7,2,4,6101,26579,3,17,7,6,559,2033.666667,claim,single,no_damage,3000,150000,3,affinity
10637,1,1,1,1,0,0,0,1,1,6,0,1,14177,142841,20,31,7,1,632,14177,claim,single,no_damage,2000,50000,3,affinity
10638,1,1,0,0,0,0,2,2,2,7,1,5,2125,7357,11,32,9,6,653,1062.5,claim,single,severe_damage,3000,100000,3,affinity
10639,1,1,1,0,0,2,0,5,1,2,0,3,184,29586,10,27,2,7,314,184,claim,divorced,no_damage,250,50000,2,crosssell
10640,1,0,1,1,0,1,3,1,1,5,0,3,8720,32571,4,25,13,4,641,8720,claim,married,salvage,1500,50000,2,crosssell
10641,1,0,1,1,0,2,1,1,3,4,1,4,4489,33276,20,25,3,7,660,1496.333333,claim,divorced,potential_damage,1000,100000,3,affinity
10642,1,0,0,0,0,2,2,2,2,2,1,4,14283,44180,24,24,3,6,648,7141.5,claim,divorced,severe_damage,250,100000,2,crosssell
10643,1,1,1,0,0,0,1,5,3,5,0,4,3772,133093,2,31,14,7,567,1257.333333,claim,single,potential_damage,1500,50000,2,crosssell
10644,1,1,0,1,0,1,2,1,1,4,2,3,1502,86190,10,37,5,8,664,1502,claim,married,severe_damage,1000,150000,3,affinity
10645,1,0,1,0,0,1,0,2,1,0,1,3,10598,54992,11,77,0,1,646,10598,claim,married,no_damage,0,100000,3,affinity
10646,1,0,0,1,0,0,3,2,3,4,0,5,473,28335,42,33,14,5,620,157.6666667,claim,single,salvage,1000,50000,3,affinity
10647,1,0,0,1,0,1,1,2,2,5,0,3,2374,58384,16,28,8,6,671,1187,claim,married,potential_damage,1500,50000,3,affinity
